Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['harry'],harry potter,0,0.59,incorrect,hogwarts,0,0.46,incorrect,israel,0,0.18,incorrect,adam,0,0.22,incorrect,jesus,0,0.0,incorrect,egypt,0,0.2,incorrect,petrus,0,0.18,incorrect,orpheus,0,0.17,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,israel,0,0.18,incorrect,hogwarts,0,0.46,incorrect,adam,0,0.22,incorrect,egypt,0,0.2,incorrect,orpheus,0,0.17,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,hogwarts,0,0.46,incorrect,narrator,0,0.46,incorrect,duc,0,0.0,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,hogwarts,0,0.46,incorrect,duc,0,0.0,incorrect,harry,1,1.0,correct
"['harry', 'harry‘nin patronus', 'harry‘nin', 'patronus']",patronus charm,0,0.73,correct,hogwarts,0,0.46,incorrect,egypt,0,0.31,incorrect,eggs,0,0.17,incorrect,adam,0,0.22,incorrect,elijah,0,0.18,incorrect,peter,0,0.46,incorrect,petrus,0,0.71,correct,harry potter,0,0.6,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,hogwarts,0,0.46,incorrect,eggs,0,0.17,incorrect,elijah,0,0.18,incorrect,petrus,0,0.71,correct,harry,1,1.0,correct,professor mcgonagall,0,0.29,incorrect,hogwarts,0,0.46,incorrect,ali,0,0.33,incorrect,atlantis,0,0.5,incorrect,dai bang,0,0.38,incorrect,than,0,0.46,incorrect,harry,1,1.0,correct,hogwarts,0,0.46,incorrect,hogwarts,0,0.46,incorrect,atlantis,0,0.5,incorrect,than,0,0.46,incorrect,hogwarts,0,0.46,incorrect
['harry'],harry,1,1.0,correct,harry,1,1.0,correct,god,0,0.0,incorrect,god,0,0.0,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,god,0,0.0,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,god,0,0.0,incorrect,harry,1,1.0,correct,god,0,0.0,incorrect,harry,1,1.0,correct,god,0,0.0,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,sirius,0,0.18,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,harry,1,1.0,correct,sirius,0,0.18,incorrect,harry,1,1.0,correct
['harry'],noah,0,0.22,incorrect,noah,0,0.22,incorrect,charles darwin,0,0.42,incorrect,god,0,0.0,incorrect,noah,0,0.22,incorrect,adam,0,0.22,incorrect,robert,0,0.36,incorrect,charles darwin,0,0.42,incorrect,david,0,0.2,incorrect,adam,0,0.22,incorrect,jesus,0,0.0,incorrect,noah,0,0.22,incorrect,god,0,0.0,incorrect,adam,0,0.22,incorrect,charles darwin,0,0.42,incorrect,adam,0,0.22,incorrect,harry,1,1.0,correct,frodo,0,0.2,incorrect,orwell,0,0.18,incorrect,orpheus,0,0.17,incorrect,gandalf,0,0.17,incorrect,thoreau,0,0.33,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,frodo,0,0.2,incorrect,orpheus,0,0.17,incorrect,thoreau,0,0.33,incorrect,harry,1,1.0,correct
['harry'],orunmila,0,0.15,incorrect,eve,0,0.0,incorrect,moses,0,0.0,incorrect,eve,0,0.0,incorrect,heracles,0,0.31,incorrect,europe,0,0.18,incorrect,frodo,0,0.2,incorrect,harry potter,0,0.59,incorrect,harry potter,0,0.59,incorrect,harry,1,1.0,correct,harry potter,0,0.59,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,europe,0,0.18,incorrect,harry potter,0,0.59,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,frodo,0,0.2,incorrect,harry,1,1.0,correct,gandalf,0,0.17,incorrect,harry,1,1.0,correct,ha noi,0,0.36,incorrect,harry,1,1.0,correct,dracula,0,0.17,incorrect,frodo,0,0.2,incorrect,gandalf,0,0.17,incorrect,ha noi,0,0.36,incorrect,dracula,0,0.17,incorrect
"['dumbledore', 'vol…”']",harry,0,0.13,incorrect,harry,0,0.13,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,albus dumbledore,0,0.77,correct,harry,0,0.13,incorrect,harry potter,0,0.18,incorrect,hogwarts,0,0.22,incorrect,harry,0,0.13,incorrect,harry,0,0.13,incorrect,harry potter,0,0.18,incorrect,harry,0,0.13,incorrect,god,0,0.2,incorrect,harry,0,0.13,incorrect,hogwarts,0,0.22,incorrect,harry,0,0.13,incorrect,albus,0,0.17,incorrect,vol,0,0.6,incorrect,albus,0,0.17,incorrect,volodemort,0,0.4,incorrect,harry,0,0.13,incorrect,harry,0,0.13,incorrect,albus,0,0.17,incorrect,albus,0,0.17,incorrect,vol,0,0.6,incorrect,volodemort,0,0.4,incorrect,harry,0,0.13,incorrect,albus,0,0.17,incorrect
['dumbledore'],harry,0,0.13,incorrect,god,0,0.15,incorrect,noah,0,0.14,incorrect,satan,0,0.0,incorrect,adam,0,0.29,incorrect,eve,0,0.31,incorrect,godric,0,0.25,incorrect,godric,0,0.25,incorrect,harry potter,0,0.18,incorrect,eric,0,0.29,incorrect,godric,0,0.25,incorrect,god,0,0.15,incorrect,satan,0,0.0,incorrect,eve,0,0.31,incorrect,godric,0,0.25,incorrect,eric,0,0.29,incorrect,dumbledore,1,1.0,correct,harry,0,0.13,incorrect,harry,0,0.13,incorrect,eric,0,0.29,incorrect,cedric,0,0.38,incorrect,godric,0,0.25,incorrect,aberforth,0,0.42,incorrect,godric,0,0.25,incorrect,harry,0,0.13,incorrect,eric,0,0.29,incorrect,godric,0,0.25,incorrect,godric,0,0.25,incorrect
['xenophilius'],albus dumbledore,0,0.22,incorrect,harry,0,0.12,incorrect,albus,0,0.38,incorrect,harry potter,0,0.09,incorrect,god,0,0.14,incorrect,jesus,0,0.38,incorrect,harry potter,0,0.09,incorrect,shakespeare,0,0.18,incorrect,albus dumbledore,0,0.22,incorrect,hogwarts,0,0.21,incorrect,harry potter,0,0.09,incorrect,harry,0,0.12,incorrect,harry potter,0,0.09,incorrect,jesus,0,0.38,incorrect,shakespeare,0,0.18,incorrect,hogwarts,0,0.21,incorrect,xenophilius lovegood,0,0.71,correct,harry,0,0.12,incorrect,dumbledore,0,0.19,incorrect,pinokyo,0,0.22,incorrect,gandalf,0,0.22,incorrect,khong tu,0,0.21,incorrect,harry,0,0.12,incorrect,andersen,0,0.21,incorrect,harry,0,0.12,incorrect,pinokyo,0,0.22,incorrect,khong tu,0,0.21,incorrect,andersen,0,0.21,incorrect
"['lee', 'lee—']",jesus,0,0.25,incorrect,elijah,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,elijah,0,0.22,incorrect,harry,0,0.0,incorrect,google,0,0.44,incorrect,jesus,0,0.25,incorrect,andriamahilani,0,0.12,incorrect,mary,0,0.0,incorrect,elijah,0,0.22,incorrect,god,0,0.0,incorrect,elijah,0,0.22,incorrect,google,0,0.44,incorrect,andriamahilani,0,0.12,incorrect,bob,0,0.0,incorrect,god,0,0.0,incorrect,bay sherlock holmes,0,0.18,incorrect,cagri,0,0.0,incorrect,nguoi dan chuong trinh,0,0.0,incorrect,nguyen,0,0.22,incorrect,el presentador,0,0.35,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,cagri,0,0.0,incorrect,nguyen,0,0.22,incorrect,jesus,0,0.25,incorrect
"['ollivander—', 'ollivander']",oliver,0,0.75,correct,elijah,0,0.38,incorrect,job,0,0.15,incorrect,god,0,0.31,incorrect,god,0,0.31,incorrect,eve,0,0.31,incorrect,heathcliff,0,0.2,incorrect,god,0,0.31,incorrect,job,0,0.15,incorrect,god,0,0.31,incorrect,che guevara,0,0.29,incorrect,elijah,0,0.38,incorrect,god,0,0.31,incorrect,eve,0,0.31,incorrect,god,0,0.31,incorrect,god,0,0.31,incorrect,ollivander,1,1.0,correct,harry,0,0.27,incorrect,ollivander,1,1.0,correct,uzgunum,0,0.12,incorrect,gandalf,0,0.35,incorrect,thay,0,0.14,incorrect,oliver,0,0.75,correct,harry,0,0.27,incorrect,harry,0,0.27,incorrect,uzgunum,0,0.12,incorrect,thay,0,0.14,incorrect,harry,0,0.27,incorrect
['dumbledore'],eve,0,0.31,incorrect,eve,0,0.31,incorrect,letisha,0,0.24,incorrect,god,0,0.15,incorrect,eve,0,0.31,incorrect,eve,0,0.31,incorrect,oliver twist,0,0.27,incorrect,internet,0,0.33,incorrect,madagascar,0,0.3,incorrect,noah,0,0.14,incorrect,google,0,0.25,incorrect,eve,0,0.31,incorrect,god,0,0.15,incorrect,eve,0,0.31,incorrect,internet,0,0.33,incorrect,noah,0,0.14,incorrect,god,0,0.15,incorrect,heathcliff,0,0.1,incorrect,god,0,0.15,incorrect,tom,0,0.15,incorrect,ho,0,0.17,incorrect,tran hung dao,0,0.26,incorrect,harry,0,0.13,incorrect,loch ness,0,0.32,incorrect,heathcliff,0,0.1,incorrect,tom,0,0.15,incorrect,tran hung dao,0,0.26,incorrect,loch ness,0,0.32,incorrect
"['profesör', 'mcgonagall', 'profesör mcgonagall']",jesus,0,0.31,incorrect,david,0,0.13,incorrect,jalo,0,0.29,incorrect,god,0,0.31,incorrect,god,0,0.31,incorrect,moses,0,0.46,incorrect,everard,0,0.27,incorrect,beethoven,0,0.24,incorrect,albus,0,0.27,incorrect,einstein,0,0.25,incorrect,google,0,0.5,incorrect,david,0,0.13,incorrect,god,0,0.31,incorrect,moses,0,0.46,incorrect,beethoven,0,0.24,incorrect,einstein,0,0.25,incorrect,mcgonagall,1,1.0,correct,emily,0,0.27,incorrect,dorian,0,0.29,incorrect,mozart,0,0.38,incorrect,dumbledore,0,0.33,incorrect,thay,0,0.14,incorrect,maria,0,0.4,incorrect,elena,0,0.27,incorrect,emily,0,0.27,incorrect,mozart,0,0.38,incorrect,thay,0,0.14,incorrect,elena,0,0.27,incorrect
"['elder', 'the', 'señor', 'the elder wand', 'tenebroso', 'wand', 'voldemort', 'señor tenebroso']",harry,0,0.25,incorrect,harry potter,0,0.37,incorrect,voldi,0,0.57,incorrect,god,0,0.33,incorrect,hogwarts,0,0.35,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect,harry potter,0,0.37,incorrect,harry,0,0.25,incorrect,harry potter,0,0.37,incorrect,harry potter,0,0.37,incorrect,harry potter,0,0.37,incorrect,god,0,0.33,incorrect,harry,0,0.25,incorrect,harry potter,0,0.37,incorrect,harry potter,0,0.37,incorrect,wand,1,1.0,correct,harry,0,0.25,incorrect,gandalf,0,0.55,incorrect,musa,0,0.25,incorrect,voldemort,1,1.0,correct,dat,0,0.33,incorrect,severus,0,0.5,incorrect,sabrina,0,0.36,incorrect,harry,0,0.25,incorrect,musa,0,0.25,incorrect,dat,0,0.33,incorrect,sabrina,0,0.36,incorrect
['james'],harry,0,0.2,incorrect,harry,0,0.2,incorrect,lena,0,0.22,incorrect,lena,0,0.22,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect,god,0,0.0,incorrect,albus,0,0.4,incorrect,harry,0,0.2,incorrect,harry potter,0,0.24,incorrect,harry,0,0.2,incorrect,lena,0,0.22,incorrect,harry,0,0.2,incorrect,god,0,0.0,incorrect,harry,0,0.2,incorrect,dumbledore,0,0.27,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect,albus,0,0.4,incorrect,dumbledore,0,0.27,incorrect,tu,0,0.0,incorrect,albus,0,0.4,incorrect,eva,0,0.25,incorrect,harry,0,0.2,incorrect,albus,0,0.4,incorrect,tu,0,0.0,incorrect,eva,0,0.25,incorrect
