Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['elizabeth', 'elizabeth––']",oliver,0,0.4,incorrect,ati,0,0.33,incorrect,ke,0,0.18,incorrect,mathibele,0,0.33,incorrect,te avana,0,0.24,incorrect,te ua,0,0.29,incorrect,prasad,0,0.13,incorrect,chhala,0,0.27,incorrect,andriamanitra,0,0.27,incorrect,endrey,0,0.27,incorrect,matlou,0,0.27,incorrect,ati,0,0.33,incorrect,mathibele,0,0.33,incorrect,te ua,0,0.29,incorrect,chhala,0,0.27,incorrect,endrey,0,0.27,incorrect,edmund,0,0.13,incorrect,mr. collins,0,0.2,incorrect,hasan,0,0.14,incorrect,elif,0,0.46,incorrect,ngoc huyen,0,0.11,incorrect,anh em,0,0.27,incorrect,juanita,0,0.25,incorrect,estaba,0,0.4,incorrect,mr. collins,0,0.2,incorrect,elif,0,0.46,incorrect,anh em,0,0.27,incorrect,estaba,0,0.4,incorrect
['jane'],omooba,0,0.2,incorrect,ati,0,0.29,incorrect,lebohang,0,0.33,incorrect,lebohang,0,0.33,incorrect,tamatoa,0,0.18,incorrect,ua,0,0.33,incorrect,biraalaa,0,0.17,incorrect,bhelaa,0,0.2,incorrect,thomas,0,0.2,incorrect,natoky,0,0.2,incorrect,leha,0,0.25,incorrect,ati,0,0.29,incorrect,lebohang,0,0.33,incorrect,ua,0,0.33,incorrect,bhelaa,0,0.2,incorrect,natoky,0,0.2,incorrect,elizabeth bennet,0,0.3,incorrect,she,0,0.29,incorrect,ali,0,0.29,incorrect,vazife,0,0.4,incorrect,thi my,0,0.0,incorrect,thien man,0,0.31,incorrect,jane austen,0,0.53,incorrect,juan,0,0.75,correct,she,0,0.29,incorrect,vazife,0,0.4,incorrect,thien man,0,0.31,incorrect,juan,0,0.75,correct
"['elizabeth', 'eliz']",olunde,0,0.27,incorrect,oluwasegun,0,0.32,incorrect,mathata,0,0.38,incorrect,lebohang,0,0.35,incorrect,teuila,0,0.4,incorrect,tera,0,0.31,incorrect,anusskaa,0,0.12,incorrect,pitaa,0,0.29,incorrect,andriamatoa,0,0.3,incorrect,marie,0,0.29,incorrect,empa,0,0.31,incorrect,oluwasegun,0,0.32,incorrect,lebohang,0,0.35,incorrect,tera,0,0.31,incorrect,pitaa,0,0.29,incorrect,marie,0,0.29,incorrect,his wife,0,0.24,incorrect,elizabeth bennet,0,0.72,correct,mr. rochester,0,0.18,incorrect,ada,0,0.17,incorrect,hester,0,0.27,incorrect,thinh,0,0.29,incorrect,don pedro,0,0.15,incorrect,maria,0,0.29,incorrect,elizabeth bennet,0,0.72,correct,ada,0,0.17,incorrect,thinh,0,0.29,incorrect,maria,0,0.29,incorrect
['elizabeth'],olutoju,0,0.25,incorrect,ijoba apapo naijiria,0,0.14,incorrect,mrs. motlhalo,0,0.18,incorrect,booa,0,0.15,incorrect,tamatoa,0,0.25,incorrect,te atua,0,0.38,incorrect,chambaram,0,0.22,incorrect,aashaa,0,0.27,incorrect,ary,0,0.17,incorrect,natahotra,0,0.33,incorrect,joseph,0,0.27,incorrect,ijoba apapo naijiria,0,0.14,incorrect,booa,0,0.15,incorrect,te atua,0,0.38,incorrect,aashaa,0,0.27,incorrect,natahotra,0,0.33,incorrect,mr. rochester,0,0.18,incorrect,missus,0,0.13,incorrect,osman,0,0.14,incorrect,yamac,0,0.14,incorrect,mr. thompson,0,0.19,incorrect,nguyen dinh thi,0,0.33,incorrect,don,0,0.0,incorrect,don pedro,0,0.11,incorrect,missus,0,0.13,incorrect,yamac,0,0.14,incorrect,nguyen dinh thi,0,0.33,incorrect,don pedro,0,0.11,incorrect
['elizabeth'],oliver,0,0.4,incorrect,siby,0,0.31,incorrect,boo,0,0.17,incorrect,leabua,0,0.4,incorrect,tamatoa,0,0.25,incorrect,te atairangapu,0,0.26,incorrect,daity,0,0.29,incorrect,dev,0,0.17,incorrect,thomas,0,0.27,incorrect,antananarivo,0,0.19,incorrect,leha,0,0.46,incorrect,siby,0,0.31,incorrect,leabua,0,0.4,incorrect,te atairangapu,0,0.26,incorrect,dev,0,0.17,incorrect,antananarivo,0,0.19,incorrect,pip,0,0.17,incorrect,miss crawford,0,0.18,incorrect,elizabeth,1,1.0,correct,odysseus,0,0.12,incorrect,catherine,0,0.33,incorrect,bingley,0,0.25,incorrect,don,0,0.0,incorrect,eliza,0,0.71,correct,miss crawford,0,0.18,incorrect,odysseus,0,0.12,incorrect,bingley,0,0.25,incorrect,eliza,0,0.71,correct
"['mr', 'mr darcy', 'darcy']",oliver,0,0.25,incorrect,oliver,0,0.25,incorrect,ngwane,0,0.18,incorrect,dr. khama,0,0.35,incorrect,te hina,0,0.27,incorrect,te i'o,0,0.14,incorrect,john,0,0.0,incorrect,janardan,0,0.38,incorrect,andriamanitra,0,0.33,incorrect,thomas,0,0.29,incorrect,modupi,0,0.29,incorrect,oliver,0,0.25,incorrect,dr. khama,0,0.35,incorrect,te i'o,0,0.14,incorrect,janardan,0,0.38,incorrect,thomas,0,0.29,incorrect,emily,0,0.31,incorrect,miss crawford,0,0.38,incorrect,ali,0,0.25,incorrect,ali,0,0.25,incorrect,phoebe,0,0.0,incorrect,thu,0,0.0,incorrect,wilton,0,0.0,incorrect,don quixote,0,0.12,incorrect,miss crawford,0,0.38,incorrect,ali,0,0.25,incorrect,thu,0,0.0,incorrect,don quixote,0,0.12,incorrect
['elizabeth'],oliver,0,0.4,incorrect,oliver,0,0.4,incorrect,mathilde,0,0.35,incorrect,lebohang,0,0.35,incorrect,tamatoa,0,0.25,incorrect,te atua,0,0.38,incorrect,prithvi,0,0.38,incorrect,mhendr,0,0.13,incorrect,andriamanitra,0,0.27,incorrect,nantsoin'i,0,0.21,incorrect,leila,0,0.43,incorrect,oliver,0,0.4,incorrect,lebohang,0,0.35,incorrect,te atua,0,0.38,incorrect,mhendr,0,0.13,incorrect,nantsoin'i,0,0.21,incorrect,mr. or mrs. gardiner,0,0.14,incorrect,mr. darcy,0,0.11,incorrect,effendi,0,0.25,incorrect,ada,0,0.17,incorrect,ngoc loan,0,0.22,incorrect,thanh thuy,0,0.32,incorrect,don quijote,0,0.2,incorrect,don pedro,0,0.11,incorrect,mr. darcy,0,0.11,incorrect,ada,0,0.17,incorrect,thanh thuy,0,0.32,incorrect,don pedro,0,0.11,incorrect
['elizabeth'],christopher,0,0.3,incorrect,oliver,0,0.4,incorrect,kgang,0,0.14,incorrect,dikakanyo,0,0.22,incorrect,teie,0,0.46,incorrect,teuira,0,0.4,incorrect,aanndii,0,0.12,incorrect,chal,0,0.15,incorrect,thomas,0,0.27,incorrect,tafatoetra,0,0.32,incorrect,ho mangata,0,0.21,incorrect,oliver,0,0.4,incorrect,dikakanyo,0,0.22,incorrect,teuira,0,0.4,incorrect,chal,0,0.15,incorrect,tafatoetra,0,0.32,incorrect,pearl,0,0.29,incorrect,pip,0,0.17,incorrect,elizabeth,1,1.0,correct,ali,0,0.33,incorrect,phoebe,0,0.4,incorrect,theresa,0,0.25,incorrect,marina,0,0.27,incorrect,don quijote,0,0.2,incorrect,pip,0,0.17,incorrect,ali,0,0.33,incorrect,theresa,0,0.25,incorrect,don quijote,0,0.2,incorrect
['elizabeth'],isaac,0,0.29,incorrect,olivia,0,0.4,incorrect,modise,0,0.27,incorrect,kgwebo,0,0.27,incorrect,tamatoa,0,0.25,incorrect,te taepa'i,0,0.32,incorrect,jahan,0,0.29,incorrect,princess,0,0.24,incorrect,voltaire,0,0.35,incorrect,nilaza,0,0.4,incorrect,ha,0,0.18,incorrect,olivia,0,0.4,incorrect,kgwebo,0,0.27,incorrect,te taepa'i,0,0.32,incorrect,princess,0,0.24,incorrect,nilaza,0,0.4,incorrect,mr. darcy,0,0.11,incorrect,mr. wickham,0,0.2,incorrect,plato,0,0.43,incorrect,juliet,0,0.53,incorrect,phoebe,0,0.4,incorrect,theresa,0,0.25,incorrect,plato,0,0.43,incorrect,platon,0,0.4,incorrect,mr. wickham,0,0.2,incorrect,juliet,0,0.53,incorrect,theresa,0,0.25,incorrect,platon,0,0.4,incorrect
"['señor bennet', 'señor', 'mr bennet', 'bennet', 'mr']",oliver,0,0.36,incorrect,ogagun oduduwa,0,0.21,incorrect,joseph,0,0.36,incorrect,ke,0,0.29,incorrect,te atua,0,0.32,incorrect,eiaha,0,0.2,incorrect,jkhn,0,0.22,incorrect,uttar,0,0.29,incorrect,andriamanitra,0,0.32,incorrect,nataoko,0,0.33,incorrect,john,0,0.25,incorrect,ogagun oduduwa,0,0.21,incorrect,ke,0,0.29,incorrect,eiaha,0,0.2,incorrect,uttar,0,0.29,incorrect,nataoko,0,0.33,incorrect,arthur,0,0.27,incorrect,miss crawford,0,0.33,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,tran,0,0.33,incorrect,thinh,0,0.2,incorrect,don carlos,0,0.27,incorrect,padre,0,0.29,incorrect,miss crawford,0,0.33,incorrect,ali,0,0.0,incorrect,thinh,0,0.2,incorrect,padre,0,0.29,incorrect
['elizabeth'],oliver,0,0.4,incorrect,oliver,0,0.4,incorrect,modupi,0,0.13,incorrect,morago,0,0.13,incorrect,teuheana,0,0.24,incorrect,te i,0,0.31,incorrect,dev,0,0.17,incorrect,tkhn,0,0.31,incorrect,joseph,0,0.27,incorrect,avy,0,0.17,incorrect,joale,0,0.29,incorrect,oliver,0,0.4,incorrect,morago,0,0.13,incorrect,te i,0,0.31,incorrect,tkhn,0,0.31,incorrect,avy,0,0.17,incorrect,mr. darcy,0,0.11,incorrect,philo,0,0.14,incorrect,edith,0,0.57,incorrect,emma,0,0.31,incorrect,tran van kiem,0,0.18,incorrect,im,0,0.18,incorrect,don carlos,0,0.11,incorrect,mayo,0,0.15,incorrect,philo,0,0.14,incorrect,emma,0,0.31,incorrect,im,0,0.18,incorrect,mayo,0,0.15,incorrect
"['lizz', 'lizzy']",oliver,0,0.4,incorrect,olawo,0,0.22,incorrect,uncle tom,0,0.15,incorrect,keo,0,0.0,incorrect,parau,0,0.0,incorrect,eita,0,0.25,incorrect,john,0,0.0,incorrect,chaubey,0,0.17,incorrect,valentina,0,0.31,incorrect,malala,0,0.2,incorrect,seo,0,0.0,incorrect,olawo,0,0.22,incorrect,keo,0,0.0,incorrect,eita,0,0.25,incorrect,chaubey,0,0.17,incorrect,malala,0,0.2,incorrect,mr. jennings,0,0.12,incorrect,uncle,0,0.22,incorrect,ali,0,0.57,incorrect,dayan,0,0.2,incorrect,nguyen,0,0.18,incorrect,nguyen,0,0.18,incorrect,don pedro,0,0.0,incorrect,esteban,0,0.0,incorrect,uncle,0,0.22,incorrect,dayan,0,0.2,incorrect,nguyen,0,0.18,incorrect,esteban,0,0.0,incorrect
"['elizabeth', 'elizabeth––']",oluto,0,0.29,incorrect,olutoyin,0,0.24,incorrect,phoebe,0,0.4,incorrect,mr. morago,0,0.11,incorrect,tamatoa,0,0.25,incorrect,te maha,0,0.38,incorrect,badal,0,0.14,incorrect,prasad,0,0.13,incorrect,antananarivo,0,0.19,incorrect,paris,0,0.14,incorrect,modupi,0,0.13,incorrect,olutoyin,0,0.24,incorrect,mr. morago,0,0.11,incorrect,te maha,0,0.38,incorrect,prasad,0,0.13,incorrect,paris,0,0.14,incorrect,mr. darcy,0,0.11,incorrect,mr. rochester,0,0.18,incorrect,omer,0,0.15,incorrect,ali baba,0,0.47,incorrect,ngoc,0,0.0,incorrect,thu gai,0,0.25,incorrect,don,0,0.0,incorrect,maria,0,0.29,incorrect,mr. rochester,0,0.18,incorrect,ali baba,0,0.47,incorrect,thu gai,0,0.25,incorrect,maria,0,0.29,incorrect
"['mr', 'bennet', 'mr bennet']",mr. collins,0,0.4,incorrect,mr. bingley,0,0.6,incorrect,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,mr. bingley,0,0.6,incorrect,mr. bingley,0,0.6,incorrect,essex,0,0.36,incorrect,es. lyyr,0,0.2,incorrect,mr. bingley,0,0.6,incorrect,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,mr. bingley,0,0.6,incorrect,mr. bennet,0,0.95,correct,mr. bingley,0,0.6,incorrect,es. lyyr,0,0.2,incorrect,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,miss bennet,0,0.8,correct,mr. bingley,0,0.6,incorrect,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,mr. bingley,0,0.6,incorrect,pride,0,0.29,incorrect,miss bennet,0,0.8,correct,miss bennet,0,0.8,correct,mr. bennet,0,0.95,correct,mr. bingley,0,0.6,incorrect,miss bennet,0,0.8,correct
"['bà', 'benne', 'bà benne', 'bennet', 'mrs']",olunde,0,0.36,incorrect,olu-eda,0,0.22,incorrect,monna wa,0,0.31,incorrect,monna,0,0.4,incorrect,te hapapa,0,0.18,incorrect,ua,0,0.5,incorrect,abhedy,0,0.43,incorrect,jenaa,0,0.4,incorrect,samoa,0,0.29,incorrect,ny raha,0,0.22,incorrect,baradi,0,0.5,incorrect,olu-eda,0,0.22,incorrect,monna,0,0.4,incorrect,ua,0,0.5,incorrect,jenaa,0,0.4,incorrect,ny raha,0,0.22,incorrect,pearl,0,0.29,incorrect,mr. smiles,0,0.46,incorrect,halil,0,0.29,incorrect,ayla,0,0.33,incorrect,nguyen,0,0.36,incorrect,thanh minh,0,0.33,incorrect,maria,0,0.5,incorrect,maria,0,0.5,incorrect,mr. smiles,0,0.46,incorrect,ayla,0,0.33,incorrect,thanh minh,0,0.33,incorrect,maria,0,0.5,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",thomas,0,0.44,incorrect,thomas,0,0.44,incorrect,mathibele,0,0.42,incorrect,lebogang,0,0.43,incorrect,tamatoa,0,0.31,incorrect,teuira,0,0.5,incorrect,es,0,0.4,incorrect,divyaannd,0,0.27,incorrect,joseph,0,0.33,incorrect,canefafoka,0,0.38,incorrect,empa,0,0.4,incorrect,thomas,0,0.44,incorrect,lebogang,0,0.43,incorrect,teuira,0,0.5,incorrect,divyaannd,0,0.27,incorrect,canefafoka,0,0.38,incorrect,mr. collins,0,0.43,incorrect,missus,0,0.44,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,phoebe,0,0.33,incorrect,thit,0,0.2,incorrect,mr. collins,0,0.43,incorrect,maria,0,0.5,incorrect,missus,0,0.44,incorrect,ali,0,0.22,incorrect,thit,0,0.2,incorrect,maria,0,0.5,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",isabella,0,0.43,incorrect,olufunmilayo,0,0.22,incorrect,jonas,0,0.36,incorrect,monate,0,0.38,incorrect,te akiti,0,0.29,incorrect,ua,0,0.25,incorrect,abi goswami,0,0.24,incorrect,abigail,0,0.2,incorrect,teuheu,0,0.33,incorrect,tonga,0,0.36,incorrect,keali`i,0,0.31,incorrect,olufunmilayo,0,0.22,incorrect,monate,0,0.38,incorrect,ua,0,0.25,incorrect,abigail,0,0.2,incorrect,tonga,0,0.36,incorrect,madame defarge,0,0.33,incorrect,missus,0,0.44,incorrect,ali,0,0.22,incorrect,mercedes,0,0.55,incorrect,phoebe,0,0.33,incorrect,thanh minh,0,0.26,incorrect,maria,0,0.5,incorrect,maria,0,0.5,incorrect,missus,0,0.44,incorrect,mercedes,0,0.55,incorrect,thanh minh,0,0.26,incorrect,maria,0,0.5,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",oliver,0,0.33,incorrect,james,0,0.5,incorrect,jaanong,0,0.31,incorrect,ngwane,0,0.5,incorrect,tamahine,0,0.33,incorrect,teie,0,0.4,incorrect,bettii,0,0.5,incorrect,bettii,0,0.5,incorrect,andriamanitra,0,0.38,incorrect,aoka,0,0.4,incorrect,papali joale,0,0.24,incorrect,james,0,0.5,incorrect,ngwane,0,0.5,incorrect,teie,0,0.4,incorrect,bettii,0,0.5,incorrect,aoka,0,0.4,incorrect,edward,0,0.33,incorrect,miss bennet,0,0.86,correct,emma,0,0.4,incorrect,hayal,0,0.18,incorrect,emily,0,0.25,incorrect,theresa,0,0.46,incorrect,don pedro,0,0.27,incorrect,maria,0,0.5,incorrect,miss bennet,0,0.86,correct,hayal,0,0.18,incorrect,theresa,0,0.46,incorrect,maria,0,0.5,incorrect
"['mr darcy', 'anh', 'anh darcy', 'darcy', 'mr']",oliver,0,0.25,incorrect,oliver,0,0.25,incorrect,maiteko,0,0.27,incorrect,aunt maiteko,0,0.38,incorrect,tamasese,0,0.25,incorrect,eiaha,0,0.5,incorrect,ramjanm,0,0.4,incorrect,maataakaa naam,0,0.27,incorrect,thomas,0,0.29,incorrect,ho amin'ny ntaolo,0,0.31,incorrect,bohlale,0,0.25,incorrect,oliver,0,0.25,incorrect,aunt maiteko,0,0.38,incorrect,eiaha,0,0.5,incorrect,maataakaa naam,0,0.27,incorrect,ho amin'ny ntaolo,0,0.31,incorrect,miss crawford,0,0.38,incorrect,aunt's,0,0.44,incorrect,ayla,0,0.44,incorrect,teyzmin,0,0.22,incorrect,thiet,0,0.25,incorrect,tran thi anh,0,0.48,incorrect,don julian,0,0.32,incorrect,antonia,0,0.4,incorrect,aunt's,0,0.44,incorrect,teyzmin,0,0.22,incorrect,tran thi anh,0,0.48,incorrect,antonia,0,0.4,incorrect
