Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['susan'],oludasile oluwasogba,0,0.32,incorrect,oluwasogba,0,0.4,incorrect,kgosi,0,0.2,incorrect,mongwe,0,0.18,incorrect,te wahine o rongo,0,0.18,incorrect,te taote,0,0.15,incorrect,ttaaimisttn,0,0.25,incorrect,raja kaylani,0,0.24,incorrect,joseph,0,0.18,incorrect,king henry,0,0.13,incorrect,meile,0,0.0,incorrect,oluwasogba,0,0.4,incorrect,mongwe,0,0.18,incorrect,te taote,0,0.15,incorrect,raja kaylani,0,0.24,incorrect,king henry,0,0.13,incorrect,queen,0,0.4,incorrect,doctor,0,0.0,incorrect,ali,0,0.25,incorrect,pekala,0,0.18,incorrect,thi thanh vien,0,0.21,incorrect,nguyen phuc nguyen,0,0.17,incorrect,don carlos,0,0.13,incorrect,don quijote,0,0.12,incorrect,doctor,0,0.0,incorrect,pekala,0,0.18,incorrect,nguyen phuc nguyen,0,0.17,incorrect,don quijote,0,0.12,incorrect
"['jan', 'mary', 'jane', 'mary jan', 'mary jane']",duke,0,0.25,incorrect,duke,0,0.25,incorrect,gosana,0,0.44,incorrect,ke,0,0.33,incorrect,teremoana,0,0.35,incorrect,te tera,0,0.27,incorrect,raja jakar,0,0.44,incorrect,rana,0,0.57,incorrect,andrianampoinimerina,0,0.34,incorrect,andriamasinavalona,0,0.31,incorrect,empa,0,0.5,incorrect,duke,0,0.25,incorrect,ke,0,0.33,incorrect,te tera,0,0.27,incorrect,rana,0,0.57,incorrect,andriamasinavalona,0,0.31,incorrect,tom,0,0.29,incorrect,duke,0,0.25,incorrect,hasan,0,0.5,incorrect,osman,0,0.5,incorrect,thien su,0,0.18,incorrect,tran,0,0.57,incorrect,don carlos,0,0.29,incorrect,don pedro,0,0.31,incorrect,duke,0,0.25,incorrect,osman,0,0.5,incorrect,tran,0,0.57,incorrect,don pedro,0,0.31,incorrect
"['jane', 'mary', 'mary jane']",oro-aje rutherford,0,0.22,incorrect,becky,0,0.22,incorrect,matlhwabano,0,0.4,incorrect,selebi,0,0.2,incorrect,te rangi-i-tua,0,0.26,incorrect,te hina,0,0.25,incorrect,king,0,0.25,incorrect,rana,0,0.5,incorrect,tany,0,0.5,incorrect,niakatra,0,0.35,incorrect,ke,0,0.33,incorrect,becky,0,0.22,incorrect,selebi,0,0.2,incorrect,te hina,0,0.25,incorrect,rana,0,0.5,incorrect,niakatra,0,0.35,incorrect,wilhelm,0,0.18,incorrect,bill,0,0.0,incorrect,hasan,0,0.44,incorrect,ali,0,0.29,incorrect,dongan,0,0.4,incorrect,thu nho,0,0.25,incorrect,don carlos,0,0.29,incorrect,el rey,0,0.4,incorrect,bill,0,0.0,incorrect,ali,0,0.29,incorrect,thu nho,0,0.25,incorrect,el rey,0,0.4,incorrect
"['barley', 'bayan', 'bartley', 'bayan bartley']",olorun,0,0.18,incorrect,olu-eda-itan,0,0.35,incorrect,modise,0,0.17,incorrect,keo,0,0.22,incorrect,te hina,0,0.29,incorrect,te akiti,0,0.29,incorrect,gauri,0,0.36,incorrect,baabuu gel,0,0.43,incorrect,mpitondratra,0,0.24,incorrect,rehefa,0,0.33,incorrect,mohlala,0,0.33,incorrect,olu-eda-itan,0,0.35,incorrect,keo,0,0.22,incorrect,te akiti,0,0.29,incorrect,baabuu gel,0,0.43,incorrect,rehefa,0,0.33,incorrect,miss watson,0,0.25,incorrect,the widow,0,0.25,incorrect,ali,0,0.44,incorrect,sabah,0,0.4,incorrect,nguoi me,0,0.29,incorrect,dinh,0,0.22,incorrect,juanita,0,0.33,incorrect,maria,0,0.4,incorrect,the widow,0,0.25,incorrect,sabah,0,0.4,incorrect,dinh,0,0.22,incorrect,maria,0,0.4,incorrect
"['jane', 'mary', 'mary jane']",oro-aje,0,0.38,incorrect,won,0,0.29,incorrect,modise,0,0.27,incorrect,10yaba,0,0.27,incorrect,tamatoa,0,0.38,incorrect,te ama,0,0.4,incorrect,tara,0,0.5,incorrect,rajah,0,0.44,incorrect,atsofohy,0,0.33,incorrect,ny dada,0,0.38,incorrect,ke,0,0.33,incorrect,won,0,0.29,incorrect,10yaba,0,0.27,incorrect,te ama,0,0.4,incorrect,rajah,0,0.44,incorrect,ny dada,0,0.38,incorrect,george,0,0.27,incorrect,undertaker,0,0.32,incorrect,paran,0,0.57,incorrect,paran,0,0.57,incorrect,thinh van,0,0.33,incorrect,nguyen dinh thi,0,0.25,incorrect,don giovanni,0,0.29,incorrect,dita,0,0.25,incorrect,undertaker,0,0.32,incorrect,paran,0,0.57,incorrect,nguyen dinh thi,0,0.25,incorrect,dita,0,0.25,incorrect
"['levi', 'bell', 'levi bell', 'ben', 'levi ben']",george,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,ngaka,0,0.25,incorrect,george,0,0.29,incorrect,te ia,0,0.44,incorrect,raja,0,0.0,incorrect,king,0,0.33,incorrect,etama-soba,0,0.22,incorrect,salomon,0,0.27,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,ngaka,0,0.25,incorrect,te ia,0,0.44,incorrect,king,0,0.33,incorrect,salomon,0,0.27,incorrect,george,0,0.29,incorrect,doctor,0,0.0,incorrect,tom,0,0.0,incorrect,louisville,0,0.53,incorrect,thaddeus,0,0.18,incorrect,george,0,0.29,incorrect,john,0,0.29,incorrect,rey,0,0.33,incorrect,doctor,0,0.0,incorrect,louisville,0,0.53,incorrect,george,0,0.29,incorrect,rey,0,0.33,incorrect
"['collins', 'tim collins', 'tim']",eric,0,0.29,incorrect,thomas,0,0.44,incorrect,canoe,0,0.33,incorrect,he,0,0.0,incorrect,haavare,0,0.0,incorrect,te nanaia,0,0.33,incorrect,dillii,0,0.47,incorrect,ddongii,0,0.29,incorrect,thomas,0,0.44,incorrect,hitako,0,0.24,incorrect,molapo,0,0.35,incorrect,thomas,0,0.44,incorrect,he,0,0.0,incorrect,te nanaia,0,0.33,incorrect,ddongii,0,0.29,incorrect,hitako,0,0.24,incorrect,bill,0,0.4,incorrect,he,0,0.0,incorrect,ali,0,0.4,incorrect,osman,0,0.33,incorrect,phoebe,0,0.15,incorrect,tom,0,0.67,incorrect,carlos,0,0.46,incorrect,jonas,0,0.5,incorrect,he,0,0.0,incorrect,osman,0,0.33,incorrect,tom,0,0.67,incorrect,jonas,0,0.5,incorrect
"['peter wilks', 'peter', 'wilks']",ogbeni okonjo,0,0.25,incorrect,tike,0,0.44,incorrect,selefera,0,0.46,incorrect,thabo,0,0.2,incorrect,teie,0,0.44,incorrect,mai,0,0.25,incorrect,prithvi narayan shah,0,0.32,incorrect,lalit,0,0.2,incorrect,kitapo volamena,0,0.23,incorrect,valentina,0,0.3,incorrect,haeba,0,0.2,incorrect,tike,0,0.44,incorrect,thabo,0,0.2,incorrect,mai,0,0.25,incorrect,lalit,0,0.2,incorrect,valentina,0,0.3,incorrect,that money,0,0.27,incorrect,boon,0,0.0,incorrect,altin,0,0.25,incorrect,adama,0,0.0,incorrect,mr. boddy,0,0.2,incorrect,thien,0,0.4,incorrect,don,0,0.0,incorrect,don pedro,0,0.43,incorrect,boon,0,0.0,incorrect,adama,0,0.0,incorrect,thien,0,0.4,incorrect,don pedro,0,0.43,incorrect
['william'],eric,0,0.18,incorrect,omugo,0,0.17,incorrect,lesilo,0,0.31,incorrect,lesilo,0,0.31,incorrect,tamatoa,0,0.29,incorrect,te hina,0,0.29,incorrect,chatur,0,0.15,incorrect,devendra,0,0.13,incorrect,thomas,0,0.15,incorrect,nilaza,0,0.46,incorrect,moena,0,0.17,incorrect,omugo,0,0.17,incorrect,lesilo,0,0.31,incorrect,te hina,0,0.29,incorrect,devendra,0,0.13,incorrect,nilaza,0,0.46,incorrect,george,0,0.0,incorrect,george,0,0.0,incorrect,ali,0,0.4,incorrect,ali,0,0.4,incorrect,phuc dam,0,0.27,incorrect,thuyen truong,0,0.0,incorrect,don quijote,0,0.11,incorrect,don quijote,0,0.11,incorrect,george,0,0.0,incorrect,ali,0,0.4,incorrect,thuyen truong,0,0.0,incorrect,don quijote,0,0.11,incorrect
['hines'],oliver,0,0.36,incorrect,oliver,0,0.36,incorrect,god,0,0.0,incorrect,matlhwabano,0,0.25,incorrect,tamatoa,0,0.0,incorrect,te aitanga-a-mahaki,0,0.17,incorrect,durgaa,0,0.0,incorrect,durgaa,0,0.0,incorrect,ary,0,0.0,incorrect,ary,0,0.0,incorrect,qetellong,0,0.14,incorrect,oliver,0,0.36,incorrect,matlhwabano,0,0.25,incorrect,te aitanga-a-mahaki,0,0.17,incorrect,durgaa,0,0.0,incorrect,ary,0,0.0,incorrect,tom,0,0.0,incorrect,mr. pickwick,0,0.12,incorrect,joseph,0,0.18,incorrect,en,0,0.29,incorrect,nguoi dan ong,0,0.22,incorrect,nguyen du,0,0.29,incorrect,eladio,0,0.18,incorrect,eladio,0,0.18,incorrect,mr. pickwick,0,0.12,incorrect,en,0,0.29,incorrect,nguyen du,0,0.29,incorrect,eladio,0,0.18,incorrect
['tom'],isaac,0,0.0,incorrect,ololufe,0,0.2,incorrect,baheb,0,0.0,incorrect,bobedi,0,0.22,incorrect,te akiti,0,0.18,incorrect,te hina,0,0.2,incorrect,princess,0,0.0,incorrect,prithvi,0,0.2,incorrect,heveriko,0,0.18,incorrect,anaka,0,0.0,incorrect,empa,0,0.29,incorrect,ololufe,0,0.2,incorrect,bobedi,0,0.22,incorrect,te hina,0,0.2,incorrect,prithvi,0,0.2,incorrect,anaka,0,0.0,incorrect,tom,1,1.0,correct,edna,0,0.0,incorrect,emma,0,0.29,incorrect,ann,0,0.0,incorrect,nhung nguoi than cua chung ta,0,0.06,incorrect,anh em,0,0.22,incorrect,carlos,0,0.22,incorrect,juan,0,0.0,incorrect,edna,0,0.0,incorrect,ann,0,0.0,incorrect,anh em,0,0.22,incorrect,juan,0,0.0,incorrect
"['aunt sally', 'sally', 'saly', 'aunt', 'teyze', 'sally teyze']",benin,0,0.22,incorrect,oko,0,0.0,incorrect,john,0,0.25,incorrect,mokoro,0,0.0,incorrect,te rangi,0,0.33,incorrect,ua,0,0.33,incorrect,baabaa saaheb,0,0.35,incorrect,shah rukh khan,0,0.33,incorrect,tonga,0,0.27,incorrect,tonga,0,0.27,incorrect,sekepe,0,0.36,incorrect,oko,0,0.0,incorrect,mokoro,0,0.0,incorrect,ua,0,0.33,incorrect,shah rukh khan,0,0.33,incorrect,tonga,0,0.27,incorrect,jim,0,0.0,incorrect,mr. pickwick,0,0.09,incorrect,ali,0,0.57,incorrect,vapur,0,0.44,incorrect,tom,0,0.29,incorrect,thang long,0,0.4,incorrect,maria,0,0.27,incorrect,tia el,0,0.4,incorrect,mr. pickwick,0,0.09,incorrect,vapur,0,0.44,incorrect,thang long,0,0.4,incorrect,tia el,0,0.4,incorrect
"['bayan', 'señora phelps', 'señora', 'bayan phelps', 'phelps']",sarah,0,0.55,incorrect,debbie,0,0.22,incorrect,mma ramose,0,0.27,incorrect,ke,0,0.25,incorrect,te hina,0,0.46,incorrect,ua,0,0.29,incorrect,shriimtii rjnii,0,0.21,incorrect,shriimtii jaarii,0,0.27,incorrect,ramatoa,0,0.33,incorrect,ramatoa,0,0.33,incorrect,ke mofumahali ke empa,0,0.35,incorrect,debbie,0,0.22,incorrect,ke,0,0.25,incorrect,ua,0,0.29,incorrect,shriimtii jaarii,0,0.27,incorrect,ramatoa,0,0.33,incorrect,missus,0,0.21,incorrect,mrs. blythe,0,0.35,incorrect,ali,0,0.27,incorrect,urperdim,0,0.29,incorrect,dam,0,0.25,incorrect,nguyen thi huyen,0,0.36,incorrect,la [mask] no hacia mas que hablar.,0,0.3,incorrect,me al,0,0.36,incorrect,mrs. blythe,0,0.35,incorrect,urperdim,0,0.29,incorrect,nguyen thi huyen,0,0.36,incorrect,me al,0,0.36,incorrect
['tom'],mr. brown,0,0.17,incorrect,charity,0,0.2,incorrect,maotse,0,0.22,incorrect,disoka,0,0.22,incorrect,te betwixt,0,0.15,incorrect,te ua,0,0.25,incorrect,belaa,0,0.0,incorrect,shrnnaa,0,0.0,incorrect,thomas,0,0.67,incorrect,thomas,0,0.67,incorrect,lemati,0,0.22,incorrect,charity,0,0.2,incorrect,disoka,0,0.22,incorrect,te ua,0,0.25,incorrect,shrnnaa,0,0.0,incorrect,thomas,0,0.67,incorrect,jim,0,0.33,incorrect,tom,1,1.0,correct,meric,0,0.25,incorrect,arslan,0,0.0,incorrect,phoebe,0,0.22,incorrect,phuc dong,0,0.17,incorrect,robinson,0,0.18,incorrect,se,0,0.0,incorrect,tom,1,1.0,correct,arslan,0,0.0,incorrect,phuc dong,0,0.17,incorrect,se,0,0.0,incorrect
['tom'],brer,0,0.0,incorrect,odysseus,0,0.18,incorrect,mathateng,0,0.17,incorrect,reuben,0,0.0,incorrect,tamatoa,0,0.4,incorrect,te hina,0,0.2,incorrect,baabuu bhaaii,0,0.0,incorrect,belaa,0,0.0,incorrect,john,0,0.29,incorrect,thomas,0,0.67,incorrect,seo,0,0.33,incorrect,odysseus,0,0.18,incorrect,reuben,0,0.0,incorrect,te hina,0,0.2,incorrect,belaa,0,0.0,incorrect,thomas,0,0.67,incorrect,tom,1,1.0,correct,tom,1,1.0,correct,meray,0,0.25,incorrect,yazimlar,0,0.18,incorrect,tom,1,1.0,correct,thang cui,0,0.17,incorrect,don quijote,0,0.14,incorrect,monton,0,0.44,incorrect,tom,1,1.0,correct,yazimlar,0,0.18,incorrect,thang cui,0,0.17,incorrect,monton,0,0.44,incorrect
['tom'],omooba,0,0.44,incorrect,omobinrin sofieti,0,0.2,incorrect,jaana,0,0.0,incorrect,re,0,0.0,incorrect,te atua,0,0.2,incorrect,te taua,0,0.2,incorrect,baabuu gel,0,0.0,incorrect,baabuu gelun,0,0.0,incorrect,joseph,0,0.22,incorrect,ary,0,0.0,incorrect,mabel,0,0.25,incorrect,omobinrin sofieti,0,0.2,incorrect,re,0,0.0,incorrect,te taua,0,0.2,incorrect,baabuu gelun,0,0.0,incorrect,ary,0,0.0,incorrect,jim,0,0.33,incorrect,bill,0,0.0,incorrect,ali,0,0.0,incorrect,ardiyeye,0,0.0,incorrect,trong,0,0.5,incorrect,lat,0,0.33,incorrect,carlos,0,0.22,incorrect,el salvador,0,0.14,incorrect,bill,0,0.0,incorrect,ardiyeye,0,0.0,incorrect,lat,0,0.33,incorrect,el salvador,0,0.14,incorrect
['tom'],oliver,0,0.22,incorrect,adehinrin idowu,0,0.11,incorrect,lebohang,0,0.18,incorrect,lebohang,0,0.18,incorrect,teremoana,0,0.33,incorrect,te ra,0,0.25,incorrect,tunki,0,0.25,incorrect,prithviraj,0,0.15,incorrect,baravaran'ny tselatra,0,0.08,incorrect,ary,0,0.0,incorrect,empa,0,0.29,incorrect,adehinrin idowu,0,0.11,incorrect,lebohang,0,0.18,incorrect,te ra,0,0.25,incorrect,prithviraj,0,0.15,incorrect,ary,0,0.0,incorrect,george,0,0.22,incorrect,mr. b,0,0.25,incorrect,merdivenlerden ust,0,0.1,incorrect,merdivenlerden,0,0.12,incorrect,phoebe,0,0.22,incorrect,nguyen dinh thi,0,0.11,incorrect,don quijote,0,0.14,incorrect,manuel,0,0.22,incorrect,mr. b,0,0.25,incorrect,merdivenlerden,0,0.12,incorrect,nguyen dinh thi,0,0.11,incorrect,manuel,0,0.22,incorrect
"['aunt sally', 'sally', 'saly', 'aunt', 'teyze', 'sally teyze']",unk,0,0.57,incorrect,hunk,0,0.5,incorrect,jaana,0,0.44,incorrect,jaana,0,0.44,incorrect,tamatoa,0,0.36,incorrect,te huero rahi,0,0.33,incorrect,baabuu gelun,0,0.38,incorrect,baabuu gelhun,0,0.35,incorrect,joseph,0,0.24,incorrect,indonesia,0,0.32,incorrect,uncle remus,0,0.38,incorrect,hunk,0,0.5,incorrect,jaana,0,0.44,incorrect,te huero rahi,0,0.33,incorrect,baabuu gelhun,0,0.35,incorrect,indonesia,0,0.32,incorrect,uncle remus,0,0.38,incorrect,uncle remus,0,0.38,incorrect,ali,0,0.57,incorrect,yumruk,0,0.2,incorrect,nguoi dan ong,0,0.26,incorrect,anh banh,0,0.44,incorrect,maria,0,0.27,incorrect,maria,0,0.27,incorrect,uncle remus,0,0.38,incorrect,yumruk,0,0.2,incorrect,anh banh,0,0.44,incorrect,maria,0,0.27,incorrect
