line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
150,"['mr lorry', 'lorry']",,"“I was happy,” said Mr. Lorry, “to be entrusted with the charge. I shall be more happy to execute it.”","− Tôi rất vui được giao phó trách nhiệm này, - ông Lorry nói. - Tôi càng vui hơn khi được thực thi nó.","""Böyle bir göreve layık görüldüğüm için mutluluk duyuyorum"" dedi mr Lorry ve ekledi, ""Bunu yerine getirmek ise daha büyük bir mutluluk olacak benim için.","—Me consideré feliz al recibir el encargo, y me lo consideraré mucho más cumpliéndolo, señorita—contestó el señor Lorry.","− I am very pleased to be entrusted with this responsibility, - Mr. Lorry said. - I am even happier to carry it out.","""I am happy to be deemed worthy of such a task,"" said Mr. Lorry, and added, ""Fulfilling it will be an even greater happiness for me.""","—I considered myself happy to receive the assignment, and I will consider myself much happier fulfilling it, miss—replied Mr. Lorry."
156,"['ông lorry', 'mr lorry', 'lorry']",,"“Am I not?” Mr. Lorry opened his hands, and extended them outwards with an argumentative smile.",Vậy ư? - Ông Lorry xòe hai bàn tay rồi dang tay ra cùng một nụ cười ngụ ý phủ nhận.,"""Öyle mi?"" mr Lorry ellerini iki yana açıp muzipçe gülümsedi.","—¿Nos habremos visto alguna vez, caballero?—preguntó. —¿Lo cree usted así?—interrogó Lorry, extendiendo los brazos y sonriendo.",− Really? - Mr. Lorry spread his hands and opened his arms with a smile implying denial.,"""Is that so?"" Mr. Lorry opened his hands to the sides and smiled mischievously.","—Have we ever met before, sir?—he asked. —Do you believe so?—asked Lorry, extending his arms and smiling."
160,"['miss manette', 'manette']",,"“Miss Manette, I am a man of business. I have a business charge to acquit myself of. In your reception of it, don’t heed me any more than if I was a speaking machine—truly, I am not much else. I will, with your leave, relate to you, miss, the story of one of our customers.”","− Thưa tiểu thư Manette, tôi là người của công việc. Tôi có một trách nhiệm phải chu toàn. Trong lúc nghe tôi trình bày, tiểu thư cứ coi như tôi chỉ là một cái máy nói không hơn không kém nhé. Thưa tiểu thư, cho phép tôi được kể lại câu chuyện một thân chủ của chúng tôi.","""Miss Manette, ben bir işadamıyım. Yerine getirmem gereken işler var. Beni konuşan bir makine olarak görün sadece –sahiden bundan fazlası değilim. Şimdi küçük hanım, izninizle, müşterilerimizden birinin hikâyesini anlatayım size.","—Soy hombre de negocios, señorita Manette, y he recibido el encargo de tratar y llevar a feliz término un negocio. Cuando escuche usted de mis labios todos los detalles con aquél relacionados, no vea usted en mí más que una máquina habladora, pues en rigor, máquina habladora soy. Con su permiso, señorita Manette, referiré a usted la historia de uno de nuestros clientes.","− Miss Manette, I am a man of business. I have a responsibility to fulfill. While you listen to my presentation, please consider me as nothing more than a speaking machine. Miss, allow me to recount the story of one of our clients.","""Miss Manette, I am a businessman. I have tasks that need to be completed. Just see me as a talking machine – I am truly nothing more than that. Now, young lady, with your permission, let me tell you the story of one of our clients.""","—I am a businessman, Miss Manette, and I have been tasked with handling and successfully completing a business matter. When you hear all the details related to it from my lips, do not see in me anything more than a talking machine, for in truth, a talking machine I am. With your permission, Miss Manette, I will tell you the story of one of our clients."
185,"['miss manette', 'manette']",,"“That’s right, that’s right. Courage! Business! You have business before you; useful business. Miss Manette, your mother took this course with you. And when she died—I believe broken-hearted—having never slackened her unavailing search for your father, she left you, at two years old, to grow to be blooming, beautiful, and happy, without the dark cloud upon you of living in uncertainty whether your father soon wore his heart out in prison, or wasted there through many lingering years.”","− Được đấy, được đấy. Can đảm lên! Công việc thôi! Cô còn công việc phải lo; việc cần thiết. Thưa tiểu thư Manette, mẹ cô đã quyết định cho cô như thế. Và tới khi bà ấy qua đời... chắc chắn với cõi lòng tan nát... bà vẫn không ngừng tìm kiếm cha cô một cách vô vọng, bà bỏ lại cô, lúc đó mới lên hai, lớn lên tươi tắn, xinh đẹp, và vui sướng, cuộc sống không hề bị u ám vẩn đục vì nỗi lo không biết cha mình đã sớm tàn đời nơi tù ngục, hay đang sống lay lắt mỏi mòn suốt bao năm trong đó.","""Hah şöyle, şimdi tamam. Cesaret! İş! Önce iş gelir; faydalı işler. Miss Manette, anneniz çok uğraştı zamanında. Son ana kadar babanızı beyhude aramaktan hiç vazgeçmedi ve öldüğünde –kim bilir ne büyük kederler içindeydi kadıncağız– siz iki yaşındaydınız ve onca yıl babanız hapishanelerde çürüyor mu yoksa çoktan tükenip gitti mi, diye kara kara düşünmeden, neşeli ve güzel bir kız olarak büyüdünüz.","—¡Muy bien! ¡Así...! ¡Mucho valor! ¡Negocio y nada más que negocio! Se le presenta un negocio, negocio positivo, de rendimientos. Su madre, señorita Manette, adoptó con usted la norma de conducta que antes he insinuado. Cuando murió... creo que de pesadumbre... sin haber cesado ni por un instante de buscar a su marido, y sin llegar a averiguar nada, dejó a usted, niña de dos años, en camino de crecer hermosa, feliz, sin penas, libre de la nube negra que hubiera amargado su existencia, si al morir la hubiese revelado la historia de su padre, sin poder añadir si éste había muerto en la cárcel o si continuaba enterrado en el calabozo, sufriendo las torturas del sepultado en vida.","− Good, good. Be brave! It's work time! You have work to take care of; important work. Miss Manette, your mother decided this for you. And until she passed away... surely with a broken heart... she never stopped searching for your father in vain, leaving you, then just two years old, to grow up fresh, beautiful, and happy, with a life unclouded by the worry of whether your father had perished early in prison or was languishing there for many years.","""Ah, like this, now it's perfect. Courage! Work! Work comes first; useful work. Miss Manette, your mother struggled a lot in her time. Until the last moment, she never gave up searching for your father in vain, and when she died – who knows what great sorrows she was in, poor woman – you were two years old, and for all those years, without worrying whether your father was rotting in prisons or had already perished, you grew up as a cheerful and beautiful girl.""","—Very good! Like that...! Much courage! Business and nothing but business! A business presents itself, a positive business, with returns. Your mother, Miss Manette, adopted with you the code of conduct that I previously hinted at. When she died... I believe from sorrow... without having ceased for a moment to search for her husband, and without ever finding out anything, she left you, a two-year-old girl, on the path to grow up beautiful, happy, without sorrows, free from the dark cloud that would have embittered your existence, if at her death she had revealed to you the story of your father, without being able to add whether he had died in prison or if he continued to be buried in the dungeon, suffering the tortures of being buried alive."
192,"['mr lorry', 'lorry']",,"Mr. Lorry quietly chafed the hands that held his arm. “There, there, there! See now, see now! The best and the worst are known to you, now. You are well on your way to the poor wronged gentleman, and, with a fair sea voyage, and a fair land journey, you will be soon at his dear side.”","Mình sẽ gặp hồn ma của cha! Đó sẽ là hồn ma của cha... chứ nào phải cha! Ông Lorry lặng lẽ xoa hai bàn tay đang bấu víu vào cánh tay mình. − Đấy, đấy, đấy! Rõ rồi đấy, rõ rồi! Chuyện gì tốt đẹp nhất và tồi tệ nhất giờ cô đã biết rồi đấy. Cô phải lên đường đi gặp quý ông oan ức đáng thương ấy, chỉ cần một chuyến vượt biển yên lành, một chặng đường bộ yên lành nữa là cô sẽ sớm ở bên người thân yêu thôi.","mr Lorry sessizce kızın, kolunu tutan ellerini ovuşturdu. ""Durun bakalım, durun! Bakalım ne göreceğiz, nasıl göreceğiz onu! Şimdi her şeyi biliyorsunuz işte. Haksızlığa uğramış zavallı babanızı görmek için önce deniz sonra kara yolculuğu yapacağız ve çok yakında sevgili babanızın yanında olacaksınız.","Lorry desprendió con suavidad las manos que atenaceaban su brazo. —¡Calma, calma, señorita!—dijo. —Ya pasó todo. Conoce usted todo lo bueno y todo lo malo. Vamos al encuentro del desventurado caballero, injustamente castigado, y después de un viaje feliz por mar, seguido de otro no menos venturoso por tierra, tendrá muy en breve el dulce placer de abrazarle.","Mr. Lorry quietly stroked the hands that were clinging to his arm. − There, there, there! It's clear now, it's clear! You now know the best and the worst things. You must set out to meet that poor wronged gentleman, just one peaceful sea voyage and another peaceful land journey, and you will soon be with your loved one.","Mr. Lorry quietly rubbed the girl's hands that were holding his arm. ""Hold on, hold on! Let's see what we'll see, how we'll see it! Now you know everything. To see your poor father who has been wronged, we will first travel by sea and then by land, and very soon you will be by your dear father's side.""","Lorry gently detached the hands that were gripping his arm. —Calm down, calm down, miss!—he said. —It's all over now. You know all the good and all the bad. Let's go meet the unfortunate knight, unjustly punished, and after a happy sea voyage, followed by another no less fortunate by land, you will very soon have the sweet pleasure of embracing him."
200,"['mr lorry', 'lorry']",,"“And you in brown!” she said, indignantly turning to Mr. Lorry; “couldn’t you tell her what you had to tell her, without frightening her to death? Look at her, with her pretty pale face and her cold hands. Do you call that being a Banker?”","− Còn ông áo nâu kia! - Chị ta tức tối quay lại bảo ông Lorry. - Cái gì đáng nói thì hẵng nói, chứ sao lại làm cho cô ấy sợ chết khiếp thế này? Ông nhìn coi, cô ấy mặt tái xanh, tay lạnh ngắt đây này. Người của nhà băng mà làm vậy sao được?","mr Lorry'ye dönerek, ""Sen kahverengili!"" dedi öfkeyle; ""Söyleyeceğin şeyi onu bu kadar korkutmadan söyleyemez miydin sanki? Haline bak, zavallının güzel yüzü bembeyaz, elleri buz gibi olmuş. Bankacılık böyle mi oluyor yani?","—¿Y usted, pedazo de bruto—gritó a continuación, revolviéndose furiosa contra el señor Lorry,—no pudo contarla su famosa historia sin darla un susto de muerte? ¡Vea cómo la ha puesto! ¡Pálida como un difunto, fría como el hielo! ¿No le da vergüenza decir que es banquero?","− And you, the man in the brown coat! - She angrily turned back to Mr. Lorry. - If there's something worth saying, then say it, but why scare her to death like this? Look at her, her face is pale, and her hands are ice-cold. How can a bank employee act like that?","Turning to Mr. Lorry, he said angrily, ""You with the brown coat! Couldn't you have said what you had to say without scaring her so much? Look at her, the poor thing's beautiful face has turned completely white, and her hands are ice cold. Is this how banking is done?""","—And you, you brute—she shouted next, turning furiously against Mr. Lorry,—couldn't you tell her your famous story without scaring her to death? Look at how you've made her! Pale as a corpse, cold as ice! Aren't you ashamed to call yourself a banker?"
206,"['mauricio lorry', 'mr jarvis lorry', 'jarvis lorry']",,"This being another question hard to answer, Mr. Jarvis Lorry withdrew to consider it.","Đây lại là một câu hỏi khó trả lời nữa, ông Jarvis Lorry đành phải lui về phòng riêng suy ngẫm.",Cevaplaması zor bir soru daha sormuştu kadın ve mr Jarvis Lorry buna kafa yormak üzere yanlarından ayrıldı.,"Como también resultaba difícil en extremo la contestación a semejante pregunta, el señor Mauricio Lorry creyó conveniente retirarse para meditar.","This was yet another difficult question to answer, so Mr. Jarvis Lorry had to retreat to his private room to ponder.","The woman had asked another difficult question to answer, and Mr. Jarvis Lorry left them to ponder it.","As answering such a question was also extremely difficult, Mr. Maurice Lorry thought it best to withdraw to ponder."
225,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"Madame Defarge, his wife, sat in the shop behind the counter as he came in. Madame Defarge was a stout woman of about his own age, with a watchful eye that seldom seemed to look at anything, a large hand heavily ringed, a steady face, strong features, and great composure of manner. There was a character about Madame Defarge, from which one might have predicated that she did not often make mistakes against herself in any of the reckonings over which she presided. Madame Defarge being sensitive to cold, was wrapped in fur, and had a quantity of bright shawl twined about her head, though not to the concealment of her large earrings. Her knitting was before her, but she had laid it down to pick her teeth with a toothpick. Thus engaged, with her right elbow supported by her left hand, Madame Defarge said nothing when her lord came in, but coughed just one grain of cough. This, in combination with the lifting of her darkly defined eyebrows over her toothpick by the breadth of a line, suggested to her husband that he would do well to look round the shop among the customers, for any new customer who had dropped in while he stepped over the way.","Chị Defarge, vợ anh ta, đang ngồi sau quầy trong quán lúc anh đi vào. Đó là một phụ nữ đẫy đà trạc tuổi anh, đôi mắt đầy cảnh giác dường như hiếm khi nhìn thẳng vào bất cứ thứ gì, một bàn tay to đeo đầy nhẫn; gương mặt bình thản, đường nét cứng rắn, và phong thái hết sức điềm nhiên. Chị Defarge toát ra vẻ gì đó khiến ta nghĩ rằng bà chủ này hiếm khi sai lầm trong những chuyện tính toán tiền nong. Không chịu được giá rét, chị Defarge quấn kín người trong chiếc áo lông, quanh đầu trùm chiếc khăn to khổ màu sáng cuộn xoắn lại nhưng vẫn để lộ ra đôi khoen tai lớn. Đồ đan len nằm trước mặt nhưng chị ta đã ngừng đan để lấy tăm xỉa răng. Bàn tay trái đỡ lấy khuỷu tay phải đang xỉa răng, chị Defarge không nói năng gì khi anh chồng đi vào mà chỉ khẽ hắng giọng một tiếng. Kèm theo tiếng đằng hắng, cặp chân mày đậm đen bên trên cây tăm chỉ nhướng lên một tí, ra hiệu cho anh chồng là nên nhìn quanh khách khứa trong tiệm xem ai đã ghé đến trong lúc anh ta đi qua bên kia đường.","Adam dükkândan içeri girdiğinde Madam Defarge –yani kansı– tezgâhın arkasında oturuyordu. Madam Defarge, hiçbir şeye bakmıyormuş gibi duran tetikte gözleri, yüzük dolu kocaman bir eli, sağlam, güçlü hatlara sahip bir yüzü ve sakin tavırları olan, kocasının yaşlarında, tıknaz bir kadındı. Öyle bir hali vardı ki, el attığı hiçbir hesapta hata yapmazmış hissi uyandırıyordu insanda. Madam Defarge soğuğa karşı hassas olduğundan kürklere sarınmış, başına da parlak renkli bir örtü bağlamıştı, ama koca küpeleri açıktaydı hâlâ. Kürdanla dişlerini karıştırmak için elindeki örgüyü kenara bırakmıştı. Sol eliyle sağ dirseğini desteklemekle meşgul olduğu için beyi geldiğinde hiçbir şey demeyip hafifçe öksürmekte yetindi. Bu öksürük eşliğinde incecik bir çizgi halindeki koyu kaşlarını kaldırması, kocası dışarıdayken gelen müşteriler olduğunu ve onlarla ilgilenmesinin iyi olacağını anlatan bir davranıştı.","La señora Defarge, esposa del tabernero en cuestión, estaba sentada detrás del mostrador cuando aquél entró en el establecimiento. Era mujer de constitución robusta, aproximadamente de la edad misma que su marido, de ojos vigilantes, aunque muy contadas veces parecía mirar a ningún objeto determinado, grandes manos cubiertas de sortijas, cara de líneas enérgicas, expresión reservada y aire de perfecta compostura. Una de las características de la señora Defarge consistía en no sufrir nunca equivocaciones que redundasen en perjuicio de sus intereses en ninguna de las operaciones del establecimiento. Extremadamente sensible al frío, iba envuelta en pieles y abrigaba su cabeza con un chal de colores chillones que la cubría por completo, bien que dejando a la vista los grandes pendientes que adornaban sus orejas. Tenía frente a sí su calceta, pero la había dejado sobre el mostrador para consagrar algunos minutos a la limpieza de su dentadura, lo que estaba haciendo con un mondadientes. Absorta en su ocupación, con el codo derecho apoyado sobre la mano izquierda, nada dijo la señora Defarge cuando su marido entró en el establecimiento, pero dejó oir una tosecita apenas perceptible. La tosecita, combinada con un ligero enarcamiento de sus cejas, negras como el ala del cuervo y perfectamente arqueadas, dió a entender a su marido la conveniencia de dar un vistazo a los clientes, entre los cuales acaso encontrase alguno nuevo que había llegado a la taberna mientras se encontraba en la calle.","Mrs. Defarge, his wife, was sitting behind the counter in the shop when he walked in. She was a stout woman around his age, with vigilant eyes that seemed to rarely look directly at anything, a large hand adorned with rings; a serene face with sharp features, and an extremely calm demeanor. Mrs. Defarge exuded something that made one think that this mistress rarely made mistakes in matters of money calculation. Unable to bear the cold, Mrs. Defarge wrapped herself tightly in a fur coat, with a large, brightly colored scarf twisted around her head but still revealing large hoop earrings. The knitting lay in front of her, but she had stopped knitting to pick her teeth with a toothpick. Her left hand supporting her right elbow as she picked her teeth, Mrs. Defarge said nothing when her husband walked in, only clearing her throat softly. Accompanying the throat clearing, her thick dark eyebrows above the toothpick raised slightly, signaling to her husband to look around at the customers in the shop to see who had come in while he was across the street.","When the man walked into the shop, Madam Defarge – that is, his wife – was sitting behind the counter. Madam Defarge was a stout woman of her husband's age, with alert eyes that seemed to look at nothing, a large hand full of rings, a face with strong, sturdy features, and a calm demeanor. She had an air about her that gave the impression she never made a mistake in any calculation she undertook. Since Madam Defarge was sensitive to the cold, she was wrapped in furs and had tied a brightly colored scarf around her head, but her large earrings were still visible. She had set aside her knitting to pick her teeth with a toothpick. Since she was busy supporting her right elbow with her left hand, she didn't say anything when her husband arrived, merely contenting herself with a slight cough. Accompanied by this cough, the way she raised her dark eyebrows, which were like thin lines, was a gesture indicating that there had been customers while her husband was outside and that it would be good for him to attend to them.","Mrs. Defarge, the wife of the tavern keeper in question, was sitting behind the counter when he entered the establishment. She was a woman of robust constitution, approximately the same age as her husband, with watchful eyes, although very rarely did she seem to look at any particular object, large hands covered with rings, a face with energetic lines, a reserved expression, and an air of perfect composure. One of Mrs. Defarge's characteristics was never making mistakes that would harm her interests in any of the establishment's operations. Extremely sensitive to the cold, she was wrapped in furs and covered her head with a brightly colored shawl that completely covered her, though it left visible the large earrings that adorned her ears. She had her knitting in front of her, but she had left it on the counter to devote a few minutes to cleaning her teeth, which she was doing with a toothpick. Absorbed in her occupation, with her right elbow resting on her left hand, Mrs. Defarge said nothing when her husband entered the establishment, but she let out a barely perceptible little cough. The little cough, combined with a slight arching of her eyebrows, black as a raven's wing and perfectly arched, indicated to her husband the convenience of taking a look at the customers, among whom there might be someone new who had arrived at the tavern while he was out on the street."
231,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"When this interchange of Christian name was effected, Madame Defarge, picking her teeth with her toothpick, coughed another grain of cough, and raised her eyebrows by the breadth of another line.","Nghe cách gọi tên qua lại này, chị Defarge vẫn đang cầm tăm xỉa răng lại khẽ hắng giọng cái nữa và chân mày nhích cao thêm một chút.",Onlar böyle aynı isimle birbirlerine hitap ederek konuşurlarken hâlâ kürdanıyla dişini karıştıran Madam Defarge da gene hafifçe öksürüp ince bir çizgi oluşturan kaşlarını bir defa daha kaldırdı.,"No bien hicieron los interlocutores el intercambio de sus nombres de pila, la señora Defarge tosió otro poquito y arqueó de nuevo las cejas.","Hearing this exchange of names, Madame Defarge, still holding a toothpick, cleared her throat again and raised her eyebrows a little higher.","While they were talking to each other, addressing each other by the same name, Madam Defarge, who was still picking her teeth with a toothpick, lightly coughed again and raised her eyebrows, forming a thin line, once more.","As soon as the interlocutors exchanged their first names, Mrs. Defarge coughed a little more and raised her eyebrows again."
238,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"This third interchange of the Christian name was completed at the moment when Madame Defarge put her toothpick by, kept her eyebrows up, and slightly rustled in her seat.","Lần gọi tên thứ ba này kết thúc ngay lúc chị Defarge rút cây tăm ra, chân mày vẫn nhướng cao, và cục cựa sột soạt trên ghế.","Adamlar üçüncü kez birbirlerine aynı isimle hitap ettiklerinde Madam Defarge da kürdanını kenara koymuş, kaşlarını daha da yukarı kaldırarak, hafifçe yerinde kımıldanmıştı.","Hecho el tercer intercambio de nombres de pila, la señora Defarge dejó el mondadientes e hizo un movimiento insignificante.","This third time of calling the name ended just as Madame Defarge took out the toothpick, her eyebrows still raised, and shifted noisily in her chair.","When the men addressed each other by the same name for the third time, Madam Defarge had also put her toothpick aside, raised her eyebrows even higher, and shifted slightly in her seat.","After the third exchange of first names, Madame Defarge put down the toothpick and made an insignificant movement."
