line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
2485,"Mr. Cruncher, with some diffidence, explained himself as meaning “Old Nick’s.”","The Satan himself, - Cruncher stammered in explanation.",8.426,3.257,"Mr. Cruncher, somewhat hesitantly, said, ""Old Nick.""",22.709,17.056,Unless they are referring to Noah... the one who planted the first vineyard...,6.523,2.407
2486,"“Ha!” said Miss Pross, “it doesn’t need an interpreter to explain the meaning of these creatures. They have but one, and it’s Midnight Murder, and Mischief.”","− Ah! - Miss Pross said. - But with that lot, no explanation is needed to understand. They are nothing but darkness, murder, and destruction.",10.344,7.09,"Miss Pross said, ""Haa! There is no need to explain what these men are up to. They have only one occupation, which is to kill people and cause trouble at midnight.""",9.696,6.619,—Ah... I see! You don't have to be very wise to understand who those wretches are toasting to. They are toasting to the Killer... to the Evil One.,5.519,2.818
2487,"“Hush, dear! Pray, pray, be cautious!” cried Lucie.","− Shh, sister! Mind your words! - Lucie exclaimed. −",10.529,3.954,"""Shh! Please, please be careful, dear!"" Lucie shouted.",18.503,12.501,"—Careful, my friend!—interjected Lucía—Caution, please, a lot of caution!",10.512,3.93
2488,"“Yes, yes, yes, I’ll be cautious,” said Miss Pross; “but I may say among ourselves, that I do hope there will be no oniony and tobaccoey smotherings in the form of embracings all round, going on in the streets. Now, Ladybird, never you stir from that fire till I come back! Take care of the dear husband you have recovered, and don’t move your pretty head from his shoulder as you have it now, till you see me again! May I ask a question, Doctor Manette, before I go?”","Yes, yes, yes, I will be careful, - Miss Pross said, - but we can speak privately that I hope not to see those people reeking of onions and tobacco hugging each other all over the streets anymore. Now, dear mistress, you must sit by the fireplace without moving and wait for me to return! Take care of your husband who has just come back, and keep your beautiful head steady on your neck, not moving like it is now, and wait for me to return! Doctor Manette, may I ask you a question before I go? − I think you may ask freely. -",14.267,13.124,"""Alright, alright, I'll be careful,"" said Miss Pross; ""between you and me, I hope we don't run into any types on the road whose breath smells like onions and tobacco. Now my little bird, don't get up from this fire until I return, okay? Take good care of your husband until I come back and keep that beautiful head of yours, just like now, resting on his shoulder! Before I leave, may I ask you something, Mr. Manette?""",8.379,6.582,"—Yes, yes, yes! I will be very prudent; but it seems to me that among us I can say that it is not very pleasant to receive sighs that reek of onions, liquor, and tobacco, mixed with hugs, on those streets. I am going out; but do not move from beside the fire until I return, my dear young lady. Take care of the husband you have recovered and fear nothing. May I ask a question before leaving, Doctor?",14.293,13.219
2489,"“I think you may take that liberty,” the Doctor answered, smiling.",The doctor replied with a smile.,8.061,4.636,"The Doctor replied with a smile, ""Of course, it's your right.""",11.678,6.15,—I think you can take that liberty—replied the doctor with a humorous tone.,16.197,9.519
2490,"“For gracious sake, don’t talk about Liberty; we have quite enough of that,” said Miss Pross.","− Oh heavens, don't mention the word freedom; we are tired of hearing it, - said Miss Pross.",19.09,14.231,"""For God's sake, don't talk to me about justice; I hear enough about it already,"" said Miss Pross.",18.344,13.629,"—For all the saints in Heaven, do not speak of freedom, doctor. I am fed up with freedom—exclaimed Pross.",7.998,4.141
2491,"“Hush, dear! Again?” Lucie remonstrated.","− Shh, there she goes again! - Lucie scolded.",13.329,5.064,"Luice, ""Hush! Again, my dear?"" she reproached.",14.075,7.475,"—For God's sake, dear; again?—said Lucía.",19.265,11.208
2492,"“Well, my sweet,” said Miss Pross, nodding her head emphatically, “the short and the long of it is, that I am a subject of His Most Gracious Majesty King George the Third;” Miss Pross curtseyed at the name; “and as such, my maxim is, Confound their politics, Frustrate their knavish tricks, On him our hopes we fix, God save the King!”","− All right, dear, - said Miss Pross, nodding emphatically, - in short, I am a British subject of His Gracious Majesty King George the Third, - she curtsied as she mentioned the king's name, - and therefore, my motto is ""Crush the plotting, thwart the scheming, hope of the people, God save the King*"".",22.193,21.0,"Miss Pross nodded her head vigorously forward, ""Alright darling,"" she said, ""in short, I am loyal to His Majesty King George III."" Miss Pross had curtsied as she mentioned the king's name, ""and as I always say, may their policies fail, their deceitful schemes collapse, and subsequently may we achieve our hopes, God save the King!""",13.583,11.962,"—Well, miss—replied Pross, shaking her head solemnly;—if you want me to say what I feel, I will declare that I, as a subject of His Gracious Majesty King George III, laugh at those ragamuffins. My maxim is: ""Cursed be their politics by God; may God thwart their criminal purposes; in God I trust, and long live the King.""",12.607,10.797
2493,"Mr. Cruncher, in an access of loyalty, growlingly repeated the words after Miss Pross, like somebody at church.","To show his loyalty, Cruncher also growled and repeated those words after Miss Pross, as if he were in church.",25.342,21.233,"Mr. Cruncher, with a faithful demeanor and a gruff voice, as if he were in church, repeated Miss Pross's words.",16.998,12.41,"Lapa, in a burst of loyalty to his sovereign, repeated the cheer in a stentorian voice.",10.569,6.105
2494,"“I am glad you have so much of the Englishman in you, though I wish you had never taken that cold in your voice,” said Miss Pross, approvingly. “But the question, Doctor Manette. Is there”—it was the good creature’s way to affect to make light of anything that was a great anxiety with them all, and to come at it in this chance manner—“is there any prospect yet, of our getting out of this place?”","− I am glad that you still have plenty of English blood in you, although I hope you haven't caught such a cold that you are hoarse, - Miss Pross said with satisfaction. - But the question is, Dr. Manette, is... - This kind-hearted person always has a way of addressing things casually as if they were nothing, even when everyone else considers them very serious, - ... do we have any prospects of leaving this place yet?",5.298,3.634,"""I'm glad you're a true Englishwoman, but of course, I wish you hadn't caught a cold and lost your voice,"" said Miss Pross approvingly. ""But Doctor Manette, my question to you is this. Is there"" –she was trying to shed a light of hope on a matter that worried everyone– ""is there any chance of us getting out of here?""",8.426,6.648,"—I celebrate that you are a true Englishman, Mr. Lapa,—said Miss Pross with an approving tone,—although it would have been desirable if you hadn't put so much energy into your shout. But let's get to the question, Doctor; haven't you yet found a way to leave this damned city forever?",6.465,4.788
2495,“I fear not yet. It would be dangerous for Charles yet.”,"− I'm afraid not, it's still dangerous for Charles. − Oh my!",16.452,11.115,"""Unfortunately, there is no more. This could still be dangerous for Charles.""",21.346,15.845,"But let's get to the question, Doctor; haven't you yet found a way to leave this damned city forever? —No, for now; going out under these circumstances would be dangerous for Carlos.",9.302,6.714
2496,"“Heigh-ho-hum!” said Miss Pross, cheerfully repressing a sigh as she glanced at her darling’s golden hair in the light of the fire, “then we must have patience and wait: that’s all. We must hold up our heads and fight low, as my brother Solomon used to say. Now, Mr. Cruncher!—Don’t you move, Ladybird!”","- Miss Pross cheerfully suppressed a sigh while glancing at her beloved mistress's golden hair by the fireplace. - Then we just have to be patient and wait, that's all. We have to hold our heads high and endure, as my brother Solomon often says. Let's go, Mr. Cruncher!... And you, my dear mistress, don't fidget!",18.31,16.678,"Miss Pross, looking at the golden hair of her sweet child shining in the fireplace, sighed deeply and said, ""Well, what can we do!"" ""Then there's nothing to do but to be patient and wait, as my brother Solomon said, we will hold our heads high and fight."" ""Come on, Mr. Cruncher! –You stay right where you are, my little bird!""""",15.562,14.139,"—What can you do!—exclaimed Miss Pross, holding back a sigh and looking at Lucie. —We will have patience and wait... Courage, and let the storm rage over the neighbor's head, as my brother Solomon used to say. Let's go now, Mr. Lorry... Don't move, miss.",24.206,23.012
2497,"They went out, leaving Lucie, and her husband, her father, and the child, by a bright fire. Mr. Lorry was expected back presently from the Banking House. Miss Pross had lighted the lamp, but had put it aside in a corner, that they might enjoy the fire-light undisturbed. Little Lucie sat by her grandfather with her hands clasped through his arm: and he, in a tone not rising much above a whisper, began to tell her a story of a great and powerful Fairy who had opened a prison-wall and let out a captive who had once done the Fairy a service. All was subdued and quiet, and Lucie was more at ease than she had been.","The two left, leaving Lucie, her husband, her father, and the child by the bright fireplace. The whole family was expecting Mr. Lorry to visit soon after finishing his work at the bank. Miss Pross had lit the lamp but placed it in the corner so they could enjoy the firelight undisturbed. Little Lucie sat beside her grandfather, her small hands holding his arm; and Dr. Manette, in an almost whispering voice, began to tell her the story of a wonderful fairy who broke through the prison walls to rescue a prisoner who had once helped her. All around was quiet and peaceful, and Lucie felt more at ease than ever. − What is that? -",24.24,23.532,"They left Lucie, her husband, her father, and her child by the bright fire and went out. Mr. Lorry would arrive from the bank shortly. Miss Pross had lit the lamp, but she had placed it in a distant corner so they could enjoy the fireplace. Little Lucie sat next to her grandfather and held his arm tightly, and her grandfather began to tell, in a whispering voice, the story of a great and powerful fairy who had done him a favor beforehand by opening the wall of a prison and freeing a prisoner. A sense of tranquility enveloped everything, and Lucie felt much more at ease.",26.4,25.715,"The Pross and Lapa left, leaving Lucía, her husband, the doctor, and Lucita sitting by the warmth of the fire. They were expecting Mr. Lorry to arrive at any moment. Miss Pross had lit a light, but she placed it in a corner so that the family could exclusively enjoy the faint light radiating from the fireplace. Lucita, sitting on her grandfather's knee, was listening to the story of a great and powerful fairy who once broke the strong walls of a dungeon to free a captive who had once rendered a service to the fairy.",16.34,15.573
2498,"“What is that?” she cried, all at once.",She suddenly exclaimed.,5.142,2.571,"""What was that?"" he suddenly shouted.",13.911,7.604,—What is that? —Lucía suddenly exclaimed.,18.644,13.398
2499,"“My dear!” said her father, stopping in his story, and laying his hand on hers, “command yourself. What a disordered state you are in! The least thing—nothing—startles you! You, your father’s daughter!”","− My dear! - Her father said, pausing his story and holding Lucie's hand, Calm down. Why are you so startled! Even the smallest things... things that mean nothing... can make you jump! You, my daughter! −",8.338,5.76,"The father paused his story, took his daughter's hand, and said, ""Calm down, my dear. How tense you are! Such things –nothing– should not scare you! You are your father's daughter!""",11.472,8.592,"—My dear!—replied the doctor, pausing the story—Calm yourself. Your nervous disorder is extraordinary. The most insignificant thing... even without any reason... alarms you. You have me... your father, my daughter.",5.692,3.202
2500,"“I thought, my father,” said Lucie, excusing herself, with a pale face and in a faltering voice, “that I heard strange feet upon the stairs.”","Father, I think that... - Lucie, pale-faced, stammered in defense, - ... I heard strange footsteps coming up the stairs.",12.579,9.442,"Lucie, with a pale face and a trembling voice, as if apologizing, said, ""I thought I heard a footstep on the stairs, father.""",24.959,21.947,—I thought I heard the sound of footsteps on the stairs—Lucía stammered.,3.124,1.668
2501,"“My love, the staircase is as still as Death.”","− My dear, the stairs are as silent as a sheet.",14.551,7.769,"""My dear, the stairs are as silent as a dead person.""",12.501,6.609,—Silly girl...! The staircase is as silent as a tomb.,24.352,18.207
2502,"As he said the word, a blow was struck upon the door.",He had just finished speaking when there was a loud knock on the door.,17.219,11.633,"As soon as the doctor said this, a knock was heard at the door.",19.13,13.259,"As the last word left his lips, there was a knock at the door.",17.803,11.981
2503,"“Oh father, father. What can this be! Hide Charles. Save him!”","− Oh my God, father. What is happening! Hide Charles. Save him! −",49.474,46.606,"""Oh father, father. Who could this be! Hide Charles, save him!""",44.188,40.336,"—Oh, father... my father! What could it be? Let Carlos hide...! Save him!",15.764,11.713
2504,"“My child,” said the Doctor, rising, and laying his hand upon her shoulder, “I have saved him. What weakness is this, my dear! Let me go to the door.”","My child, - the doctor said as he stood up, placing his hand on Lucie's shoulder, I have already saved Charles. Why so weak, my dear! Let me go open the door and see.",23.958,21.589,"When the doctor stood up and placed his hand on his daughter's shoulder, he said, ""My dear, I have already saved him."" What is this weakness, my child! Let me go and check that door.""",16.604,12.957,"—Dear daughter!—replied the doctor, standing up and placing his hand on Lucía's shoulder. —I have already saved him. I don't understand your weakness... I'm going to open the door.",12.631,9.759
2505,"He took the lamp in his hand, crossed the two intervening outer rooms, and opened it. A rude clattering of feet over the floor, and four rough men in red caps, armed with sabres and pistols, entered the room.","He held the lamp in his hand, crossed the two outer rooms that separated them, and opened the main door. The sound of heavy footsteps pounded on the floor, and four ruffians wearing red hats, armed with swords and pistols, entered the inner room.",38.051,36.708,"He took the lamp in his hand, passed through the two rooms in between, and opened the door. In front of the door, there were feet making clattering noises, and four rough men wearing red hats, armed with swords and pistols, rushed in immediately.",31.418,29.824,"He took the candlestick in his hand, crossed the two intermediate rooms, and opened the door. Four men of wild appearance, covered with red caps and armed with sabers and pistols, entered the reception area, from where they proceeded to the room where the family was.",29.982,28.403
2506,"“The Citizen Evrémonde, called Darnay,” said the first.","− Citizen Evrémonde, also known as Darnay, - the first one spoke. −",19.641,13.834,"""Where is the citizen Evremonde known as Darnay?"" said the one in front.",10.958,5.751,"""Citizen Evrémonde?"" asked the one who entered first.",17.542,10.128
2507,“Who seeks him?” answered Darnay.,Who are you looking for? - Darnay responded.,14.287,5.522,"""Who is looking for him?"" replied Darnay.",18.22,10.6,—Who is looking for him?—asked Darnay.,22.679,13.485
2508,"“I seek him. We seek him. I know you, Evrémonde; I saw you before the Tribunal to-day. You are again the prisoner of the Republic.”","− I am looking for you. We are looking for you. I know you, Evrémonde; I saw you in court today. You are now once again a prisoner of the Republic.",40.5,38.898,"""I am searching. We are searching. I know you, Evremonde; I saw you before the court today. We are arresting you again in the name of the Republic.""",34.385,32.33,"—I... we will look for him. I know you, Evrémonde; I saw you yesterday in the Tribunal room. You are once again a prisoner of the Republic.",47.543,45.978
2509,"The four surrounded him, where he stood with his wife and child clinging to him.",The four strangers surrounded the spot where Charles stood with his wife and child clinging to him. −,56.287,53.88,"All four of them immediately surrounded Darnay, who was tightly held by his wife and child.",21.605,15.989,"The four men surrounded the group formed by Darnay, his wife, and their little daughter, who had embraced him.",11.017,6.313
2510,“Tell me how and why am I again a prisoner?”,Tell me why and how I am a prisoner? −,24.23,16.765,"""Can you tell me how and why I am being arrested again?""",26.167,19.565,—How and why am I a prisoner again?,34.365,27.33
2511,"“It is enough that you return straight to the Conciergerie, and will know to-morrow. You are summoned for to-morrow.”","You only need to know that you must return to the Conciergerie prison immediately, and tomorrow it will be clear. Tomorrow you will be tried again.",11.958,8.218,"""You need to go straight to the Conciergerie, you will learn there. You will appear in court tomorrow.""",23.297,19.383,"—Come with us to the Consulate, and tomorrow you will be able to satisfy your curiosity. Tomorrow you must appear before the Court.",9.033,5.004
2512,"Doctor Manette, whom this visitation had so turned into stone, that he stood with the lamp in his hand, as if he were a statue made to hold it, moved after these words were spoken, put the lamp down, and confronting the speaker, and taking him, not ungently, by the loose front of his red woollen shirt, said:","Dr. Manette was stunned by this visit, standing like a statue with the lamp in his hand. The words he just heard awakened him, he put down the lamp and faced the speaker, gently grasping the edge of this man's red coat: −",12.892,11.371,"Dr. Manette was so petrified by this visit that he stood holding the lamp as if he were a statue made to hold it, and upon hearing these words, he moved and placed the lamp on the ground; then he stood in front of the person who had spoken, and without being rude, he grabbed the loose collar of his red woolen shirt and said:",25.646,24.366,"Dr. Manette, whom the unexpected visit had left in a perfectly astonished state, to the point of seeming like a statue with a candlestick in hand, shook off his stupor after hearing the last words, placed the candlestick on the mantelpiece, faced the one who was leading the conversation, and, grabbing him by the collar of his shirt, red like his cap, said:",7.902,5.924
2513,"“You know him, you have said. Do you know me?”",You say you know this person. Do you know me?,42.0,37.951,"""You said you knew him. Do you know me then?""",36.455,30.793,—You said you know him; do you know me as well?,30.713,23.567
2514,"“Yes, I know you, Citizen Doctor.”","− Yes, I know you, Citizen Doctor. −",70.486,67.865,"""Yes, I know you, Citizen Doctor.""",70.486,67.865,"—Yes; I know you, citizen doctor.",67.516,64.964
2515,"“We all know you, Citizen Doctor,” said the other three.","We all know you, Citizen Doctor, - the other three also said.",55.12,51.497,"""We all know you, Citizen Doctor,"" said the other three as well.",53.682,50.72,"—We all know you, citizen doctor—added the remaining three.",36.509,31.763
2516,"He looked abstractedly from one to another, and said, in a lower voice, after a pause:","Mr. Manette looked dazedly from one person to another, then after a moment of silence, he softly asked: −",14.565,10.087,"After the doctor thoughtfully scrutinized them, he said in a low voice:",9.853,5.233,"The old man let his gaze wander over the faces of the four men, and after a pause, he replied, lowering his voice:",11.399,7.725
2517,“Will you answer his question to me then? How does this happen?”,"So, will you answer this question for me? How did this happen?",21.652,15.31,"""So, will you give me the answer to his question? How did this happen?""",17.764,12.401,—Do you want to answer me the question he asked you? Why does it catch on again?,9.225,3.405
2518,"“Citizen Doctor,” said the first, reluctantly, “he has been denounced to the Section of Saint Antoine. This citizen,” pointing out the second who had entered, “is from Saint Antoine.”","− Citizen doctor, - the first person reluctantly said, - this person has been accused by the Saint Antoine district. This citizen is from Saint Antoine, - he pointed to the second person in the group.",13.043,9.863,"The man in front reluctantly said, ""Citizen Doctor, this man has been denounced to the St Antoine district. This citizen,"" he said, pointing to the second man who had entered, ""is from St Antoine.""",25.064,22.897,"—Citizen doctor,—replied the first speaker with evident repugnance,—he has been denounced by the San Antonio Section... to which this citizen belongs—he added, pointing with his hand to the individual who was beside him.",9.792,6.787
2519,"The citizen here indicated nodded his head, and added:",The person who was addressed nodded and added: − He was accused by Saint Antoine.,14.421,9.673,The indicated citizen nodded and added:,23.217,17.062,The mentioned citizen made an affirmative nod and said:,13.892,5.369
2520,“He is accused by Saint Antoine.”,−,0.0,0.0,"""Found guilty by St Antoine.""""",19.071,10.553,—He has been accused by San Antonio.,21.736,12.223
2521,“Of what?” asked the Doctor.,For what crime? - The doctor asked.,22.679,12.549,"""Why?"" asked the Doctor.",45.966,36.556,—Of what?,12.968,10.394
2522,"“Citizen Doctor,” said the first, with his former reluctance, “ask no more. If the Republic demands sacrifices from you, without doubt you as a good patriot will be happy to make them. The Republic goes before all. The People is supreme. Evrémonde, we are pressed.”","− Citizen doctor, - the first person said, still in that reluctant tone, - please don't ask anymore. If the Republic requires you to sacrifice, then surely you will be willing to sacrifice, if you are a good Citizen. The Republic is above all. The People are supreme. Evrémonde, let's go immediately.",18.317,16.421,"The man in front said reluctantly, ""Citizen Doctor, don't ask any more questions. If the Republic asks you to make a sacrifice, a good citizen fulfills it without hesitation and with pleasure. The Republic comes before everything. The people are noble. Evremonde, our time is running out.""",13.24,10.419,"""Citizen doctor,"" replied the first, ""ask no more questions."" ""If the Republic demands sacrifices from you, you, as the good patriot that you are, will consider yourself happy to make them."" ""Above all and before all, the Republic."" ""The People are sovereign."" ""Evrémonde, we are in a hurry.""",25.581,24.335
2523,"“One word,” the Doctor entreated. “Will you tell me who denounced him?”","− Just one word, - the doctor insisted. - Please tell me who accused this person? −",16.015,11.154,"""One minute,"" insisted the Doctor. ""Can you tell me who reported him?""",23.893,18.107,—One more word—objected the doctor. —Do you want to tell me who reported him?,19.002,13.385
2524,"“It is against rule,” answered the first; “but you can ask Him of Saint Antoine here.”","It's against the law to say, - the first person replied, - but you can ask the people from the Saint Antoine area here.",12.919,8.989,"The man in front replied, ""This is against the rules,"" he said, ""but you can ask Citizen St. Antoine about it.""",9.963,6.731,—I would be neglecting my duty...,3.212,1.257
2525,"The Doctor turned his eyes upon that man. Who moved uneasily on his feet, rubbed his beard a little, and at length said:","The doctor turned to look at the person. He stood restlessly, fidgeting with his beard for a moment before saying: − Well!",11.404,7.738,"The doctor turned his eyes towards the man. After the man fidgeted nervously and lightly stroked his beard, he said:",22.465,18.92,"Tomorrow you can ask Saint Anthony. The doctor then directed a look at another of the men, who moved with a certain expression of discomfort, rubbed his beard, and said:",15.129,11.37
2526,“Well! Truly it is against rule. But he is denounced—and gravely—by the Citizen and Citizeness Defarge. And by one other.”,"He stood restlessly, fidgeting with his beard for a moment before saying: − Well! That is indeed against the law. But this person has been accused... and heavily charged... by Citizen Defarge, both male and female. And by another person.",6.227,4.158,"""Hey! This is really against the rules. But –personally– He was denounced by Citizen Defarge and his wife. There was another one.""",8.446,4.344,"—Well! It is true that we cannot say it without failing in our duty; but I have no objection to stating that he has been accused... indeed of great crimes, by Citizen and Citizeness Defarge... and also, by another person. —Who is this other person?",10.765,8.829
2527,“What other?”,− Who is it? −,19.305,8.117,"""Who is that?""",19.305,8.117,—Who is this other person?,22.957,9.652
2528,"“Do you ask, Citizen Doctor?”","Are you still asking, Citizen Doctor? −",40.33,31.56,"""Do you really want to know this, Citizen Doctor?""",27.082,20.448,"—Are you asking that, citizen doctor?",45.966,36.556
2529,“Yes.”,Yes.,42.888,30.327,"""Yes.""",31.947,15.974,—Yes.,42.888,30.327
2530,"“Then,” said he of Saint Antoine, with a strange look, “you will be answered to-morrow. Now, I am dumb!”","− Then you will have an answer tomorrow, - the man from Saint Antoine said with a strange expression. -",10.93,7.461,"With a strange expression on his face, the man from St. Antoine said, ""Then you will learn the answer to this question tomorrow. Now I am mute!""",10.159,6.952,"—You'll know tomorrow—replied the one from San Antonio with a strange intonation. —Now, I am mute!",11.916,8.939
2531,CHAPTER VIII.,"For now, I will say no more!",0.0,0.0,VIII,13.534,13.534,VIII.,60.653,60.653
2532,A Hand at Cards,"8. Whether it was a cheerful game or a new disaster at home, Miss Pross weaved through the narrow streets and crossed the river via Pont-Neuf, calculating the essential items she needed to buy in her mind.",2.955,1.065,Cards in Hand,41.369,24.841,AN ORIGINAL GAME,0.0,0.0
2533,"Happily unconscious of the new calamity at home, Miss Pross threaded her way along the narrow streets and crossed the river by the bridge of the Pont-Neuf, reckoning in her mind the number of indispensable purchases she had to make. Mr. Cruncher, with the basket, walked at her side. They both looked to the right and to the left into most of the shops they passed, had a wary eye for all gregarious assemblages of people, and turned out of their road to avoid any very excited group of talkers. It was a raw evening, and the misty river, blurred to the eye with blazing lights and to the ear with harsh noises, showed where the barges were stationed in which the smiths worked, making guns for the Army of the Republic. Woe to the man who played tricks with that Army, or got undeserved promotion in it! Better for him that his beard had never grown, for the National Razor shaved him close.","8. Whether it was a cheerful game or a new disaster at home, Miss Pross weaved through the narrow streets and crossed the river via Pont-Neuf, calculating the essential items she needed to buy in her mind. Cruncher walked beside her, carrying the basket. The two of them kept glancing left and right past the shops, their eyes wary of any gathered crowds, and avoiding any groups of people speaking excitedly. That evening was freezing and the river was foggy, the dazzling lights and the deafening sounds indicating the positions of the barges that had been turned into workshops where workers were making guns for the Republic's army. Woe to anyone who dares to mock that army, or whose value does not match their rank within it! That person had better not grow a beard because the National Razor will cut their throat.",14.509,13.845,"Miss Pross, unaware of the new disaster at home, happily passed through the narrow streets and crossed the Pont-Neuf Bridge with a list of things she needed to get in her mind. Mr. Cruncher was walking beside her with a basket in his hand. They looked to the right and left of the shops they passed, cautiously examined every kind of crowded group huddled together, and if they saw them talking heatedly, they changed their route. It was a cold and damp evening, and the barges where blacksmiths working for the Republic Army were making weapons blurred their eyes with bright lights and made their ears ring with loud noises on the misty river. The situation was dire for those playing tricks on the Army or those who were unjustly promoted here! ""The National Razor"" would give them a deep shave, so it was better if their beards didn't grow.",17.846,17.247,"Immersed in the blissful ignorance of the new misfortune that had befallen the family, Miss Pross left behind a portion of narrow alleyways and crossed the river by the New Bridge, mentally reviewing the number of purchases she had to make. Walking beside her was Lapa, carrying the basket. Both of them, although seemingly only focused on examining the shops open to the right and left of the streets they traversed, were on the lookout for groups of patriots, especially if they were very numerous, and frequently changed their route to avoid encountering those who spoke with excessive animation. It was a cold and damp afternoon. The points of light that dotted the gray layer covering the river indicated the places where barges converted into workshops by those manufacturing weapons for the Republic's army were anchored. Woe to the mortal who dared to mock that army! Woe to the one who held a rank in that army that they did not deserve! They would have been better off if their beard had never grown, for the National Barber's Razor would shave it off as a blessing.",17.574,17.049
2534,"Having purchased a few small articles of grocery, and a measure of oil for the lamp, Miss Pross bethought herself of the wine they wanted. After peeping into several wine-shops, she stopped at the sign of the Good Republican Brutus of Antiquity, not far from the National Palace, once (and twice) the Tuileries, where the aspect of things rather took her fancy. It had a quieter look than any other place of the same description they had passed, and, though red with patriotic caps, was not so red as the rest. Sounding Mr. Cruncher, and finding him of her opinion, Miss Pross resorted to the Good Republican Brutus of Antiquity, attended by her cavalier.","After buying some miscellaneous food items and a little lamp oil, Ms. Pross suddenly remembered that she needed to buy some wine. After looking into a few wine shops, she stopped in front of the sign ""The Good Republican Brutus of Antiquity"" not far from the National Palace - formerly the Tuileries Palace - which seemed to suit her taste. This shop is less noisy than other similar shops they had passed by, and although there were patriotic red hats, they were not as bright red as in other places. Asking Cruncher for his opinion and seeing that he agreed, Miss Pross and her knight entered the shop Brutus de l’Antiquité.",14.44,13.54,"After buying a few small grocery items and some oil for the lamp, Miss Pross remembered that they wanted wine. After glancing at a few wine shops, she stopped in front of a place near the National Palace, formerly the Tuileries, which had a sign that read ""Good Republican of Antiquity Brutus""; its exterior had caught her interest. It appeared calmer compared to similar places they had passed by, and although there were patriots with red hats inside, it wasn't as red as the others. After checking with Mr. Cruncher and seeing that they were of the same mind, she entered the Good Republican Brutus's shop with her escort.",16.316,15.315,"After buying a portion of food items and a quantity of oil for the lamp, Miss Pross thought about acquiring the wine she needed. She scorned a number of taverns and finally favored one, placed under the patronage of the Good Republican Brutus of Antiquity, situated a short distance from the National Palace, formerly the Tuileries, an establishment quieter than any of its counterparts found up to that point, in which it was true that many red caps were seen, but they were less abundant than in the others. After consulting Lapa, and seeing that he was of the same opinion, Miss Pross entered the temple of the Good Republican Brutus of Antiquity, accompanied by her gentleman.",25.436,24.805
2535,"Slightly observant of the smoky lights; of the people, pipe in mouth, playing with limp cards and yellow dominoes; of the one bare-breasted, bare-armed, soot-begrimed workman reading a journal aloud, and of the others listening to him; of the weapons worn, or laid aside to be resumed; of the two or three customers fallen forward asleep, who in the popular high-shouldered shaggy black spencer looked, in that attitude, like slumbering bears or dogs; the two outlandish customers approached the counter, and showed what they wanted.","These two strangers went straight to the counter, signaling that they wanted to buy what they needed; paying no attention to the dim light; to the people with pipes in their mouths playing limp cards and yellowed dominoes; to a half-naked worker, covered in soot, reading a newspaper aloud while others listened; to the weapons worn or placed beside them, ready; to the two or three customers in short black high-shouldered coats, common at the time, sleeping on the tables like bears or dogs.",12.317,10.696,"The inside was a bit smoky; men playing with worn-out playing cards and domino tiles, with pipes in their mouths; a worker, covered in soot, with one chest and arm bare, reading a newspaper loudly, surrounded by people listening to him; two or three customers, resembling bears or dogs, dozing off, with their weapons either strapped on or set aside, lounging in their padded black coats; while these two foreign customers approached the counter and pointed out what they wanted.",14.571,13.339,"Without paying much attention to the dim lights, to the men with pipes in their mouths playing with grimy cards or yellowed dominoes, to the laborer who, with his shirt sleeves rolled up to his shoulders and his chest bare, loudly read a newspaper to a group of people listening with their mouths open, to the weapons that filled the tables or hung from the drinkers' waists, nor to the three or four patrons who were sleeping off their drunkenness, sprawled face down on the floor, and who, more than men, looked like lying bears or mastiffs, the two buyers approached the counter and asked for what they needed.",4.555,3.147
2536,"As their wine was measuring out, a man parted from another man in a corner, and rose to depart. In going, he had to face Miss Pross. No sooner did he face her, than Miss Pross uttered a scream, and clapped her hands.","While the two people were waiting for the wine to be poured, a customer in the corner said goodbye to his friend, stood up, and walked out, facing Ms. Pross. As soon as she saw him, Ms. Pross clapped her hands and shouted.",8.267,5.709,"While the wines were being filled, a man in a corner stood up after saying goodbye to another man. As he was leaving, he came face to face with Miss Pross, who, upon seeing him, let out a scream and clapped her hands.",21.263,19.005,"While the innkeeper measured the wine, a man, who was talking with another in a corner of the establishment, stood up and began to walk. To get out to the street, he had to pass by Miss Pross, which is nothing unusual, but what was unusual was that, as soon as he bumped into her, a piercing scream tore through the air followed by a semi-fainting of the lady.",9.297,7.271
