line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
5279,"“Why, Tom, we can pull a feather out of a goose and make him a better one; and quicker, too.”",- Should I pluck a goose feather to make him a pen? It would be quick too.,11.349,7.923,"""Well, but we can pluck a goose's feather and make a much better pen, Tom, and it would be quicker.""""",13.339,9.187,"—But, Tom, we can pluck a feather from a goose, and it turns out better, and faster, too.",26.995,23.16
5280,"“Prisoners don’t have geese running around the donjon-keep to pull pens out of, you muggins.","How could the imprisoned people see a goose to get goose feathers for making pens, how foolish are you?",7.391,2.716,"“Prisoners in jail don't have geese to pluck feathers from to make pens, you fool.",13.639,7.692,"—Prisoners don't have geese running around the dungeons to pluck feathers from, you fool.",31.127,26.341
5281,"They always make their pens out of the hardest, toughest, troublesomest piece of old brass candlestick or something like that they can get their hands on; and it takes them weeks and weeks and months and months to file it out, too, because they’ve got to do it by rubbing it on the wall.","They always have to use something really hard, really rough, like the bronze leg of a candlestick or something else they can grab in the prison tower to make a pen. Then it takes weeks, even months to make a pen, because they have to grind it against the prison wall at night.",7.624,5.282,"They always make their pens from old brass candlesticks or other hard, rigid, and difficult-to-bend objects they have at hand; making a pen can take weeks, even months, because they have no choice but to rub what they have against the wall to turn it into a pen.",11.763,9.705,"They always make the quills from the hardest, most difficult, and most complicated piece of an old copper candlestick or something they can get their hands on, and it takes them weeks and weeks and months and months to sharpen it, because they have to do it by rubbing it against the wall.",45.28,44.299
5282,They wouldn’t use a goose-quill if they had it.,"Even if they had goose feathers, they wouldn't use them.",21.834,14.991,"Even if they could find goose feathers, they wouldn't use them.",14.551,7.769,They wouldn't use a goose feather even if they had one.,24.384,17.242
5283,It ain’t regular.”,Because that would not be according to the rules.,10.856,4.196,It doesn't follow the rules.”,25.276,14.536,It's not right.,24.88,12.44
5284,"“Well, then, what’ll we make him the ink out of?”",- Then what will we use for ink?,9.887,3.869,"“Well then, how are we going to make the ink?”",18.559,10.966,"—Well, then, what do we use to make the ink?",21.43,15.058
5285,“Many makes it out of iron-rust and tears; but that’s the common sort and women; the best authorities uses their own blood.,"- Many people use rust with tears as ink, but that's a common and very feminine style. Famous guys use their own blood as ink.",9.664,6.352,“Most prisoners mix rust with their tears; but this is typical of the lower class and women; the experts use their own blood.,26.844,23.203,"—Many do it with iron rust and tears, but those are the more common prisoners and women; the most authoritative authors use their own blood.",23.505,19.986
5286,"Jim can do that; and when he wants to send any little common ordinary mysterious message to let the world know where he’s captivated, he can write it on the bottom of a tin plate with a fork and throw it out of the window.","Jim can do that. And whenever he wants to send a small, ordinary but secret letter to let people know where he's imprisoned, he can write it on the bottom of an iron plate, then throw it out the window.",35.785,34.281,"If Jim can do this and wants to send a simple mysterious message to let the world know where he is being held, he can scratch it onto the back of a tin plate with a fork and throw it out the window.",47.507,46.385,"Jim can do it, and when he wants to send any ordinary mysterious message so the world knows where he is captive, he can write it on the bottom of a tin plate with a fork and throw it out the window.",60.359,59.598
5287,"The Iron Mask always done that, and it’s a blame’ good way, too.”","The Iron Mask gang often did that, it's really amazing.",15.467,10.937,"The Man in the Iron Mask always does it that way, and in my opinion, it’s a remarkably good method.”",21.913,16.65,"That’s what the Man in the Iron Mask always did, and besides, it turns out great.",21.59,16.196
5288,“Jim ain’t got no tin plates.,- How could Jim have a metal plate?,0.0,0.0,“Jim doesn't have a tin plate.,21.255,8.643,—Jim doesn't have any tin plates.,33.265,24.446
5289,They feed him in a pan.”,They fed him using a pot.,19.799,8.051,They serve him food on a tray.”,21.669,11.99,They feed him in a bowl.,60.982,55.78
5290,“That ain’t nothing; we can get him some.”,- That doesn't matter.,7.237,3.217,"“It doesn't matter, we'll take him a plate.”",15.321,8.295,"—That doesn't matter, we can get some for you.",22.91,15.851
5291,“Can’t nobody read his plates.”,I'll get him a few plates. - But who can read his handwriting?,13.084,7.433,"""No one can read what is written on his plate""",10.6,4.027,—And no one will be able to read what it says on the plate.,8.36,3.125
5292,"“That ain’t got anything to do with it, Huck Finn.",- It's okay.,4.324,2.162,"“This has nothing to do with our topic, Huck Finn.",38.163,30.661,"—That has nothing to do with the matter, Huck Finn.",38.163,30.661
5293,All he’s got to do is to write on the plate and throw it out.,He just needs to write on the disc and throw it out.,41.884,38.46,All he has to do is write on the plate and throw it out.,64.07,61.803,All he has to do is write on the plate and throw it.,51.403,48.241
5294,You don’t have to be able to read it.,There's no need to read it.,32.932,26.783,We don't need to be able to read it.,67.22,63.894,It doesn't need to be read.,18.709,10.759
5295,"Why, half the time you can’t read anything a prisoner writes on a tin plate, or anywhere else.”",Most people can't read what a prisoner writes on the iron disc.,14.742,11.131,Half of what a prisoner writes on a tin plate or elsewhere is unreadable anyway.”,32.915,30.196,"But half the time, you can't read anything that state prisoners write on a tin plate, or anywhere else.",49.39,46.836
5296,"“Well, then, what’s the sense in wasting the plates?”",- It's such a waste of a disc.,0.0,0.0,“So why are we wasting the plates then?”,21.168,15.229,"—Well, then, what's the point of ruining those dishes?",19.193,13.178
5297,"“Why, blame it all, it ain’t the prisoner’s plates.”",- It's not a prisoner's plate to worry about wasting.,8.162,3.125,"“What difference does it make, they are not the prisoner's plates.”",18.524,12.571,"—But, damn it, they are not the prisoner's dishes.",12.263,4.659
5298,"“But it’s somebody’s plates, ain’t it?”","- So, it's someone's plate, right?",14.491,5.67,"“But it's someone's plate, isn't it?”",28.518,20.165,"—But they belong to someone, don't they?",14.491,5.67
5299,"“Well, spos’n it is?","- So, it's someone's plate, right?",14.491,5.67,"“Let's say it is so, so what?",20.493,11.34,"—Well, let's suppose so.",19.305,8.117
5300,What does the prisoner care whose—”,"- Well, let's say it belongs to someone, but why should the prisoner care?",12.692,8.513,Why would the prisoner care about who the plate belongs to…”,20.163,13.951,What difference does it make to the prisoner?,20.493,11.34
5301,"He broke off there, because we heard the breakfast-horn blowing.",It suddenly stopped talking because we had heard the bell calling us for breakfast.,13.834,7.859,"He fell silent here, because we had heard the breakfast bell ring.",20.687,14.459,And then he stopped because we heard the breakfast horn sounding.,30.878,23.462
5302,So we cleared out for the house.,We hurried back home.,15.682,6.972,"Thus, we headed home.",16.45,6.916,So we went to the house.,35.208,26.647
5303,"Along during the morning I borrowed a sheet and a white shirt off of the clothes-line; and I found an old sack and put them in it, and we went down and got the fox-fire, and put that in too.","That morning, I borrowed a bedsheet and a shirt from the clothesline, found an old bag, stuffed those things in it, then went downstairs to get some rotten firewood and put everything into the bag.",12.091,9.368,"That morning, I borrowed a sheet and a shirt from the hanging laundry; I found an old sack and put both inside, then we went to find the foxfire and put it in the sack as well.",31.007,29.223,"That morning I borrowed a sheet and a white shirt from the clothesline and found an old sack to put them in; we went down to get the ""fox fire"" and put that in the sack too.",38.298,36.73
5304,"I called it borrowing, because that was what pap always called it; but Tom said it warn’t borrowing, it was stealing.","I called it borrowing because my father usually called it that. But Tom said it wasn't borrowing, it was stealing.",43.713,41.164,"I said borrowed because my father always said so; but Tom said it wasn't borrowing, it was stealing.",36.988,34.599,"I said that it was borrowing, because that's what father always called it, but Tom said it wasn't borrowing, it was stealing.",41.718,38.719
5305,"He said we was representing prisoners; and prisoners don’t care how they get a thing so they get it, and nobody don’t blame them for it, either.","He said that the two of us were representing the imprisoned; and for the imprisoned, any way to get them supplies was acceptable, and no one would blame them for it.",14.632,10.94,"According to him, we were representing prisoners; prisoners didn't care how they got something and no one blamed them for it.",14.306,11.137,He said we were pretending to be prisoners and that prisoners don't care how they get things as long as they get them and that no one minds.,17.795,13.769
5306,"It ain’t no crime in a prisoner to steal the thing he needs to get away with, Tom said; it’s his right; and so, as long as we was representing a prisoner, we had a perfect right to steal anything on this place we had the least use for to get ourselves out of prison with.","For a prisoner, taking what they need to escape is not a crime, it's their right, Tom said. So if we were representing the imprisoned, we had every right to steal anything on their behalf, at least anything that could be used to escape from prison.",14.354,12.365,"Tom said it wasn't a crime for a prisoner to steal what he needed to escape; it was his right, so as long as we were representing a prisoner, we had every right to steal even the least of what we needed to free ourselves from prison.",22.655,21.083,"It's not a crime for a prisoner to steal what he needs to escape, Tom said; it's his right, and as long as we were pretending to be prisoners, we had every right to steal anything around if it helped us get out of jail.",22.091,20.441
5307,"He said if we warn’t prisoners it would be a very different thing, and nobody but a mean, ornery person would steal when he warn’t a prisoner.","He also said that if we weren't prisoners, then it would be a different story, and if someone who wasn't a prisoner stole, they would just be a very bad person.",17.469,13.521,"If we weren't prisoners, everything would be different, if someone who wasn't a prisoner stole, he could only be a common person.",9.827,5.698,"He said that if we weren't prisoners it would be very different, and that it was mean and low to steal when you weren't a prisoner.",21.565,16.952
5308,So we allowed we would steal everything there was that come handy.,"Therefore, we thought we could steal anything we could get our hands on.",9.941,3.716,"So, we said we could steal anything that came our way.",12.806,4.835,So we agreed to steal anything that would be useful to us.,15.229,8.131
5309,"And yet he made a mighty fuss, one day, after that, when I stole a watermelon out of the nigger-patch and eat it; and he made me go and give the niggers a dime without telling them what it was for.","Yet, one day, I stole a watermelon from the black man's garden to eat, and he scolded me harshly, then he gave the black people a dime without saying what it was for.",24.371,22.425,"Yet, when I stole and ate a watermelon from the negroes' garden in the following days, he got very angry with me. ""Go give the negroes ten cents and don't tell them why,"" he said.",11.419,8.445,"And yet, one day after that, he made a huge fuss when I stole a watermelon from the negroes' garden and ate it, and he made me go give the negroes ten cents without explaining why.",27.717,25.643
5310,"Tom said that what he meant was, we could steal anything we needed.",Tom said that we should only steal things we needed.,22.522,17.526,"This time, Tom said we could only steal what we needed.",22.186,15.842,Tom said that what he meant was that we could steal anything we needed.,81.445,80.032
5311,"Well, I says, I needed the watermelon.",I said that I needed a watermelon.,21.286,12.863,"""But I needed that watermelon,"" I said.",18.22,9.865,"""Well,"" I said, ""I needed the watermelon.""",38.155,32.56
5312,But he said I didn’t need it to get out of prison with; there’s where the difference was.,He said we didn't need a watermelon to escape from prison.,8.518,4.576,"But he said I didn't need the watermelon to escape from prison, that was the difference.",22.136,16.649,But he said I didn't need it to get out of jail; that was the difference.,44.209,41.011
5313,"He said if I’d a wanted it to hide a knife in, and smuggle it to Jim to kill the seneskal with, it would a been all right.","He said if I could hide a knife and give it to Jim so he could kill the warden, that would be very good.",15.303,11.942,"If I sent the watermelon with a knife inside to Jim to kill the head guard, there was no problem.",16.596,13.831,"He said that if I had wanted to hide a knife inside it and pass it to Jim to kill the guard with, that would have been fine.",31.369,28.617
5314,"So I let it go at that, though I couldn’t see no advantage in my representing a prisoner if I got to set down and chaw over a lot of gold-leaf distinctions like that every time I see a chance to hog a watermelon.","I had to agree, although I thought it was pointless to be so far-fetched, and I'd rather just eat a watermelon.",4.905,3.24,"So I gave in, but if I had to sit and split hairs like this every time I got a chance to swipe a watermelon, there was no advantage to representing a prisoner at all.",12.804,10.008,"So I let it go, though I didn't see the point of pretending to be a prisoner if I had to think about such difficult distinctions every time I saw a chance to take a watermelon.",24.467,22.276
5315,"Well, as I was saying, we waited that morning till everybody was settled down to business, and nobody in sight around the yard; then Tom he carried the sack into the lean-to whilst I stood off a piece to keep watch.","Then, that morning, after waiting for everyone to go out to the fields, Tom took the sack to the back of the hut while I stayed behind to keep watch.",10.514,7.811,"Anyway, as I said, we waited until everyone started to get busy with their own work that morning, and by then no one was visible in the courtyard anymore; while Tom was carrying the sack to the storeroom, I kept watch from a bit of a distance.",9.567,7.134,"Well, as I was saying, that morning we waited until everyone went to work and no one was seen in the yard. Then Tom took the sack to the shed while I stayed a few steps behind to keep watch.",26.332,24.342
5316,"By-and-by he come out, and we went and set down on the woodpile to talk.","A little later, he came out, and the two of us sat down on the logs to talk.",20.218,15.821,"After a while, he came out again, and we went and sat on a pile of wood and started talking.",21.681,17.855,"After a while, he came out and we sat down to talk on the woodpile.",20.395,14.317
5317,He says:,He said:,57.735,34.668,"After a while, he came out again, and we went and sat on a pile of wood and started talking.",4.498,1.647,He goes and says:,37.606,23.644
5318,“Everything’s all right now except tools; and that’s easy fixed.”,"- Everything is done, only the tools are missing, but this is not too difficult.",6.902,2.554,"“Everything is ready now,” said Tom, “but only the tools are left; we can easily take care of that.”",7.337,3.788,"—Now everything is in order, except for the tools, and that's easy.",10.512,3.93
5319,“Tools?” I says.,- What tool?,19.377,9.688,“The tools?”,27.403,19.377,—Tools? —I asked.,23.395,10.401
5320,“Yes.”,- I asked.,31.947,15.974,“Yes.”,100.0,100.0,—Yes.,42.888,30.327
5321,“Tools for what?”,"- Tools for digging, what else would they be for?",11.731,4.457,“What are the tools for?”,25.276,14.536,—Tools for what?,51.248,46.308
5322,"“Why, to dig with.","- Tools for digging, what else would they be for?",8.914,3.386,"“Of course, to dig.",42.729,32.467,"—Man, to dig.",43.543,34.983
5323,"We ain’t a-going to gnaw him out, are we?”",Aren't we planning to dig in there to pull him out?,15.851,8.517,"We won't be gnawing at the soil to get it out, I suppose.”",11.678,6.15,"We aren't going to make a tunnel with our teeth, right?",11.572,4.369
5324,“Ain’t them old crippled picks and things in there good enough to dig a nigger out with?” I says.,Aren't we planning to dig in there to pull him out?,7.979,4.607,"""Won't the old pickaxes inside be enough to get a black man out?""""",8.546,4.486,—Don't we have enough with those old picks and shovels to dig out a black man?,10.747,6.061
5325,"He turns on me, looking pitying enough to make a body cry, and says:","It turned to look at me with a pitying expression that could make one cry, then said:",10.97,5.726,He turned and looked at me with such pity that I could have cried at that moment.,7.638,2.827,"He turned towards me, with a face so sorrowful it made you want to cry, and then he says:",14.893,10.331
5326,"“Huck Finn, did you ever hear of a prisoner having picks and shovels, and all the modern conveniences in his wardrobe to dig himself out with?","- Huck Finn, have you ever heard of a prisoner having a pickaxe to dig with?",15.432,11.87,"“Huck Finn, have you ever heard of a prisoner with a pickaxe and a shovel, a prisoner who fills his locker with all modern tools to dig his way out?",13.677,10.24,"—Huck Finn, have you ever heard in your life of a prisoner who has picks and shovels and all those conveniences in the closet to make a tunnel?",15.831,11.992
5327,Now I want to ask you—if you got any reasonableness in you at all—what kind of a show would that give him to be a hero?,"- Huck Finn, have you ever heard of a prisoner having a pickaxe to dig with?",6.552,3.429,"If you have even a little bit of sense in your head, I ask you, how will he become a hero if he escapes this way?",7.489,3.848,"What I want to ask you, assuming you still have a minimum of reason, is what motive would that be to make him a hero.",17.698,13.218
5328,"Why, they might as well lend him the key and done with it.",Why not just give him the key to make it easier?,16.247,11.155,We might as well just hand him the key.,21.077,16.559,"Man, they could also lend him the key and be done with it.",49.079,44.803
5329,"Picks and shovels—why, they wouldn’t furnish ’em to a king.”",I said:,0.0,0.0,A pickaxe and a shovel… they wouldn't even give such tools to kings.”,13.084,6.917,Picks and shovels... But they wouldn't even give those to a king.,25.0,18.922
5330,"“Well, then,” I says, “if we don’t want the picks and shovels, what do we want?”","- Well, if we don't need hoes and shovels, then what do we need?",15.858,12.086,"“Alright, let's say we don't want pickaxes and shovels, then what do we want?”",32.002,28.917,"—Well, then —I said—, if we don't need picks and shovels, what do we need?",32.554,29.699
5331,“A couple of case-knives.”,- A few knives.,19.673,8.746,"""Two pocketknives.""""",19.305,8.117,—A pair of kitchen knives.,22.957,9.652
5332,“To dig the foundations out from under that cabin with?”,- Can you really dig it up??,10.383,4.063,"""To pierce through the foundations of the cabin?""",15.033,8.139,—To make a tunnel underneath that cabin?,13.184,7.414
5333,“Yes.”,- Yes,0.0,0.0,"“Yes.” ""Oops!",39.764,30.214,—Yes.,42.888,30.327
5334,"“Confound it, it’s foolish, Tom.”",- I think this is crazy. - I need to know.,8.182,3.089,"But this is very silly, Tom.""",25.099,17.747,"—Damn it, Tom, that's nonsense.",24.12,14.575
5335,"“It don’t make no difference how foolish it is, it’s the right way—and it’s the regular way.","In my opinion, that's the proper way to do it. There's no other way.",10.196,5.351,"“Whether it is foolish or not, this is the truth… the one that complies with the rules.",10.61,5.538,"—It doesn't matter if it's nonsense, it's the right thing to do and it's how things are done.",9.247,4.815
5336,"And there ain’t no other way, that ever I heard of, and I’ve read all the books that gives any information about these things.",I haven't heard of any other way. I've read all the books about these matters.,16.541,12.695,"So far, I haven't heard of any other way, despite reading all the books that provide all kinds of information on such matters.",20.177,15.665,"There is no other way that I know of, and I've read all the books that provide information about these things.",38.808,36.174
5337,"They always dig out with a case-knife—and not through dirt, mind you; generly it’s through solid rock.","They always dig with a knife, and you should remember that it's not just digging soil, but often digging through stone as well.",11.851,8.041,They always dig with a knife… not the soil; they usually drill the rock with a knife.,15.159,10.413,"They always do it with a knife, and not by digging in the ground, mind you; usually, it's in stone.",17.973,13.472
5338,"And it takes them weeks and weeks and weeks, and for ever and ever.",And that takes countless weeks.,5.157,2.168,"They work for weeks, it almost takes forever.",11.089,6.062,"It takes them weeks and weeks and weeks, and all the time without stopping and without stopping.",52.884,50.496
5339,"Why, look at one of them prisoners in the bottom dungeon of the Castle Deef, in the harbor of Marseilles, that dug himself out that way; how long was he at it, you reckon?”",Do you know how long it took a prisoner to dig the Deep Castle in Marseille?,3.004,1.576,One of the prisoners lying in the dungeon at the bottom of Deef Castle in the port of Marseille escaped by drilling the rock with a knife; guess how long it took?”,8.858,5.21,"You only have to look at one of those prisoners from the underground dungeons of Deef Castle, in the port of Marseille, who made a tunnel that way; how long do you think he spent digging?",22.019,19.582
5340,“I don’t know.”,- I don't know.,33.981,21.364,"""I don't know.""",27.301,16.233,—I don't know.,35.186,24.88
5341,"“Well, guess.”",- Try to guess.,33.981,21.364,"""Then guess.""""",27.301,16.233,"—Well, then make a guess.",25.276,14.536
5342,“I don’t know.,- Try to guess.,24.028,10.682,"""How should I know.",27.301,16.233,—I don't know.,45.18,31.947
5343,A month and a half.”,- A month and a half at most.,53.077,46.714,"A month and a half?""",67.213,61.479,A month and a half.,84.648,84.648
5344,“Thirty-seven year—and he come out in China.,"- Thirty-seven years, then he crawled all the way to China.",12.806,6.837,"""Thirty-seven years... it came all the way from China.",10.695,5.68,—Thirty-seven years... And it came out in China.,27.902,21.201
5345,That’s the kind.,Just like that.,31.947,15.974,This is the rule of this matter.,16.516,6.567,That's what is right.,24.028,10.682
5346,I wish the bottom of this fortress was solid rock.”,"If only this foundation were made of hard stone, it would be so much better.",8.11,3.01,"I wish the base of this castle was also rock.""",26.658,19.157,I wish the foundation of that fortress were made of stone.,21.834,14.991
5347,“Jim don’t know nobody in China.”,"- Jim doesn't know anyone in China, does he?",15.321,8.295,"""Jim doesn't know anyone in China.""",26.97,19.071,—Jim doesn't know anyone in China.,30.987,22.772
5348,“What’s that got to do with it?,- What does that have to do with anything?,25.407,17.747,“But what does this have to do with anything?,24.028,16.784,—What does that have to do with anything?,28.518,20.165
5349,Neither did that other fellow.,The other person is the same.,19.206,7.81,That man didn't know anyone either.,19.206,7.81,Neither does that guy.,25.891,11.51
5350,But you’re always a-wandering off on a side issue.,"But you're straying from the point, let's get back to the main topic.",8.36,3.125,But you always get hung up on trivial things.,15.353,5.934,But you always go off on tangents.,19.234,10.816
5351,Why can’t you stick to the main point?”,"But you're straying from the point, let's get back to the main topic.",15.559,10.512,Why do you stray away from the main issue?”,20.163,11.731,Why don't you talk about the main issue?,19.39,10.729
5352,"“All right—I don’t care where he comes out, so he comes out; and Jim don’t, either, I reckon.","- Alright, I don't need to know where he gets to, as long as he gets outside.",9.581,5.361,"“Alright, well… it doesn't matter where it came from, it has emerged in the end; it probably doesn't matter for Jim either.",6.445,2.35,"—Well... I don't care where he comes out, as long as he comes out; and I reckon Jim doesn't either.",37.99,35.345
5353,"But there’s one thing, anyway—Jim’s too old to be dug out with a case-knife.","The only thing is, Jim is too old and weak to dig his way out with a knife.",15.146,10.38,"However, there is one problem… Jim is too old to be removed with a knife.",24.978,18.842,"But anyway, there's another thing: Jim is too old to hold out until we make a tunnel with a knife.",13.451,9.166
5354,He won’t last.”,He won't live to see that day!,13.888,5.522,He doesn't have enough time left.”,21.736,12.223,He won't last that long.,25.407,10.682
5355,"“Yes he will last, too.","- Yes, it's possible to live.",16.516,6.567,"“Don't worry, he has enough life left.",16.037,6.275,"—Well, it will last.",27.483,16.341
5356,"You don’t reckon it’s going to take thirty-seven years to dig out through a dirt foundation, do you?”","You probably think it would take thirty-seven years to dig through this foundation, don't you?",26.851,22.806,"You don't really think it will take thirty-seven years to dig the soil, do you?”",37.693,34.858,"You don't think it's going to take us thirty-seven years to make a tunnel in the ground, do you?",27.511,21.992
5357,"“How long will it take, Tom?”",- So how long does it take?,20.612,11.591,"“Well, how long will it take, Tom?”",70.486,67.865,"—How long will it take us, Tom?",52.169,43.167
5358,"“Well, we can’t resk being as long as we ought to, because it mayn’t take very long for Uncle Silas to hear from down there by New Orleans.","- We can't let it drag on for too long, because if it takes too long, Uncle Silas down in New Orleans might hear that Jim is no longer there and make a fuss.",7.805,4.411,"“Of course, we can't expect it to last as long as it normally would, because it won't take long for Uncle Silas to get news from New Orleans.",27.509,24.006,"—Well, we can't risk taking as long as we should, because maybe Uncle Silas won't take that long to receive news from New Orleans.",19.44,15.213
5359,He’ll hear Jim ain’t from there.,"- We can't let it drag on for too long, because if it takes too long, Uncle Silas down in New Orleans might hear that Jim is no longer there and make a fuss.",3.902,1.409,He will find out that Jim is not from there.,21.667,14.991,He will find out that Jim is not from there.,21.667,14.991
5360,"Then his next move will be to advertise Jim, or something like that.","- We can't let it drag on for too long, because if it takes too long, Uncle Silas down in New Orleans might hear that Jim is no longer there and make a fuss.",3.902,1.409,Then maybe he will put ads in the newspapers for Jim or do something similar.,10.278,3.828,"Then what he will do is put up a notice about Jim, or something like that.",38.268,34.824
5361,So we can’t resk being as long digging him out as we ought to.,"- We can't let it drag on for too long, because if it takes too long, Uncle Silas down in New Orleans might hear that Jim is no longer there and make a fuss.",3.632,1.311,We can't risk getting him out in the necessary time.,11.444,6.196,So we can't risk taking as long in the tunnel as we should.,16.197,9.519
5362,By rights I reckon we ought to be a couple of years; but we can’t.,"Exactly, we would need several years, but we can't do that.",10.854,5.764,"If you ask me, it would probably take a few years, but we can't wait that long.",9.247,4.815,"To do it right, I figure we would need to take a couple of years; but we can't.",34.265,30.962
5363,"Things being so uncertain, what I recommend is this: that we really dig right in, as quick as we can; and after that, we can let on, to ourselves, that we was at it thirty-seven years.","So, we dig straight in, dig really fast, then we leave it and just think that we've been digging for thirty-seven years.",6.94,4.785,"Since things are so uncertain, I suggest this: Let's dig as fast as we can, and then we can pretend we've reached the end of thirty-seven years whenever we want.",10.494,7.892,"With things so up in the air, what I recommend is that we start digging for real as fast as we can and then we can tell ourselves that it took thirty-seven years.",18.552,15.994
5364,Then we can snatch him out and rush him away the first time there’s an alarm.,"Then we pull him out, and when there's an alarm, we push him away immediately.",15.433,9.084,"That is, as soon as we sense things are changing, let's get him out and escape immediately.",12.169,8.098,Then we can get him out and take him away quickly as soon as there's an alarm.,25.14,19.914
5365,"Yes, I reckon that’ll be the best way.”","In my opinion, that's the best way.",32.294,25.271,"Yes, I think this is the best.”",28.413,20.773,"Yes, I figure that's the best.",25.124,18.594
5366,"“Now, there’s sense in that,” I says.","- Yeah, what you said sounds reasonable.",11.603,4.54,"“Now you've said something wise,” I said.",22.989,16.059,"—Well, it makes sense —I said—.",12.562,4.995
5367,"“Letting on don’t cost nothing; letting on ain’t no trouble; and if it’s any object, I don’t mind letting on we was at it a hundred and fifty year.",Imagining it doesn't cause any trouble anyway.,0.863,0.343,"“There's no harm in pretending we've reached the end, and we won't get into trouble; if we have a purpose, I don't even mind pretending to dig for a hundred and fifty years.",13.074,9.694,"Pretending it was thirty-seven years is no trouble; there's no problem, and if necessary, I don't mind pretending it took us one hundred and fifty years.",12.815,9.619
5368,"It wouldn’t strain me none, after I got my hand in.",You can imagine that you'll dig for a hundred and ten years if you want.,6.567,2.446,"Once the job is done, it won't be a problem for me.",10.695,4.016,It's no effort for me if I set my mind to it.,12.236,4.619
5369,"So I’ll mosey along now, and smouch a couple of case-knives.”","Alright, let me go get a few knives.",9.577,3.702,The best thing now is for me to go and find two knives.”,11.822,6.25,So I'm going to go get a couple of kitchen knives.,17.659,12.124
5370,"“Smouch three,” he says; “we want one to make a saw out of.”","It said: - Take three back, I need one to make a saw.",27.127,22.723,"“Find three,” he said, “we will make a saw from one of them.” “Tom, if it is not against the rules and ungodly, I will suggest something,” I said.",13.314,10.228,—Find yourself three —he says—; we need one to turn it into a saw.,12.407,7.021
5371,"“Tom, if it ain’t unregular and irreligious to sejest it,” I says, “there’s an old rusty saw-blade around yonder sticking under the weather-boarding behind the smoke-house.”","I said: - Tom, if you don't give it to me, it's against the rules, then I'll tell you there's a rusty saw blade stuck on the roof behind the kitchen.",6.951,3.817,“I had seen the tip of a rusty saw under the cover of the trench behind the smokehouse.”,6.564,3.783,"—Tom, if it doesn't go against the rules or against the religion that I suggest it to you —I said—, there is an old and rusty saw half-covered under the shed that is behind the meat smoker.",9.486,6.535
5372,"He looked kind of weary and discouraged-like, and says:","It seemed bored and disappointed, and replied to me:",16.463,8.914,Tom said in a weary and disheartened tone:,15.271,8.45,He looked at me as if tired and discouraged and said:,15.851,8.517
5373,"“It ain’t no use to try to learn you nothing, Huck.",- I don't know how to teach you anymore.,10.584,4.091,"“There’s no use in trying to teach you anything, Huck.",22.435,15.864,"—You can't be taught anything, Huck.",15.312,11.003
5374,Run along and smouch the knives—three of them.”,"Just go and bring back three knives, remember, three of them.",16.738,11.359,Quickly go and bring three knives… three of them.”,32.4,24.808,"Go get the knives, and make it three —and so I did.",9.953,3.737
5375,So I done it.,So I ran away.,37.606,23.644,I did as he said.,22.957,9.652,"Go get the knives, and make it three —and so I did.",12.718,6.754
5376,CHAPTER XXXVI.,Chapter XXXVI,60.653,60.653,Chapter Thirty-Six,42.888,30.327,Chapter 36,42.888,30.327
5377,"As soon as we reckoned everybody was asleep that night we went down the lightning-rod, and shut ourselves up in the lean-to, and got out our pile of fox-fire, and went to work.","That night, we waited until everyone had gone to sleep, then climbed down the lamppost, ran to the porch, took out the fireflies, and began our work.",8.086,4.657,"That night, at a moment when we thought everyone was asleep, we slid down the lightning rod, entered the shed, closed the door behind us, took out our foxfire pile, and started working.",8.099,4.691,"THAT NIGHT, as soon as we calculated that everyone had fallen asleep, we climbed down the lightning rod, locked ourselves in the shed, took out our pile of ""foxfire,"" and got to work.",21.733,18.744
5378,"We cleared everything out of the way, about four or five foot along the middle of the bottom log.","We moved all the clutter away, clearing an area of about a meter in the middle of the ground.",19.453,14.296,We cleared everything around to open up a one to one and a half centimeter space in the middle of the log at the bottom.,19.741,15.327,"We cleared everything around us, about four or five feet along the bottom of the trunk.",33.258,28.973
5379,"Tom said he was right behind Jim’s bed now, and we’d dig in under it, and when we got through there couldn’t nobody in the cabin ever know there was any hole there, because Jim’s counter-pin hung down most to the ground, and you’d have to raise it up and look under to see the hole.","Tom said that spot was right behind Jim's bed, and we would dig from there into the cell. Once we dug through, no one on the other side would know there was a hole because the bedspread of Jim's bed hung down close to the ground; you would have to lift it up and look down to see the hole.",19.102,17.218,"Tom said we were exactly behind Jim's bed, we were going to dig right under his bed, and when we got there, no one entering the cabin would realize there was a hole there, because the cover of Jim's bed almost reached the floor, and to understand there was a hole underneath, you would have to lift the cover.",15.439,13.613,"Tom said we were right behind Jim's bed and that we would dig underneath, and when we got there no one would notice there was a hole, because Jim's quilt hung almost to the floor and you would have to lift it to look underneath to see it.",13.263,11.079
5380,"So we dug and dug with the case-knives till most midnight; and then we was dog-tired, and our hands was blistered, and yet you couldn’t see we’d done anything hardly.","So we took out our daggers and dug, digging until nearly midnight. Eventually, we were exhausted, our hands blistered, and still, we hadn't made much progress.",10.635,7.358,"So we dug and dug with our knives until midnight; finally, we were as tired as dogs, our palms were blistered, but still, we had hardly done anything.",22.376,19.568,"So we started digging with the knives until almost midnight, when we felt extremely tired, with our hands full of blisters, and yet you could hardly notice what we had done.",14.87,11.118
