line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
4486,Preparation!—day!,Prepared! Date!,37.992,18.996,Preparation! -the day!,37.606,23.644,Preparations! Date!,37.992,18.996
4487,"—In honest words, her money was necessary to me, and in a situation like mine, any thing was to be done to prevent a rupture.","Honestly, I need her money, and in my situation, I must do everything to avoid a breakdown.",10.342,7.073,"-Honestly, I needed her money, and in a situation like mine, anything would be done to avoid separation.",32.32,30.252,"To speak sincerely, I needed her money, and in a situation like mine, I had to do anything to avoid a breakup.",31.136,28.659
4488,"And after all, what did it signify to my character in the opinion of Marianne and her friends, in what language my answer was couched?","""And after all, in the thoughts of Marianne and her friends, what does my character matter? What does my response in any words matter?",34.148,31.301,"Besides, how would it affect my character in the eyes of Marianne and her relatives, in which language my response was written?",24.948,21.374,"And after all, what importance could Mariani and her friends' opinion of my character have, the language in which my response was formulated?",23.657,19.839
4489,—It must have been only to one end.,There is only one purpose.,15.41,6.479,-It would serve a single purpose.,12.136,4.935,It had to serve a single purpose.,14.575,5.796
4490,"My business was to declare myself a scoundrel, and whether I did it with a bow or a bluster was of little importance.—","My job is to declare myself a scoundrel, and whether I do this by bowing my head or by shouting loudly is not very important.",33.612,31.279,"My job was to declare myself a scoundrel, whether I did it with a drum or quietly, it didn't matter much.",44.082,42.012,"I had to show myself as a villain, and it didn't matter whether I did it with a bow or bravado.",33.669,31.123
4491,"'I am ruined for ever in their opinion—' said I to myself—'I am shut out for ever from their society, they already think me an unprincipled fellow, this letter will only make them think me a blackguard one.'","I tell myself: 'I have vanished from their thoughts, I am completely excluded from their relationships, they think of me as an impolite person, and this letter will only make them think of me as a despicable one'.""",20.302,18.13,"-'I am forever finished in their eyes -I told myself -forever banished from their assemblies, they already see me as a characterless man, after this letter, I will be even more despicable to them.'",9.779,6.788,"“My reputation with them is ruined forever,” I told myself; “I am forever banished from their side; they already believe me to be a man without principles, this letter will merely make them think of me as a scoundrel.”",13.221,10.176
4492,"Such were my reasonings, as, in a sort of desperate carelessness, I copied my wife's words, and parted with the last relics of Marianne.","""These are my arguments when, with desperate carelessness, I copied down my wife's words and sent them along with Marianne's last keepsake.",21.862,18.536,"Thinking such things, in a hopeless indifference, I put my wife's words on paper and parted from Marianne's last keepsakes.",14.084,10.663,"Such were my thoughts while, in a kind of desperate indifference, I copied my wife's words and parted with the last relics of Marianne.",55.664,54.076
4493,"Her three notes—unluckily they were all in my pocketbook, or I should have denied their existence, and hoarded them for ever—I was forced to put them up, and could not even kiss them.","Her three letters - unfortunately in my pocket, otherwise I could deny having them and keep them forever - I was forced to return, and I couldn't even kiss them one last time.",12.754,9.579,"His three letters -unfortunately, they were all inside my notebook, otherwise I would deny their existence and keep them for life -I had to take them out too, and I didn't even have a chance to kiss them.",11.623,8.701,"Her three letters, unfortunately, I kept them in my wallet, or I could have denied their existence and kept them as a treasure forever. I had to include them, and I couldn't even kiss them.",20.863,17.962
4494,"And the lock of hair—that too I had always carried about me in the same pocket–book, which was now searched by Madam with the most ingratiating virulence,—the dear lock—all, every memento was torn from me.""","Then the lock of hair - which I also always carried in the same pocket - now searched by the Mistress with the utmost malice to satisfy her... the dear lock of hair... every keepsake... all torn away from me.""",14.932,11.918,"And the lock of hair -I always carried it inside the same notebook; Madam, in a rather charming fit of anger, searched the notebook too, -that beloved hair -everything, every memory was torn away from me.""",18.581,15.788,"And the lock of her hair, I had also always carried it with me in my wallet, which the lady now searched with the most captivating virulence... That dear lock... everything, every memory was torn from me.",22.886,20.5
4495,"""You are very wrong, mr Willoughby, very blamable,"" said Elinor, while her voice, in spite of herself, betrayed her compassionate emotion; ""you ought not to speak in this way, either of ms Willoughby or my sister.","In a tone of compassion, though she did not wish to show it, Elinor said: - Mr. Willoughby, you are very wrong, highly reprehensible. You should not speak to me in such a manner, whether about Mrs. Willoughby or my sister.",19.25,17.322,"""You are making a mistake, Mr. Willoughby, you are behaving wrongly,"" said Elinor; her voice, involuntarily, revealed the pity she felt; ""you should not speak this way, neither about Mrs. Willoughby nor about my sister.",18.9,15.366,"—You are very mistaken, Mr. Willoughby, your words are very reprehensible —said Elinor, while her voice, despite herself, betrayed the compassion she felt—; you should not speak in this way, neither about Mrs. Willoughby nor my sister.",27.521,25.645
4496,You had made your own choice.,You made your choice.,31.697,21.415,You made your choice.,31.697,21.415,You made your own choice.,71.18,67.318
4497,It was not forced on you.,No one forced you.,25.208,15.849,No one forced you.,25.208,15.849,No one imposed it on you.,35.746,26.269
4498,"Your wife has a claim to your politeness, to your respect, at least.","Your wife has the right to demand at least civility from you, respect from you.",17.95,12.399,"Your wife has the right to see kindness from you, at the very least she has the right to see respect.",13.451,9.166,"Your wife has the right to your kindness, to your respect at least.",37.7,30.782
4499,"She must be attached to you, or she would not have married you.","She must have loved you, otherwise she would not have married you.",51.978,48.439,"She must love you, otherwise she wouldn't have married you.",29.453,22.976,"She must love you, or she would not have married you.",69.27,67.826
4500,"To treat her with unkindness, to speak of her slightingly is no atonement to Marianne—nor can I suppose it a relief to your own conscience.""","Speaking of her in a cruel and disdainful manner does not atone for your wrongs towards Marianne, and I do not think it will ease your conscience either.",7.045,3.616,"Being rude to her, speaking of her with disdain will not make up for anything with Marianne - and I don't think it will ease your conscience either.""",8.705,4.941,"Treating her discourteously, speaking of her disdainfully, does not make amends for what was done to Marianne, nor do I believe it eases your own conscience.",14.577,10.755
4501,"""Do not talk to me of my wife,"" said he with a heavy sigh.—",He sighed: - Don't talk to me about my wife.,13.607,9.622,"""Do not speak to me of my wife,"" said Willoughby with a heavy sigh.",65.054,63.122,"—Do not speak to me about my wife —he said, with a deep sigh—.",13.692,7.98
4502,"""She does not deserve your compassion.—",She doesn't deserve your sympathy.,19.692,11.709,"-""She does not deserve your pity.",65.6,61.047,She does not deserve your compassion.,75.148,75.148
4503,She knew I had no regard for her when we married.,She knew I didn't love her when we got married.,30.964,24.342,-She knew I did not care for her when we married.,51.566,46.925,I knew I did not love her when we got married.,25.783,18.528
4504,"—Well, married we were, and came down to Combe Magna to be happy, and afterwards returned to town to be gay.","But then, we got married and went down to Combe Magna to be happy, and afterwards returned to the city for amusement.",50.501,48.523,"-Anyway, we got married and came to Combe Magna to be happy, then returned to the city for amusement.",32.781,29.835,"Well, we got married, we came to Combe Magna seeking happiness, and then we returned to the city seeking joy.",13.939,9.638
4505,"—And now do you pity me, Miss Dashwood?—or have I said all this to no purpose?—","""And now, do you pity me, Miss Daswood? Or does what I say hold no value at all?",27.706,24.126,"-Now do you pity me, Miss Dashwood? -or did I tell you all this in vain?",40.518,37.756,"And now, do you pity me, Miss Dashwood? Or have I said all this in vain?",54.182,52.013
4506,Am I—be it only one degree—am I less guilty in your opinion than I was before?—,"In your mind, am I - even if just a little - less guilty than before?",14.217,8.234,-Do you see me as less guilty -to some degree at least?,8.717,4.654,"In your opinion, am I, even if only a little, less guilty than before?",18.796,13.156
4507,My intentions were not always wrong.,My intentions were not always bad.,70.347,64.346,-My intentions were not always bad.,53.452,43.472,My intentions were not always wrong.,100.0,100.0
4508,"Have I explained away any part of my guilt?""","Has my explanation somewhat lessened my guilt?""",30.541,23.9,"Have I been able to explain any part of my guilt?""",55.783,52.055,Have I justified any of my guilt?,36.336,29.367
4509,"""Yes, you have certainly removed something—a little.—","- Yes, certainly you have been somewhat exonerated - a little bit.",16.189,9.238,"""Yes, of course, you have remedied some things -very few, but.",20.228,15.31,"—Yes, it certainly has removed something from her, a small part.",10.695,4.016
4510,"You have proved yourself, on the whole, less faulty than I had believed you.","Overall, you have proven yourself to be less at fault than I previously thought of you.",14.217,8.234,You have shown that you are less flawed than I thought.,12.579,7.263,"She has proven to be, in general, less guilty than I had believed.",24.283,18.379
4511,"You have proved your heart less wicked, much less wicked.",You have shown that your heart is less cruel - much less cruel.,17.986,10.571,You have revealed that your insides are not so bad -not bad at all.,11.822,6.25,"She has shown that her heart is less wicked, much less wicked.",48.415,44.71
4512,"But I hardly know—the misery that you have inflicted—I hardly know what could have made it worse.""",But it is hard for me to know... the suffering you have caused... it is hard for me to know what could make it worse.,11.42,8.498,"But I don't quite know -the destruction you caused -I don't quite know how it could be worse.""",15.146,10.38,"But it is difficult for me to know, regarding the unhappiness she has caused, it is difficult for me to know how it could have been worse.",7.322,4.039
4513,"""Will you repeat to your sister when she is recovered, what I have been telling you?—","- When your sister recovers, could you please tell her what I have told you?",16.334,11.466,"""When she recovers, could you tell your sister what I have told you?",17.717,12.608,"—Will you tell your sister, when she has recovered, what I have said to you?",30.869,26.276
4514,Let me be a little lightened too in her opinion as well as in yours.,"Please allow me to be granted a little leniency in her thoughts, as well as in yours.",36.309,32.264,- I want to feel as reassured about her opinion as I do about yours.,17.286,11.981,Allow me to lighten my guilt a little in her opinion as well.,33.076,28.225
4515,You tell me that she has forgiven me already.,You told me that she has forgiven me.,60.694,56.482,You said she has already forgiven me.,23.154,13.991,She tells me that she has already forgiven me.,42.729,33.569
4516,"Let me be able to fancy that a better knowledge of my heart, and of my present feelings, will draw from her a more spontaneous, more natural, more gentle, less dignified, forgiveness.","Please allow me the illusion that when she understands more about my heart and my feelings, her forgiveness will become more spontaneous, more natural, more gentle, and less harsh.",28.637,26.685,"I want to imagine that if she knows my condition and current feelings better, she might forgive me more spontaneously, more naturally, and with less pride.",6.45,3.558,"Allow me to believe that a better understanding of my heart, of my current feelings, will elicit from her a more spontaneous, more natural, sweeter, less lordly forgiveness.",38.688,36.965
4517,"Tell her of my misery and my penitence—tell her that my heart was never inconstant to her, and if you will, that at this moment she is dearer to me than ever.""","Please tell her about my suffering and my repentance. Tell her that my heart has never wavered in its constancy towards her. And if possible, please tell her that at this moment, your sister is dearer to me than ever before.",26.627,24.693,"Tell her about the misery and torment I have endured - that my heart has never betrayed her, and please, tell her that she is more valuable to me now than ever before.""",14.638,11.116,"Tell her of my misfortune and my repentance, tell her that my heart was never unfaithful to her, and if she wishes, that she is dearer to me now than ever.",46.403,44.683
4518,"""I will tell her all that is necessary to what may comparatively be called, your justification.",- I will tell my sister what is necessary about what can be relatively called your justification.,20.595,15.649,"""I will tell her everything that might be necessary for her to understand you.",26.946,22.571,"—I will tell you everything that is necessary for what, relatively, can be called his justification.",18.592,13.112
4519,"But you have not explained to me the particular reason of your coming now, nor how you heard of her illness.""","But you have not clearly explained to me the reason you came here today, or how you knew my sister was ill.",27.048,23.115,"But you haven't explained to me why you came now, nor how you heard about her illness.""",39.215,36.553,"But he has not explained to me the specific reason for his current visit, nor how he learned of his illness.",27.063,23.163
4520,"""Last night, in Drury Lane lobby, I ran against Sir John Middleton, and when he saw who I was—for the first time these two months—he spoke to me.—That he had cut me ever since my marriage, I had seen without surprise or resentment.","- Last night, in the lobby of Drury Lane, I happened to meet Sir John Middleton. When he saw me, he spoke to me for the first time in two months. Since my wedding day, he had cut off relations with me, and I was neither surprised nor displeased.",17.687,14.373,"""Last night, I ran into Sir John Middleton in the lobby of the Drury Lane Theatre; when he saw who I was - for the first time in two months, he spoke to me. Since I got married, he had cut me off, I knew it, I wasn't surprised or offended.",26.794,25.123,"—Last night, in the foyer of Drury Lane, I ran into Sir John Middleton, and when he saw who it was (our first meeting in these two months), he spoke to me. That he had cut ties with me since my marriage did not cause me surprise or resentment.",33.967,32.561
4521,"Now, however, his good–natured, honest, stupid soul, full of indignation against me, and concern for your sister, could not resist the temptation of telling me what he knew ought to—though probably he did not think it WOULD—vex me horridly.","But now, his kind, simple, foolish nature and his resentment towards me, combined with his concern for his sister, compelled him to tell me things that he knew would cause me terrible torment, though he perhaps did not think it would.",12.901,9.703,"But now, he couldn't resist the urge to tell me something that would crush me - but maybe he didn't know - with his anger towards me, his concern for your sister, his well-meaning, honest, and naive mind.",16.938,14.415,"At that moment, however, with his good, honest, and foolish soul, filled with indignation against me and concern for his sister, he could not resist the temptation to tell me what he thought he should, although he did not think it would affect me so terribly.",27.133,25.176
4522,"As bluntly as he could speak it, therefore, he told me that Marianne Dashwood was dying of a putrid fever at Cleveland—a letter that morning received from ms Jennings declared her danger most imminent—the Palmers are all gone off in a fright, etc.","Thus, in a straightforward manner, he told me that Marianne Dashwood was dying of a severe fever at Cleveland - a letter received from Mrs. Jennings in the morning stated that she was on the verge of a critical condition, the Palmer couple had fled in terror, and so on.",23.871,22.468,"Without beating around the bush, he told me that Marianne was dying of an infectious fever at Cleveland - the letter he received from Mrs. Jennings that morning said the danger was very close - the Palmers had fled in fear, and so on.",18.685,16.486,"As abruptly as he could, then, he told me that Marianne Dashwood was dying of a putrid fever in Cleveland; a letter from Mrs. Jennings received that morning announced that the danger was imminent, fear had driven the Palmers away, etc.",36.241,34.803
4523,—I was too much shocked to be able to pass myself off as insensible even to the undiscerning Sir John.,"""I was too shocked to appear indifferent even towards the shallow Sir John.",14.514,10.263,-I was so shaken that even that rough Sir John couldn't remain indifferent.,8.157,4.332,"The blow was too strong to allow me to feign insensitivity, even before the not very perceptive Sir John.",14.397,9.846
4524,"His heart was softened in seeing mine suffer; and so much of his ill–will was done away, that when we parted, he almost shook me by the hand while he reminded me of an old promise about a pointer puppy.","His heart softened when he saw my suffering; and his malice diminished significantly, so much so that when we parted, he almost shook my hand while reminding me of the previous promise about a pointer dog.""",29.937,28.049,"When he saw I was in pain, his heart softened, most of his hostility disappeared, so much so that when we parted, he almost shook my hand and reminded me of an old promise I had made to him about a pointer puppy.",37.505,36.069,"His heart softened upon seeing how mine suffered; and such a large part of his rancor had vanished when we parted, that he almost shook my hand, while reminding me of an old promise about a pointer puppy.",36.417,34.774
4525,"What I felt on hearing that your sister was dying—and dying too, believing me the greatest villain upon earth, scorning, hating me in her latest moments—for how could I tell what horrid projects might not have been imputed?","""What I thought when I heard your sister was dying - dying while believing that I was the worst villain in the world, despising me, hating me in her final moments - because how could I say that I couldn't be blamed for those terrible schemes?",15.923,13.598,"When I heard that your sister was dying - and dying believing that I was the greatest scoundrel in the world, hating me even in her final moments - what I felt - well, you know, what terrible possibilities don't come to mind?",14.639,11.528,"What I felt upon hearing that his sister was dying, and dying believing me to be the greatest villain in the world, despising me, hating me in her final moments... because, how could I know what horrendous plans they might have attributed to me?",18.588,16.102
4526,ONE person I was sure would represent me as capable of any thing—,There is one person who I am sure would imagine that I could do anything.,12.924,7.314,-I knew that one person saw me as capable of anything - I felt terrible things!,23.457,17.695,I was sure that at least one person could make me appear capable of anything.,19.641,13.834
4527,What I felt was dreadful!,What I thought truly made me miserable.,19.641,11.045,-I knew that one person saw me as capable of anything - I felt terrible things!,9.644,5.062,What I felt was atrocious!,63.894,53.728
4528,—,What I thought truly made me miserable.,0.0,0.0,-I knew that one person saw me as capable of anything - I felt terrible things!,0.0,0.0,What I felt was atrocious!,0.0,0.0
4529,"My resolution was soon made, and at eight o'clock this morning I was in my carriage.","So I made a decision, and at eight o'clock this morning I got into my carriage.",50.562,47.631,-I made a quick decision and got into my carriage at eight o'clock this morning.,30.021,25.405,"I quickly made a decision, and today at eight in the morning I was already in my carriage.",27.373,21.576
4530,"Now you know all.""","Now you know everything.""",48.549,37.992,"Now you know everything.""",48.549,37.992,Now you know everything.,43.543,34.983
4531,Elinor made no answer.,Elinor did not reply.,28.574,12.703,Elinor did not respond.,28.574,12.703,Elinor did not respond.,28.574,12.703
4532,"Her thoughts were silently fixed on the irreparable injury which too early an independence and its consequent habits of idleness, dissipation, and luxury, had made in the mind, the character, the happiness, of a man who, to every advantage of person and talents, united a disposition naturally open and honest, and a feeling, affectionate temper.","Her thoughts silently focused on the incurable wound caused by an independent lifestyle from a very young age and the inevitable bad habits of laziness, debauchery, and luxury, formed in the mind and character of a person. And this person had combined an open and naturally honest temperament with a rich emotional quality.",11.086,8.584,"She stood silently, contemplating the irreparable damage that an early independence, followed by habits of idleness, debauchery, and luxury, had inflicted on the mind, character, and happiness of a man who combined an open and honest personality with a sensitive, affectionate heart, and who possessed many superior qualities in appearance and abilities.",21.649,19.933,"Her thoughts were silently fixed on the irreparable damage that too early an independence, and the consequent habits of idleness, dissipation, and luxury, had caused in the mind, character, and happiness of a man who, to all the advantages of good looks and talents, added a naturally frank and honest disposition, and a sensitive and affectionate temperament.",46.924,46.036
4533,The world had made him extravagant and vain—Extravagance and vanity had made him cold–hearted and selfish.,"The world has made you into an arrogant and frivolous person, and then arrogance and frivolity have made you callous and selfish.",12.537,8.53,The world had made him extravagant and fond of ostentation - Extravagance and pride had made him cold-hearted and selfish.,43.786,40.645,The world had made him extravagant and vain; extravagance and vanity had made him insensitive and selfish.,59.289,56.855
4534,"Vanity, while seeking its own guilty triumph at the expense of another, had involved him in a real attachment, which extravagance, or at least its offspring, necessity, had required to be sacrificed.","Frivolity, in its quest for victory at the expense of others, has drawn you into a genuine attachment; but arrogance has demanded the sacrifice of this attachment.",10.298,7.47,"Pride, which sought to declare its own guilty victory by destroying other qualities, had led him to a true companionship, which then required the sacrifice of extravagance or the need born of extravagance.",9.439,6.447,"Vanity, while Willoughby sacrificed another for the sake of his own guilty triumph, had involved him in a genuine affection which extravagance—or at least its offspring, necessity—had demanded he renounce.",30.618,28.624
4535,"Each faulty propensity in leading him to evil, had led him likewise to punishment.","All erroneous tendencies lead you to sin, and also lead you to punishment.",15.391,10.398,Every flawed desire that led him to a bad end had also led him to punishment in the same way.,12.107,6.962,"Each of these defects, in leading him to wrongdoing, had also led him to punishment.",30.554,24.203
4536,"The attachment, from which against honour, against feeling, against every better interest he had outwardly torn himself, now, when no longer allowable, governed every thought; and the connection, for the sake of which he had, with little scruple, left her sister to misery, was likely to prove a source of unhappiness to himself of a far more incurable nature.","The bond he had severed himself from without regard for honor, without regard for feelings, and without regard for all better benefits, now occupies every thought while no longer being permitted to do so. The relationship, for which he abandoned her sister with little hesitation, leaving her in sorrow, will surely cause him long-lasting misery.",5.687,3.324,"The companionship he had effectively severed by trampling on honesty, feelings, and the opportunity for happiness, now ruled his entire mind when it was no longer within his reach; the marriage for which he had unhesitatingly sacrificed his sister had become for him a source of much more incurable unhappiness.",7.352,5.518,"The affection that against all honor, against his feelings, against his best interests he had apparently wanted to tear from himself, now, when it was no longer permitted to him, dominated all his thoughts; and the union for whose sake, without any scruple, he had made her sister unhappy, seemed to have transformed into a source of much more incurable unhappiness for himself.",14.738,12.665
4537,"From a reverie of this kind she was recalled at the end of some minutes by Willoughby, who, rousing himself from a reverie at least equally painful, started up in preparation for going, and said—","From these vague thoughts, she was called back to reality by Willoughby. He too had awakened from his dreams, at least as painfully. He was preparing to leave, and said:",7.266,4.176,"A few seconds later, Willoughby pulled her out of these thoughts; he had also pulled himself out of equally painful thoughts, and preparing to leave, he said,",6.301,3.47,"From this reverie she was drawn after a few minutes by Willoughby, who, coming out of a reverie at least equally painful, stood up preparing to leave and said:",31.807,30.077
4538,"""There is no use in staying here; I must be off.""",- There's no use in staying any longer; I have to go.,26.803,20.458,"""There is no benefit in staying here; I must go.""""",56.591,53.036,—It's no use staying here; I must leave.,32.257,28.333
4539,"""Are you going back to town?""",- Will you return to the city?,16.13,6.414,"""Are you returning to the city?""",32.073,23.357,Is he/she/it returning to the city?,11.641,4.457
4540,"""No—to Combe Magna.",- No; to Combe Magna.,33.265,24.446,"""No - to Combe Magna.",35.746,26.269,"—No, to Combe Magna.",39.764,30.214
4541,I have business there; from thence to town in a day or two.,"I have some business here, then in one or two days, I'll go back to the city.",11.509,6.44,"I have business, I'll go from there to the city in a day or two.",42.692,38.539,I have something to do there; in one or two more days I will head to the city.,12.737,7.34
4542,"Good bye.""",Farewell.,26.013,18.394,"Goodbye.""",49.196,39.432,Goodbye.,26.013,18.394
4543,He held out his hand.,He reached out his hand.,63.894,53.728,He extended his hand.,43.543,34.983,He extended his hand.,43.543,34.983
4544,She could not refuse to give him hers;—he pressed it with affection.,She couldn't refuse to shake his hand; he squeezed her hand with affection.,19.23,13.38,Elinor could not refrain from extending her hand to him; Willoughby shook it affectionately.,12.703,6.69,She couldn't refuse to give him hers; he shook it affectionately.,40.219,36.112
4545,"""And you DO think something better of me than you did?""—said he, letting it fall, and leaning against the mantel–piece as if forgetting he was to go.","He let go of her hand, standing by the fireplace as if he had forgotten that he was about to leave: - Do you really think better of me now than you did before?",12.332,9.209,"""Do you think better of me than you did before?"" he said, leaning against the mantelpiece as if he had forgotten he was about to leave, while letting go of her hand.",24.441,21.661,"—But, do you think better of me now? —he said, releasing her and leaning on the mantelpiece, as if he had forgotten that he was about to leave.",11.693,8.091
4546,"Elinor assured him that she did;—that she forgave, pitied, wished him well—was even interested in his happiness—and added some gentle counsel as to the behaviour most likely to promote it.","Elinor reassured him that she did; that she forgave him, pitied him, and wished him well - even cared about his happiness - and added a few gentle words of advice on how character can create happiness.",16.022,13.28,"Elinor assured him that she thought of him; that she forgave him, that she sympathized with him, that she wished him well - even that she was concerned with his happiness - and she offered a few kind suggestions regarding behaviors that might ensure it.",12.977,10.722,"Elinor assured her that it was so; that she forgave him, sympathized with him, wished him the best, even that he would be happy, to which she added a gentle piece of advice on the most appropriate behavior to achieve it.",8.955,6.194
4547,His answer was not very encouraging.,Your answer was not very enthusiastic:,50.552,41.113,Willoughby's response was not very promising.,35.746,26.269,Her response was not very encouraging.,67.213,61.479
4548,"""As to that,"" said he, ""I must rub through the world as well as I can.","- Regarding this matter, I must engage with the world as much as possible.",12.766,8.848,"""On that matter,"" he said, ""I will just live on as best as I can.",24.937,19.514,"—As for that —he said—, I will have to manage as best as I can.",17.604,13.067
4549,Domestic happiness is out of the question.,There can be no family happiness.,16.649,6.77,Family happiness is out of the question.,85.995,84.09,I can't even think about domestic happiness.,21.736,12.223
4550,"If, however, I am allowed to think that you and yours feel an interest in my fate and actions, it may be the means—it may put me on my guard—at least, it may be something to live for.","However, if I am allowed to think that you and your loved ones care about my fate and work, that could be a means... that could help me stay alert... at least a place for me to lean on to live.",21.787,20.006,"But if I may have the permission to think that you and your loved ones are interested in my fate and actions, perhaps through this - I mean, it might bring me to my senses - there would at least be something to live for.",30.817,29.279,"However, if you and your family have any interest in my fate and my actions, it may be the way... it may warn me... at least, it may be something to live for.",44.661,43.33
4551,Marianne to be sure is lost to me for ever.,Surely I have completely lost Marianne.,12.003,4.881,I have lost Marianne forever now.,12.003,4.881,"Marianne, in any case, I have lost her forever.",11.731,4.457
4552,"Were I even by any blessed chance at liberty again—""",If I still have a chance to be free -,11.681,4.515,"Even if fate allows me to be free again-""",11.681,4.515,"Even if, by some blessed chance, I found myself free again...",11.678,6.15
4553,Elinor stopped him with a reproof.,Elinor stopped him with a reproachful look.,60.495,54.108,Elinor stopped him by scolding.,36.169,27.483,Elinor stopped him with a reproach.,70.347,64.346
4554,"""Well,""—he replied—""once more good bye.","He replied: - Alright, farewell once more.",14.948,8.171,"""Very well,"" replied Willoughby, ""goodbye again.",21.834,14.991,"—Well —he said—, once again, goodbye.",12.348,4.831
4555,"I shall now go away and live in dread of one event.""",I will leave and live in sorrow because of an event.,20.641,14.595,"Now I will go and live in the horror of that event.""",26.465,20.2,I will leave now and live in fear that only one thing will happen.,17.896,12.09
4556,"""What do you mean?""",- What do you mean?,68.009,64.319,"""What do you mean?""",100.0,100.0,—What do you mean?,50.416,44.827
4557,"""Your sister's marriage.""",- Your sister's wedding.,30.789,19.358,"""Your sister's marriage.""",100.0,100.0,—To his sister's wedding.,23.395,10.401
4558,"""You are very wrong.",- You were greatly mistaken.,22.957,9.652,"""You are mistaken.",43.543,34.983,—You are very mistaken.,30.789,19.358
4559,"She can never be more lost to you than she is now.""",You won't lose her any more than you already have.,10.539,4.035,"You cannot lose him more than you already have.""",13.253,7.175,It will never be more out of your reach than it is now.,24.208,18.477
4560,"""But she will be gained by some one else.",- But someone will get her.,12.003,4.881,"""But someone else will win her.",16.974,9.545,—But it will be someone else's.,14.274,8.209
4561,"And if that some one should be the very he whom, of all others, I could least bear—but I will not stay to rob myself of all your compassionate goodwill, by shewing that where I have most injured I can least forgive.","And if that person is himself, I cannot bear it. But I do not want to stay longer to lose all her sympathetic goodwill by showing that the more I am hurt, the less I want to forgive.",8.184,5.576,If that someone is the one I can least bear among everyone else - But I will not stay any longer and deprive myself of all your tolerance by pretending that I am the most innocent where I have caused the most pain.,19.488,16.874,"And if that someone else were the one I can least tolerate among all men... But I will not stay to deprive myself of all his compassionate goodwill by showing him that where I have caused the most harm, I can forgive the least.",23.766,21.468
4562,"Good bye,—God bless you!""",Goodbye; may God bless you!,28.837,21.192,"Goodbye, -God bless you!""",46.337,37.685,"Goodbye, may God bless you!",30.987,22.772
4563,"And with these words, he almost ran out of the room.","With these words, he almost ran out of the room.",92.004,92.004,"And with these words, he almost ran out of the room.",100.0,100.0,"And with these words, he almost ran out of the room.",100.0,100.0
4564,Chapter 45,Chapter 45,100.0,100.0,"And with these words, he almost ran out of the room.",0.0,0.0,CHAPTER XLV,70.711,50.0
4565,"Elinor, for some time after he left her, for some time even after the sound of his carriage had died away, remained too much oppressed by a crowd of ideas, widely differing in themselves, but of which sadness was the general result, to think even of her sister.","A moment after he left, even a moment after the sound of his carriage gradually faded, Elinor was still agitated by a jumble of different but equally distressing thoughts, causing her not to think of even her own sister. M",16.549,14.624,"After Elinor left, for a while, even after the sound of her car faded away, she was trapped in a crowd of thoughts that were extremely conflicting but had sorrow as their common outcome, so much so that she couldn't even think about her sister.",16.204,13.902,"For a good while after Willoughby's departure, even after the sound of his carriage had faded into the distance, Elinor remained too overwhelmed by a swarm of very different thoughts, but whose overall result was sadness, to even think about her sister.",21.914,20.209
4566,"Willoughby, he, whom only half an hour ago she had abhorred as the most worthless of men, Willoughby, in spite of all his faults, excited a degree of commiseration for the sufferings produced by them, which made her think of him as now separated for ever from her family, with a tenderness, a regret, rather in proportion, as she soon acknowledged within herself—to his wishes than to his merits.","Willoughby - the person whom she had despised as the most villainous just half an hour ago - Willoughby, despite his faults, had aroused compassion for the sufferings caused by those faults. This made her soon realize in her heart that she thought of him - as someone her family had completely rejected from now on - with affection and regret, according to his wishes rather than his dignity.",12.287,9.833,"Just half an hour ago, Willoughby, whom she had scorned as the lowest man in the world, had evoked in her a certain feeling of pity for the sufferings he endured because of his flaws, despite all his faults: now she thought of him as someone forever torn from his family, with a tenderness and sorrow that she immediately realized were more proportional to his dreams than his virtues.",17.171,15.521,"Willoughby, the same man whom she had despised as the most contemptible of men just half an hour ago; Willoughby, despite all his flaws, aroused in her such compassion for the sufferings that those very flaws had produced, that now made her think of him, forever separated from his family, with a tenderness, with a sorrow more proportionate, as she soon recognized to herself, to her desires than to his merits.",27.828,26.711
4567,"She felt that his influence over her mind was heightened by circumstances which ought not in reason to have weight; by that person of uncommon attraction, that open, affectionate, and lively manner which it was no merit to possess; and by that still ardent love for Marianne, which it was not even innocent to indulge.","She felt his influence on her mind growing stronger due to circumstances that should have had no reason to affect her; due to that extraordinarily attractive person - whose open, affectionate, and lively manner did not align with the value of this person; due to the love for Marianne that remained passionate while this person was no longer carefree to indulge.",18.615,16.951,"She felt that the emotion he left on her was heightened due to circumstances that should not have been impressive; -that extraordinary physical charm which could not be counted as a virtue, those open, emotional, cheerful manners, and that still passionate love he felt for Marianne, which was too innocent to even dwell upon.",11.801,9.132,"She felt that his influence over her was increased by circumstances that reasonably should not have mattered: by the uncommon attractiveness of his appearance; by his frank, affectionate, and lively manners, which there is no merit in possessing; and by that still fervent love for Marianne, in which she was not even innocent to take pleasure.",34.554,33.375
4568,"But she felt that it was so, long, long before she could feel his influence less.","But she felt this way for a long, very long time, before she could see his influence wane.",20.09,15.265,"But she felt this long, long after Willoughby's influence had waned.",17.07,13.098,"But she felt all this much, much before she felt his influence weaken.",16.584,11.727
