Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_results,tr_masked_exact_match,tr_masked_highest_fuzzy_match,tr_masked_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_results,vi_masked_exact_match,vi_masked_highest_fuzzy_match,vi_masked_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_results,es_masked_exact_match,es_masked_highest_fuzzy_match,es_masked_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct
"['eliz', 'elizabeth']",moses,0,0.22,incorrect,moses,0,0.22,incorrect,yoruba,0,0.13,incorrect,israel,0,0.4,incorrect,moses,0,0.22,incorrect,moses,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,mother,0,0.27,incorrect,ramayana,0,0.12,incorrect,madagascar,0,0.11,incorrect,rakoto,0,0.27,incorrect,moses,0,0.22,incorrect,israel,0,0.4,incorrect,moses,0,0.22,incorrect,jesus,0,0.22,incorrect,ramayana,0,0.12,incorrect,rakoto,0,0.27,incorrect,wilhelmina,0,0.43,incorrect,hamlet,0,0.4,incorrect,ali,0,0.57,incorrect,ozdemir,0,0.36,incorrect,trung,0,0.14,incorrect,nguyen huu huan,0,0.17,incorrect,walter white,0,0.29,incorrect,napoleon,0,0.24,incorrect,hamlet,0,0.4,incorrect,ozdemir,0,0.36,incorrect,nguyen huu huan,0,0.17,incorrect,napoleon,0,0.24,incorrect
"['darcy', 'darc']",moses,0,0.0,incorrect,jesus,0,0.0,incorrect,yoruba,0,0.2,incorrect,ogun,0,0.0,incorrect,jesus,0,0.0,incorrect,moswetse,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.29,incorrect,nehru,0,0.22,incorrect,andry rajoelina,0,0.3,incorrect,rasolonjatovo,0,0.12,incorrect,jesus,0,0.0,incorrect,ogun,0,0.0,incorrect,moswetse,0,0.0,incorrect,jesus,0,0.0,incorrect,nehru,0,0.22,incorrect,rasolonjatovo,0,0.12,incorrect,jane fairfax,0,0.25,incorrect,elizabeth,0,0.15,incorrect,ibrahim tatlises,0,0.1,incorrect,sevgi,0,0.0,incorrect,nguyen huu tho,0,0.11,incorrect,dao,0,0.57,incorrect,don quijote,0,0.13,incorrect,amigo,0,0.22,incorrect,elizabeth,0,0.15,incorrect,sevgi,0,0.0,incorrect,dao,0,0.57,incorrect,amigo,0,0.22,incorrect
"['darcy', 'mr', 'mr darcy']",winston churchill,0,0.24,incorrect,winston churchill,0,0.24,incorrect,churchill,0,0.29,incorrect,winston churchill,0,0.24,incorrect,mokgweetsi masisi,0,0.24,incorrect,moses,0,0.29,incorrect,wellesley,0,0.14,incorrect,samoa,0,0.31,incorrect,gordon brown,0,0.3,incorrect,theresa may,0,0.42,incorrect,winston churchill,0,0.24,incorrect,winston churchill,0,0.24,incorrect,winston churchill,0,0.24,incorrect,winston churchill,0,0.24,incorrect,moses,0,0.29,incorrect,samoa,0,0.31,incorrect,theresa may,0,0.42,incorrect,winston churchill,0,0.24,incorrect,wilkie collins,0,0.18,incorrect,colonel,0,0.17,incorrect,ataturk,0,0.33,incorrect,ataturk,0,0.33,incorrect,nguyen van thieu,0,0.17,incorrect,wolverine,0,0.18,incorrect,wellesley,0,0.14,incorrect,winston churchill,0,0.24,incorrect,colonel,0,0.17,incorrect,ataturk,0,0.33,incorrect,wolverine,0,0.18,incorrect,winston churchill,0,0.24,incorrect
"['albay', 'fitzwilliam', 'albay fitzwilliam']",botswana,0,0.32,incorrect,shakespeare,0,0.25,incorrect,yoruba,0,0.36,incorrect,yoruba,0,0.36,incorrect,jesus,0,0.0,incorrect,lebogang,0,0.46,incorrect,taahiraa,0,0.32,incorrect,jesus,0,0.0,incorrect,ahaan,0,0.4,incorrect,rabindranath tagore,0,0.33,incorrect,andry rasoanaivo,0,0.24,incorrect,jesus,0,0.0,incorrect,shakespeare,0,0.25,incorrect,yoruba,0,0.36,incorrect,lebogang,0,0.46,incorrect,jesus,0,0.0,incorrect,rabindranath tagore,0,0.33,incorrect,jesus,0,0.0,incorrect,mr. darcy,0,0.29,incorrect,elizabeth,0,0.31,incorrect,namus,0,0.25,incorrect,mustafa kemal ataturk,0,0.26,incorrect,nguyen huy tuong,0,0.18,incorrect,duc,0,0.0,incorrect,el,0,0.29,incorrect,leon,0,0.22,incorrect,elizabeth,0,0.31,incorrect,mustafa kemal ataturk,0,0.26,incorrect,duc,0,0.0,incorrect,leon,0,0.22,incorrect
['darcy'],moses,0,0.0,incorrect,senegal,0,0.17,incorrect,yoruba,0,0.18,incorrect,yoruba,0,0.18,incorrect,moses,0,0.0,incorrect,le,0,0.0,incorrect,jesus,0,0.0,incorrect,tera,0,0.22,incorrect,hitler,0,0.18,incorrect,rabindranath tagore,0,0.25,incorrect,maria,0,0.4,incorrect,andriamanelo,0,0.24,incorrect,senegal,0,0.17,incorrect,yoruba,0,0.18,incorrect,le,0,0.0,incorrect,tera,0,0.22,incorrect,rabindranath tagore,0,0.25,incorrect,andriamanelo,0,0.24,incorrect,jane eyre,0,0.29,incorrect,frankenstein,0,0.12,incorrect,mektup,0,0.0,incorrect,muhammed,0,0.15,incorrect,de thi,0,0.18,incorrect,nguyen du,0,0.14,incorrect,el joven,0,0.0,incorrect,don quijote,0,0.12,incorrect,frankenstein,0,0.12,incorrect,muhammed,0,0.15,incorrect,nguyen du,0,0.14,incorrect,don quijote,0,0.12,incorrect
"['mr wickham', 'wickha', 'mr', 'wickham']",empa,0,0.33,incorrect,empa,0,0.33,incorrect,yoruba,0,0.25,incorrect,ogbeni,0,0.17,incorrect,"re leka go lo tshwara lotlhe,"" mokgosi added. 'o tshwanetse go adima madi a rona kwa lebenkeleng' - you must lend us that we have just spent ours at the shop 10""jwale, ke tla reka se seng mona, mme ke se ke se rekile ka tsela e jwalo. ga ke akanye gore e ntle that",0,0.06,incorrect,lebohang,0,0.29,incorrect,taupoo,0,0.17,incorrect,aita,0,0.4,incorrect,ramayani,0,0.33,incorrect,ram,0,0.46,incorrect,andry rasoanaivo,0,0.23,incorrect,andry rasoanaivo,0,0.23,incorrect,empa,0,0.33,incorrect,ogbeni,0,0.17,incorrect,lebohang,0,0.29,incorrect,aita,0,0.4,incorrect,ram,0,0.46,incorrect,andry rasoanaivo,0,0.23,incorrect,elizabeth,0,0.27,incorrect,elizabeth bennet,0,0.18,incorrect,hepinize,0,0.14,incorrect,murat,0,0.57,incorrect,chi,0,0.44,incorrect,nguyen,0,0.0,incorrect,tienda de ahi fuera,0,0.24,incorrect,y,0,0.0,incorrect,elizabeth bennet,0,0.18,incorrect,murat,0,0.57,incorrect,nguyen,0,0.0,incorrect,y,0,0.0,incorrect
"['lydia', 'lydia––']",jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,nigeria,0,0.33,incorrect,nigeria,0,0.33,incorrect,sebina,0,0.36,incorrect,botswana,0,0.15,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.18,incorrect,abhivyktik,0,0.27,incorrect,napoleon,0,0.15,incorrect,madagascar,0,0.27,incorrect,andry rajoelina,0,0.3,incorrect,jesus,0,0.0,incorrect,nigeria,0,0.33,incorrect,botswana,0,0.15,incorrect,tahiti,0,0.18,incorrect,napoleon,0,0.15,incorrect,andry rajoelina,0,0.3,incorrect,elinor,0,0.36,incorrect,elizabeth,0,0.43,incorrect,ataturk,0,0.17,incorrect,yilmaz,0,0.55,incorrect,ngoc han,0,0.15,incorrect,viet tich,0,0.14,incorrect,el,0,0.29,incorrect,tiempo,0,0.18,incorrect,elizabeth,0,0.43,incorrect,yilmaz,0,0.55,incorrect,viet tich,0,0.14,incorrect,tiempo,0,0.18,incorrect
['elizabeth'],seipati,0,0.5,incorrect,leha,0,0.46,incorrect,olaudah equiano,0,0.25,incorrect,olaudah equiano,0,0.25,incorrect,nelson mandela,0,0.35,incorrect,leletsera,0,0.44,incorrect,tahiti,0,0.27,incorrect,jesus,0,0.14,incorrect,nepal,0,0.29,incorrect,nepal,0,0.29,incorrect,mamindra,0,0.24,incorrect,madagascar,0,0.11,incorrect,leha,0,0.46,incorrect,olaudah equiano,0,0.25,incorrect,leletsera,0,0.44,incorrect,jesus,0,0.14,incorrect,nepal,0,0.29,incorrect,madagascar,0,0.11,incorrect,fanny,0,0.14,incorrect,charles dickens,0,0.25,incorrect,onun,0,0.0,incorrect,sen,0,0.17,incorrect,em,0,0.18,incorrect,dung,0,0.0,incorrect,don quijote,0,0.2,incorrect,don quijote,0,0.2,incorrect,charles dickens,0,0.25,incorrect,sen,0,0.17,incorrect,dung,0,0.0,incorrect,don quijote,0,0.2,incorrect
"['elizabeth', 'elizabeth––']",jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,nigerian,0,0.35,incorrect,olorun,0,0.13,incorrect,job,0,0.17,incorrect,moses,0,0.14,incorrect,jesus,0,0.14,incorrect,tamahana,0,0.24,incorrect,ram,0,0.17,incorrect,rabindranath tagore,0,0.29,incorrect,jesus,0,0.14,incorrect,andrey,0,0.27,incorrect,jesus,0,0.14,incorrect,olorun,0,0.13,incorrect,moses,0,0.14,incorrect,tamahana,0,0.24,incorrect,rabindranath tagore,0,0.29,incorrect,andrey,0,0.27,incorrect,jane fairfax,0,0.29,incorrect,hamlet,0,0.4,incorrect,sen,0,0.17,incorrect,ben,0,0.33,incorrect,chi,0,0.17,incorrect,nguyen du,0,0.11,incorrect,amor,0,0.15,incorrect,yorick,0,0.13,incorrect,hamlet,0,0.4,incorrect,ben,0,0.33,incorrect,nguyen du,0,0.11,incorrect,yorick,0,0.13,incorrect
['jane'],nelson mandela,0,0.33,incorrect,nelson mandela,0,0.33,incorrect,ojuse,0,0.44,incorrect,jesus,0,0.44,incorrect,moses,0,0.22,incorrect,moses,0,0.22,incorrect,jesus,0,0.44,incorrect,tahiti,0,0.2,incorrect,ramayana,0,0.33,incorrect,ram,0,0.29,incorrect,madagascar,0,0.14,incorrect,andriamanitra,0,0.24,incorrect,nelson mandela,0,0.33,incorrect,jesus,0,0.44,incorrect,moses,0,0.22,incorrect,tahiti,0,0.2,incorrect,ram,0,0.29,incorrect,andriamanitra,0,0.24,incorrect,elizabeth,0,0.31,incorrect,elizabeth,0,0.31,incorrect,ibrahim,0,0.18,incorrect,ali,0,0.29,incorrect,nguyen huu tho,0,0.22,incorrect,nguyen,0,0.4,incorrect,ella,0,0.25,incorrect,emma,0,0.25,incorrect,elizabeth,0,0.31,incorrect,ali,0,0.29,incorrect,nguyen,0,0.4,incorrect,emma,0,0.25,incorrect
"['eliz', 'elizabeth']",empa,0,0.31,incorrect,empa,0,0.31,incorrect,yoruba,0,0.13,incorrect,oyinbo,0,0.27,incorrect,mma ntswaneng,0,0.18,incorrect,lebala,0,0.4,incorrect,maui,0,0.25,incorrect,ata,0,0.33,incorrect,ramayana,0,0.12,incorrect,ramayana,0,0.12,incorrect,andriamanelo,0,0.29,incorrect,rakoto,0,0.27,incorrect,empa,0,0.31,incorrect,oyinbo,0,0.27,incorrect,lebala,0,0.4,incorrect,ata,0,0.33,incorrect,ramayana,0,0.12,incorrect,rakoto,0,0.27,incorrect,elinor,0,0.6,incorrect,jane,0,0.31,incorrect,turgut reis,0,0.27,incorrect,abdullah,0,0.35,incorrect,nhan,0,0.15,incorrect,nguyen du,0,0.15,incorrect,maria,0,0.29,incorrect,don quijote,0,0.2,incorrect,jane,0,0.31,incorrect,abdullah,0,0.35,incorrect,nguyen du,0,0.15,incorrect,don quijote,0,0.2,incorrect
['elizabeth'],mohlomi,0,0.25,incorrect,jesus,0,0.14,incorrect,oduduwa,0,0.12,incorrect,ogun,0,0.0,incorrect,sethe,0,0.43,incorrect,joseph,0,0.27,incorrect,jesus,0,0.14,incorrect,tahiti,0,0.27,incorrect,ram,0,0.17,incorrect,ram,0,0.17,incorrect,madagascar,0,0.11,incorrect,randrianjaka,0,0.19,incorrect,jesus,0,0.14,incorrect,ogun,0,0.0,incorrect,joseph,0,0.27,incorrect,tahiti,0,0.27,incorrect,ram,0,0.17,incorrect,randrianjaka,0,0.19,incorrect,elizabeth,1,1.0,correct,emma,0,0.31,incorrect,muhtar,0,0.13,incorrect,mudur,0,0.0,incorrect,nguoi boi phong kia,0,0.21,incorrect,nguyen du,0,0.11,incorrect,la camarera,0,0.3,incorrect,watteau,0,0.25,incorrect,emma,0,0.31,incorrect,mudur,0,0.0,incorrect,nguyen du,0,0.11,incorrect,watteau,0,0.25,incorrect
['elizabeth'],moses,0,0.14,incorrect,moshoeshoe,0,0.21,incorrect,olorun,0,0.13,incorrect,olorun,0,0.13,incorrect,lebohang,0,0.35,incorrect,lesotho,0,0.5,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,nikola tesla,0,0.29,incorrect,ramayana,0,0.12,incorrect,maria,0,0.29,incorrect,madagascar,0,0.11,incorrect,moshoeshoe,0,0.21,incorrect,olorun,0,0.13,incorrect,lesotho,0,0.5,incorrect,jesus,0,0.14,incorrect,ramayana,0,0.12,incorrect,madagascar,0,0.11,incorrect,mr. rochester,0,0.18,incorrect,jane,0,0.31,incorrect,ataturk,0,0.25,incorrect,osmanli,0,0.25,incorrect,lizzy,0,0.43,incorrect,elizabeth,1,1.0,correct,don quijote,0,0.2,incorrect,verano,0,0.27,incorrect,jane,0,0.31,incorrect,osmanli,0,0.25,incorrect,elizabeth,1,1.0,correct,verano,0,0.27,incorrect
"['darcy', 'mr', 'mr darcy']",moses,0,0.29,incorrect,nelson mandela,0,0.27,incorrect,moses,0,0.29,incorrect,muhammad,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.18,incorrect,marx,0,0.67,incorrect,ramayana,0,0.38,incorrect,madagascar,0,0.44,incorrect,madagascar,0,0.44,incorrect,nelson mandela,0,0.27,incorrect,muhammad,0,0.25,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.18,incorrect,ramayana,0,0.38,incorrect,madagascar,0,0.44,incorrect,elizabeth,0,0.14,incorrect,emily,0,0.31,incorrect,yunan,0,0.2,incorrect,murat,0,0.57,incorrect,nguyen huu tho,0,0.11,incorrect,nguyen du,0,0.24,incorrect,el,0,0.0,incorrect,lunes,0,0.0,incorrect,emily,0,0.31,incorrect,murat,0,0.57,incorrect,nguyen du,0,0.24,incorrect,lunes,0,0.0,incorrect
['elizabeth'],nelson mandela,0,0.35,incorrect,empa,0,0.31,incorrect,osun,0,0.0,incorrect,ogagun,0,0.13,incorrect,nelson mandela,0,0.35,incorrect,jesus,0,0.14,incorrect,tu,0,0.18,incorrect,maui,0,0.15,incorrect,ram,0,0.17,incorrect,ram,0,0.17,incorrect,madagascar,0,0.11,incorrect,roland,0,0.27,incorrect,empa,0,0.31,incorrect,ogagun,0,0.13,incorrect,jesus,0,0.14,incorrect,maui,0,0.15,incorrect,ram,0,0.17,incorrect,roland,0,0.27,incorrect,elizabeth,1,1.0,correct,emma,0,0.31,incorrect,efendi,0,0.27,incorrect,ali,0,0.33,incorrect,nguyen thi thanh nhan,0,0.27,incorrect,nguyen du,0,0.11,incorrect,don quijote,0,0.2,incorrect,don quijote,0,0.2,incorrect,emma,0,0.31,incorrect,ali,0,0.33,incorrect,nguyen du,0,0.11,incorrect,don quijote,0,0.2,incorrect
['elizabeth'],euclid,0,0.4,incorrect,euclid,0,0.4,incorrect,oduduwa,0,0.12,incorrect,africa,0,0.27,incorrect,jesus,0,0.14,incorrect,washington,0,0.21,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,raamaaynn,0,0.11,incorrect,narayan,0,0.12,incorrect,voltaire,0,0.35,incorrect,andriamanelo,0,0.29,incorrect,euclid,0,0.4,incorrect,africa,0,0.27,incorrect,washington,0,0.21,incorrect,jesus,0,0.14,incorrect,narayan,0,0.12,incorrect,andriamanelo,0,0.29,incorrect,elizabeth,1,1.0,correct,wordsworth,0,0.21,incorrect,isa,0,0.33,incorrect,muhammed,0,0.24,incorrect,nguyen huy tuong,0,0.16,incorrect,duc phat,0,0.24,incorrect,adela,0,0.43,incorrect,don quijote,0,0.2,incorrect,wordsworth,0,0.21,incorrect,muhammed,0,0.24,incorrect,duc phat,0,0.24,incorrect,don quijote,0,0.2,incorrect
['elizabeth'],haile selassie,0,0.35,incorrect,plato,0,0.43,incorrect,yoruba,0,0.13,incorrect,yoruba,0,0.13,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,maori,0,0.14,incorrect,aristotle,0,0.22,incorrect,ram,0,0.17,incorrect,rabindranath tagore,0,0.29,incorrect,rehefa,0,0.27,incorrect,marie,0,0.29,incorrect,plato,0,0.43,incorrect,yoruba,0,0.13,incorrect,god,0,0.0,incorrect,aristotle,0,0.22,incorrect,rabindranath tagore,0,0.29,incorrect,marie,0,0.29,incorrect,frankenstein,0,0.29,incorrect,hamlet,0,0.4,incorrect,ataturk,0,0.25,incorrect,sokrates,0,0.24,incorrect,khi,0,0.17,incorrect,dam,0,0.17,incorrect,el profesor,0,0.3,incorrect,platon,0,0.4,incorrect,hamlet,0,0.4,incorrect,sokrates,0,0.24,incorrect,dam,0,0.17,incorrect,platon,0,0.4,incorrect
"['señor', 'bennet', 'señor bennet', 'mr bennet', 'mr']",yahweh,0,0.18,incorrect,yaba,0,0.2,incorrect,ogun,0,0.25,incorrect,moses,0,0.4,incorrect,moses,0,0.4,incorrect,moses,0,0.4,incorrect,tamatoa,0,0.25,incorrect,jesus,0,0.2,incorrect,ramayana,0,0.24,incorrect,ramayana,0,0.24,incorrect,andriamanelo,0,0.33,incorrect,andry rasoanaivo,0,0.29,incorrect,yaba,0,0.2,incorrect,moses,0,0.4,incorrect,moses,0,0.4,incorrect,jesus,0,0.2,incorrect,ramayana,0,0.24,incorrect,andry rasoanaivo,0,0.29,incorrect,mr. rochester,0,0.45,incorrect,emma,0,0.33,incorrect,muhammed emin resulzade,0,0.31,incorrect,gozum,0,0.29,incorrect,ong,0,0.27,incorrect,nguyen du,0,0.29,incorrect,el,0,0.29,incorrect,hamlet,0,0.4,incorrect,emma,0,0.33,incorrect,gozum,0,0.29,incorrect,nguyen du,0,0.29,incorrect,hamlet,0,0.4,incorrect
['elizabeth'],moses,0,0.14,incorrect,moses,0,0.14,incorrect,jesus,0,0.14,incorrect,osu,0,0.0,incorrect,moses,0,0.14,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,tupua'i,0,0.12,incorrect,nelson mandela,0,0.35,incorrect,narendra modi,0,0.18,incorrect,andry rajoelina,0,0.33,incorrect,andry,0,0.14,incorrect,moses,0,0.14,incorrect,osu,0,0.0,incorrect,jesus,0,0.14,incorrect,tupua'i,0,0.12,incorrect,narendra modi,0,0.18,incorrect,andry,0,0.14,incorrect,julius caesar,0,0.36,incorrect,shakespeare,0,0.3,incorrect,trump,0,0.14,incorrect,mayis,0,0.14,incorrect,nguyen huu tho,0,0.26,incorrect,nguyen du,0,0.11,incorrect,carlos,0,0.13,incorrect,julio,0,0.29,incorrect,shakespeare,0,0.3,incorrect,mayis,0,0.14,incorrect,nguyen du,0,0.11,incorrect,julio,0,0.29,incorrect
"['lizz', 'lizzy']",moses,0,0.0,incorrect,jesus,0,0.0,incorrect,oluwasegun,0,0.14,incorrect,ogun,0,0.0,incorrect,nelson mandela,0,0.11,incorrect,nelson mandela,0,0.11,incorrect,tupu,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.0,incorrect,ram,0,0.0,incorrect,jesus,0,0.0,incorrect,malala,0,0.2,incorrect,jesus,0,0.0,incorrect,ogun,0,0.0,incorrect,nelson mandela,0,0.11,incorrect,jesus,0,0.0,incorrect,ram,0,0.0,incorrect,malala,0,0.2,incorrect,mr. pickwick,0,0.12,incorrect,shylock,0,0.18,incorrect,dayim,0,0.22,incorrect,dayim,0,0.22,incorrect,ong ay,0,0.18,incorrect,dung,0,0.0,incorrect,mi tio,0,0.2,incorrect,don quijote,0,0.13,incorrect,shylock,0,0.18,incorrect,dayim,0,0.22,incorrect,dung,0,0.0,incorrect,don quijote,0,0.13,incorrect
"['elizabeth', 'elizabeth––']",moses,0,0.14,incorrect,moses,0,0.14,incorrect,africa,0,0.27,incorrect,afro,0,0.15,incorrect,south africa,0,0.19,incorrect,sethe,0,0.43,incorrect,tahiti,0,0.27,incorrect,maui,0,0.15,incorrect,ramayana,0,0.12,incorrect,mother,0,0.27,incorrect,madagascar,0,0.11,incorrect,rakoto,0,0.27,incorrect,moses,0,0.14,incorrect,afro,0,0.15,incorrect,sethe,0,0.43,incorrect,maui,0,0.15,incorrect,mother,0,0.27,incorrect,rakoto,0,0.27,incorrect,heathcliff,0,0.42,incorrect,elizabeth,1,1.0,correct,cocuklar,0,0.24,incorrect,ev,0,0.18,incorrect,ong,0,0.0,incorrect,tra loi,0,0.25,incorrect,elvis,0,0.43,incorrect,carlos,0,0.13,incorrect,elizabeth,1,1.0,correct,ev,0,0.18,incorrect,tra loi,0,0.25,incorrect,carlos,0,0.13,incorrect
"['mr bennet', 'bennet', 'mr']",mr. collins,0,0.4,incorrect,elizabeth bennet,0,0.56,incorrect,mr. bennet,0,0.95,correct,longbourn,0,0.27,incorrect,mr. collins,0,0.4,incorrect,mr. collins,0,0.4,incorrect,netherfield,0,0.35,incorrect,elizabeth bennet,0,0.56,incorrect,stephen,0,0.31,incorrect,ram,0,0.4,incorrect,mr. bennet,0,0.95,correct,mr. bingley,0,0.6,incorrect,elizabeth bennet,0,0.56,incorrect,longbourn,0,0.27,incorrect,mr. collins,0,0.4,incorrect,elizabeth bennet,0,0.56,incorrect,ram,0,0.4,incorrect,mr. bingley,0,0.6,incorrect,mr. bennet,0,0.95,correct,mr. bingley,0,0.6,incorrect,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,longbourn,0,0.27,incorrect,longbourn,0,0.27,incorrect,longbourn,0,0.27,incorrect,mr. bingley,0,0.6,incorrect,mr. bennet,0,0.95,correct,longbourn,0,0.27,incorrect,longbourn,0,0.27,incorrect
"['bà benne', 'bennet', 'bà', 'benne', 'mrs']",nelson mandela,0,0.42,incorrect,jesus,0,0.25,incorrect,odysseus,0,0.18,incorrect,yoruba,0,0.5,incorrect,jesus,0,0.25,incorrect,nelson mandela,0,0.42,incorrect,joseph,0,0.22,incorrect,tahiti,0,0.25,incorrect,muskan,0,0.44,incorrect,ram,0,0.4,incorrect,samuel,0,0.29,incorrect,andriamanelo,0,0.4,incorrect,jesus,0,0.25,incorrect,yoruba,0,0.5,incorrect,nelson mandela,0,0.42,incorrect,tahiti,0,0.25,incorrect,ram,0,0.4,incorrect,andriamanelo,0,0.4,incorrect,emma,0,0.33,incorrect,jane,0,0.5,incorrect,geldiler,0,0.31,incorrect,telasli,0,0.22,incorrect,nguyen,0,0.36,incorrect,truyen kieu,0,0.38,incorrect,maria,0,0.5,incorrect,madame,0,0.29,incorrect,jane,0,0.5,incorrect,telasli,0,0.22,incorrect,truyen kieu,0,0.38,incorrect,madame,0,0.29,incorrect
"['mrs bennet', 'señora', 'bennet', 'señora bennet', 'mrs']",empa,0,0.4,incorrect,moses,0,0.5,incorrect,albert einstein,0,0.43,incorrect,yoruba,0,0.5,incorrect,moses,0,0.5,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,tahiti,0,0.21,incorrect,sntoss,0,0.5,incorrect,india,0,0.36,incorrect,maria,0,0.5,incorrect,maria,0,0.5,incorrect,moses,0,0.5,incorrect,yoruba,0,0.5,incorrect,jesus,0,0.25,incorrect,tahiti,0,0.21,incorrect,india,0,0.36,incorrect,maria,0,0.5,incorrect,mr. collins,0,0.43,incorrect,emma,0,0.4,incorrect,adam,0,0.29,incorrect,murat,0,0.5,incorrect,nguyen huu huan,0,0.29,incorrect,viet nam,0,0.43,incorrect,mr. pickwick,0,0.27,incorrect,napoleon,0,0.38,incorrect,emma,0,0.4,incorrect,murat,0,0.5,incorrect,viet nam,0,0.43,incorrect,napoleon,0,0.38,incorrect
"['mrs bennet', 'señora', 'bennet', 'señora bennet', 'mrs']",jesus,0,0.25,incorrect,tonga,0,0.36,incorrect,mary,0,0.57,incorrect,yoruba,0,0.5,incorrect,jesus,0,0.25,incorrect,joseph,0,0.33,incorrect,joseph,0,0.33,incorrect,israel,0,0.5,incorrect,ramayana,0,0.29,incorrect,ram,0,0.44,incorrect,madagascar,0,0.31,incorrect,rakoto,0,0.33,incorrect,tonga,0,0.36,incorrect,yoruba,0,0.5,incorrect,joseph,0,0.33,incorrect,israel,0,0.5,incorrect,ram,0,0.44,incorrect,rakoto,0,0.33,incorrect,scrooge,0,0.31,incorrect,jane,0,0.4,incorrect,ali,0,0.22,incorrect,evliya,0,0.33,incorrect,ngoc,0,0.4,incorrect,ngoc,0,0.4,incorrect,madre,0,0.5,incorrect,madre,0,0.5,incorrect,jane,0,0.4,incorrect,evliya,0,0.33,incorrect,ngoc,0,0.4,incorrect,madre,0,0.5,incorrect
