line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1361,['james vane'],,"He went to his room and dressed. There was a wild recklessness of gaiety in his manner as he sat at table, but now and then a thrill of terror ran through him when he remembered that, pressed against the window of the conservatory, like a white handkerchief, he had seen the face of James Vane watching him.","Cậu vào phòng mình và thay đồ. Có một sự khinh suất phóng túng trong thái độ vui vẻ của cậu khi cậu ngồi bên bàn, nhưng thỉnh thoảng một cơn rùng mình kinh sợ lại chạy xuyên qua cậu khi cậu nhớ là, ép vào cửa sổ nhà kính, như một chiếc khăn tay trắng, cậu đã thấy cái mặt James Vane nhìn cậu.","Odasına çıkıp giysilerini değiştirdi. Sofraya oturduğunda dizginsiz, alabildiğine bir neşe içindeydi. Gelgelelim arada bir, limonluk penceresine bir beyaz mendil gibi yapışmış, James Vane’in kendini gözleyen yüzünü görmüş olduğu aklına geldikçe, tepeden tırnağa dehşetle ürperiyordu.","Fue a su habitación para vestirse. Cuando se sentó a la mesa, había en su actitud una extraña alegría temeraria, aunque, de cuando en cuando, le recorría un estremecimiento al recordar que, aplastado, como un pañuelo blanco, contra el cristal del invernadero, había visto el rostro de James Vane que lo vigilaba.","You went into your room and changed clothes. There was a careless abandon in your cheerful demeanor as you sat by the table, but occasionally a shudder of fear ran through you when you remembered that, pressed against the greenhouse window like a white handkerchief, you had seen James Vane's face looking at you.","He went up to his room and changed his clothes. When he sat down at the table, he was in an unrestrained, boundless joy. However, every now and then, the thought of having seen James Vane’s face, pressed against the greenhouse window like a white handkerchief, made him shudder with terror from head to toe.","He went to his room to get dressed. When he sat down at the table, there was a strange reckless joy in his demeanor, although, from time to time, a shudder ran through him as he remembered that, crushed like a white handkerchief against the glass of the greenhouse, he had seen the face of James Vane watching him."
1370,"['dorian', 'doria']",,"“Not very good, Dorian. I think most of the birds have gone to the open. I dare say it will be better after lunch, when we get to new ground.”","“Không vui lắm, Dorian. Tôi nghĩ hầu hết bọn chim đã bay ra nơi đồng không mông quạnh rồi. Tôi dám nói là sau bữa trưa sẽ vui hơn, khi ta đến khu đất mới.","“Pek de iyi değildi, Dorian. Kuşların çoğu açığa çıkmışlar sanıyorum. Yemekten sonra, yeni bir alana gidince daha iyi olacak, herhalde.","—No demasiado buena, Dorian. Me parece que la mayoría de las aves han salido ya a cielo abierto. Espero que tengamos más suerte después del almuerzo, cuando iniciemos otra batida.","""Not very happy, Dorian. I think most of the birds have flown to the desolate fields. I dare say it will be more enjoyable after lunch, when we reach the new land.""","“It wasn't very good, Dorian. I think most of the birds have been exposed. After dinner, it will probably be better when we go to a new area.”","—Not too good, Dorian. It seems to me that most of the birds have already flown out into the open sky. I hope we have better luck after lunch, when we start another drive."
1371,['dorian'],,"Dorian strolled along by his side. The keen aromatic air, the brown and red lights that glimmered in the wood, the hoarse cries of the beaters ringing out from time to time, and the sharp snaps of the guns that followed, fascinated him and filled him with a sense of delightful freedom. He was dominated by the carelessness of happiness, by the high indifference of joy.","Dorian dạo bước bên y. Không khí thơm ngát, ánh sáng đỏ và nâu le lói trong rừng, tiếng kêu khàn khàn của những người xua dã thú thỉnh thoảng lại vang lên, tiếng súng lách cách sắc nét theo sau, quyến rũ cậu, và khiến cậu ngập tràn cảm xúc tự do thích thú. Cậu bị chi phối hoàn toàn bởi niềm hạnh phúc bất cẩn, bởi niềm hân hoan bàng quang tột đỉnh.","Dorian onun yanı sıra ağır ağır yürümeye başladı. Mis kokulu temiz, ayaz hava, korunun içinde parlayan kahverengi kırmızı ışıklar, kuşları kışkışlayan adamların durup durup çınlayan boğuk bağırışlarıyla bunları izleyen keskin tüfek sesleri onu adeta büyülüyor, içini tatlı bir özgürlük duyusuyla dolduruyordu. Mutluluğun verdiği kaygısızlık, sevincin uyandırdığı umursamazlık şimdi bütün öbür duygularından baskın çıkmıştı.","Dorian caminó a su lado. El aire intensamente aromático, los resplandores marrones y rojos que aparecían momentáneamente en el pinar, los gritos roncos de los ojeadores que resonaban de cuando en cuando y el ruido seco de las detonaciones que los seguían eran para él motivo de fascinación, y lo llenaban de un delicioso sentimiento de libertad. Le dominaba la despreocupación de la felicidad, la suprema indiferencia de la alegría.","Dorian walked beside him. The air was fragrant, red and brown light flickered in the forest, the hoarse cries of the beaters occasionally rang out, followed by the sharp clatter of guns, enchanting him, and filling him with a sense of joyful freedom. He was completely dominated by a careless happiness, by an overwhelming sense of euphoric detachment.","Dorian began to walk slowly beside him. The fragrant, clean, crisp air, the brown and red lights shining within the grove, the muffled shouts of the men chasing away the birds, and the sharp sounds of rifles following these shouts almost enchanted him, filling him with a sweet sense of freedom. The carefreeness brought by happiness, the indifference awakened by joy, now dominated all his other feelings.","Dorian walked by his side. The intensely aromatic air, the brown and red glows that momentarily appeared in the pine forest, the hoarse cries of the beaters that occasionally echoed, and the dry noise of the gunshots that followed were a source of fascination for him, filling him with a delightful sense of freedom. He was dominated by the carefree nature of happiness, the supreme indifference of joy."
1374,"['sir geoffrey—', 'geoffrey', 'sir geoffrey']",,“Good heavens! I have hit a beater!” exclaimed Sir Geoffrey. “What an ass the man was to get in front of the guns! Stop shooting there!” he called out at the top of his voice. “A man is hurt.”,“Trời ơi! Tôi bắn trúng một người xua thú rồi!” ngài Geoffrey la lên. “Gã đần nào mà lại chui vào trước họng súng thế này! Đằng kia ngưng bắn đi!” ông ta hét to hết sức mình. “Có người bị thương.,"Sir Geoffrey, “Aman Tanrım, kışkışçılardan birini vurdum!” diye bağırdı. “Ne salaklık! Tüfeklerin karşısında durulur mu?” Sonra sesinin var gücüyle, “Hey, oradakiler, ateşi kesin, adam vuruldu!” diye haykırmaya başladı.",—¡Cielo santo! ¡He alcanzado a un ojeador! —exclamó sir Geoffrey—. ¡Qué estupidez ponerse delante de las escopetas! ¡Dejen de disparar! —gritó con todas sus fuerzas—. Hay un herido.,“Oh my God! I shot a beater!” Sir Geoffrey shouted. “What kind of fool would walk right into the line of fire! Stop shooting over there!” he yelled at the top of his lungs. “Someone is injured.”,"Sir Geoffrey shouted, ""My God, I shot one of the beaters!"" ""What stupidity! Who stands in front of the guns?"" Then, with all his might, he started yelling, ""Hey, you over there, cease fire, a man has been shot!""",—Good heavens! I've hit a beater! —exclaimed Sir Geoffrey—. What stupidity to get in front of the guns! Stop shooting! —he shouted with all his might—. There is an injured person.
1377,"['geoffrey', 'sir geoffrey']",,"“Here,” answered Sir Geoffrey angrily, hurrying towards the thicket. “Why on earth don’t you keep your men back? Spoiled my shooting for the day.”","“Đây,” ngài Geoffrey trả lời, giận dữ, vội vã bước về phía bụi cây. “Trời đất ơi, sao anh không giữ người của mình đằng sau? Làm hỏng cả ngày săn của tôi.”","Sir Geoffrey öfkeyle, “Burada,” diye yanıtlayarak fundalığa doğru koştu. “Adamlarını neden geride tutmazsın? Bugünlük av berbat oldu!","—Ahí —respondió muy irritado sir Geoffrey, acercándose al bosquecillo—. ¿Por qué demonios no controla a sus hombres? Me han echado a perder toda una jornada de caza.","“Here,” Sir Geoffrey replied angrily, hurrying towards the bushes. “Good heavens, why didn't you keep your men behind? You've ruined my entire hunting day.”","Sir Geoffrey angrily replied, ""Here,"" and ran towards the heath. ""Why don't you hold your men back? Today's hunt is ruined!""","—There —replied Sir Geoffrey very irritated, approaching the grove—. Why the devil don't you control your men? They have ruined an entire day of hunting for me."
1383,"['lord henry', 'henry', 'lord henry—']",,"“I am afraid so,” rejoined Lord Henry. “He got the whole charge of shot in his chest. He must have died almost instantaneously. Come; let us go home.”","“Tôi e là vậy,” huân tước Henry đáp lại. “Hắn lãnh cả số đạn vào ngực. Chắc hắn đã chết gần như ngay lập tức. Nào; ta hãy về nhà thôi.”","Lord Henry, “Korkarım evet,” diye yanıtladı. “Olanca saçmayı göğsüne yemiş. Anında ölmüş olsa gerek. Yürü, eve dönelim.",—Mucho me temo —replicó lord Henry—. La descarga le alcanzó de lleno en el pecho. Debe de haber muerto de manera casi instantánea. Ven; volvamos a casa.,"“I’m afraid so,” Lord Henry replied. “He took all the bullets to the chest. He must have died almost instantly. Come; let’s go home.”","Lord Henry replied, ""I'm afraid so."" ""He took all the nonsense to heart. He must have died instantly. Come on, let's go home.""",—I greatly fear so —replied Lord Henry—. The shot hit him squarely in the chest. He must have died almost instantly. Come; let's go back home.
1387,['dorian'],,"The elder man laughed. “The only horrible thing in the world is ennui, Dorian. That is the one sin for which there is no forgiveness. But we are not likely to suffer from it unless these fellows keep chattering about this thing at dinner. I must tell them that the subject is to be tabooed. As for omens, there is no such thing as an omen. Destiny does not send us heralds. She is too wise or too cruel for that. Besides, what on earth could happen to you, Dorian? You have everything in the world that a man can want. There is no one who would not be delighted to change places with you.”","Người lớn hơn bật cười. “Thứ duy nhất khủng khiếp trên đời này là buồn chán, Dorian à. Đó là một tội lỗi không được tha thứ. Nhưng chắc ta cũng không phải chịu đựng nó đâu, trừ phi những ông bạn ấy cứ bép xép về chuyện này ở bữa tối. Tôi phải dặn họ là chủ đề này bị cấm. Còn về điềm báo, không có cái thứ nào như một điềm báo cả. Số phận không gửi sứ giả đến cho ta. Về phần này, bà ấy quá khôn hoặc quá ác. Ngoài ra, liệu trên trần gian còn chuyện gì có thể xảy ra với cậu được, Dorian? Cậu có mọi thứ mà con người có thể cần đến. Không một ai lại không vui lòng đổi chỗ với cậu.”","Arkadaşı güldü. “Dünyada tek feci şey can sıkıntısıdır Dorian. Hiç bağışlanmayan tek günah odur. Neyse, bizim bu felakete uğramamız olası değil, bu heriflerin sofrada da bu olayı ağızlarında çiğneyip durmaları dışında. Konunun tabu olduğunu onlara söyleyeyim bari. Uğursuzluk belirtisine gelince, yok böyle şey. Kaderin bizlere önceden haberci göndermek gibi bir huyu yoktur. Bunu yapmayacak kadar bilgedir o ya da acımasız: Hem zaten kuzum Dorian, ne gelebilir ki senin başına? İnsanın isteyebileceği her şeye sahipsin. Kim desen seve seve yer değiştirir seninle.","Su amigo de más edad se echó a reír. —Lo único horrible en el mundo es el ennui, Dorian. Ése es el único pecado que no tiene perdón. Pero no es probable que lo padezcamos, a no ser que nuestros amigos sigan hablando durante la cena de lo sucedido. He de decirles que es un tema tabú. En cuanto a presagios, no existe nada semejante. El destino no nos envía heraldos. Es demasiado prudente o demasiado cruel para eso. Además, ¿qué demonios podría sucederte? Tienes todo lo que un hombre puede desear. Cualquiera se cambiaría por ti.","The older person laughed. “The only terrible thing in this world is boredom, Dorian. It is an unforgivable sin. But surely we don't have to endure it, unless those friends of ours keep babbling about it at dinner. I must tell them that this topic is forbidden. As for omens, there is no such thing as an omen. Fate does not send messengers to us. In this regard, she is either too wise or too cruel. Besides, what on earth could possibly happen to you, Dorian? You have everything a person could need. No one would be unwilling to trade places with you.”","His friend laughed. “The only dreadful thing in the world is boredom, Dorian. It is the only sin for which there is no forgiveness. Anyway, it is unlikely that we will suffer from this calamity, except for these guys chewing over the same topic at the table. I might as well tell them that the subject is taboo. As for the sign of bad luck, there is no such thing. Fate does not have the habit of sending us a warning in advance. It is too wise or too ruthless to do so: Besides, my dear Dorian, what could possibly happen to you? You have everything a person could desire. Anyone would gladly trade places with you.”","His older friend burst out laughing. —The only horrible thing in the world is ennui, Dorian. That is the only sin that is unforgivable. But it is unlikely that we will suffer from it, unless our friends continue talking during dinner about what happened. I must tell them that it is a taboo subject. As for omens, there is no such thing. Fate does not send us heralds. It is too prudent or too cruel for that. Besides, what the hell could happen to you? You have everything a man could desire. Anyone would trade places with you."
1388,['harry'],,"“There is no one with whom I would not change places, Harry. Don’t laugh like that. I am telling you the truth. The wretched peasant who has just died is better off than I am. I have no terror of death. It is the coming of death that terrifies me. Its monstrous wings seem to wheel in the leaden air around me. Good heavens! don’t you see a man moving behind the trees there, watching me, waiting for me?”","“Không có một ai mà tôi lại không muốn đổi chỗ với họ, Harry. Đừng cười như thế. Tôi đang nói sự thật với anh. Người nông dân cùng khổ vừa mới chết ấy cũng sung sướng hơn tôi. Tôi không sợ Cái chết. Chính sự tiếp cận của Cái chết mới làm tôi khiếp sợ. Đôi cánh khổng lồ của nó dường như đương lượn vòng trên không khí xám chì quanh tôi. Trời ơi! Anh có thấy một người đang di chuyển sau những cái cây đằng kia, theo dõi tôi, chờ đợi tôi không?”","“Ben de kim isterse onunla yer değiştiririm Harry. Gülmesene öyle. Biraz önce ölen o sefil köylünün bile durumu benden daha iyi. Ölümden korkum yok benim. Beni dehşete düşüren ölümün gelişidir. Ölümün o dev kanatları çevremizdeki şu kurşun gibi ağır havanın içinde kulaç atıyor sanki. Aman Tanrım! Şu ağaçların ardında bir adam var, görmüyor musun? Beni gözetliyor, yolumu bekliyor.","—No hay nadie con quien yo no estaría dispuesto a cambiarme, Harry. No te rías así. Te estoy diciendo la verdad. Ese pobre campesino que acaba de morir es más afortunado que yo. No le tengo miedo a la muerte. Es su forma de llegar lo que me aterroriza. Sus alas monstruosas parecen girar en el aire plomizo a mi alrededor. ¡Dios del cielo! ¿No has visto a un hombre moviéndose detrás de aquellos árboles, un individuo que me vigila, que me está esperando?","“There is no one I wouldn't want to trade places with, Harry. Don't laugh like that. I'm telling you the truth. Even that poor farmer who just died is happier than I am. I'm not afraid of Death. It's the approach of Death that terrifies me. Its enormous wings seem to be circling in the leaden gray air around me. Oh my God! Do you see someone moving behind those trees over there, watching me, waiting for me?”","“I would switch places with anyone who wants, Harry. Don't laugh like that. Even the wretched peasant who just died is in a better situation than me. I'm not afraid of death. What horrifies me is the approach of death. It's as if death's giant wings are swimming through this leaden air around us. My God! There's a man behind those trees, don't you see? He's watching me, waiting for my path.”","—There is no one with whom I wouldn't be willing to trade places, Harry. Don't laugh like that. I'm telling you the truth. That poor peasant who just died is luckier than I am. I'm not afraid of death. It's the way it comes that terrifies me. Its monstrous wings seem to whirl in the leaden air around me. Good heavens! Didn't you see a man moving behind those trees, an individual who is watching me, who is waiting for me?"
1389,"['lord henry', 'henry']",,"Lord Henry looked in the direction in which the trembling gloved hand was pointing. “Yes,” he said, smiling, “I see the gardener waiting for you. I suppose he wants to ask you what flowers you wish to have on the table to-night. How absurdly nervous you are, my dear fellow! You must come and see my doctor, when we get back to town.”","Huân tước Henry nhìn theo hướng mà bàn tay đeo găng run rẩy ấy đang chỉ. “Vâng,” y vừa cười vừa nói, “tôi thấy người làm vườn đang chờ cậu. Tôi cho là hắn cần hỏi cậu xem cậu muốn có những bông hoa nào trên bàn đêm nay. Sao mà cậu lại bất an một cách vô lý đến vậy, bạn ơi! Cậu phải đến gặp bác sỹ của tôi, khi ta quay về thành phố.”","Lord Henry o titreyen, eldivenli elin imlediği yöne baktı. Gülümseyerek, “Evet,” diye karşılık verdi. “Bahçıvanın seni beklediğini görüyorum. Bu gece sofrada hangi çiçekleri istediğini sormak istiyor olsa gerek. Sinirlerin gülünç derecede gergin, yavrucuğum. Kente döndüğümüzde mutlaka git, benim doktoruma görün.","Lord Henry miró en la dirección que señalaba la temblorosa mano enguantada. —Sí —dijo sonriendo—; veo un jardinero que te espera. Imagino que desea preguntarte qué flores quieres esta noche en la mesa. ¡Qué increíblemente nervioso estás, mi querido amigo! Has de ir a ver a mi médico cuando vuelvas a Londres.","Lord Henry looked in the direction the trembling gloved hand was pointing. ""Yes,"" he said with a smile, ""I see the gardener waiting for you. I suppose he needs to ask you which flowers you want on the table tonight. Why are you so unreasonably anxious, my friend! You must see my doctor when we return to the city.""","Lord Henry shivered and looked in the direction indicated by the gloved hand. Smiling, he replied, ""Yes."" ""I see the gardener is waiting for you. He probably wants to ask which flowers you want on the table tonight. Your nerves are ridiculously tense, my dear. When we return to the city, you must go see my doctor.""","Lord Henry looked in the direction indicated by the trembling gloved hand. —Yes —he said, smiling—; I see a gardener waiting for you. I imagine he wants to ask you which flowers you want on the table tonight. How incredibly nervous you are, my dear friend! You must go see my doctor when you return to London."
1392,"['lord henry', 'henry', 'lord henry—', 'henry cười']",,“How fond women are of doing dangerous things!” laughed Lord Henry. “It is one of the qualities in them that I admire most. A woman will flirt with anybody in the world as long as other people are looking on.”,“Sao mà đàn bà ưa làm những việc nguy hiểm thế cơ chứ!” huân tước Henry cười. “Đó là một trong các phẩm chất ở họ mà tôi ngưỡng mộ nhất. Đàn bà sẽ đong đưa với bất cứ ai trên đời này chừng nào mà những người khác còn để ý đến.”,"Lord Henry gülerek, “Şu kadın milleti tehlikeli şeyleri nasıl da severler!” dedi. “Benim en hayran olduğum niteliklerinden biridir. Yeter ki herkesin gözü önünde olsun.",—¡Cuánto les gusta a las mujeres hacer cosas peligrosas! —rió lord Henry—. Es una de las cualidades que más admiro en ellas. Una mujer puede coquetear con cualquiera con tal de que haya otras personas mirando.,“Why do women like to do such dangerous things!” Lord Henry laughed. “That is one of the qualities in them that I admire the most. Women will flirt with anyone in the world as long as others are paying attention.”,"Lord Henry laughed, ""How women love dangerous things!"" he said. ""It is one of the qualities I admire most about them. As long as it is in front of everyone.""",—How much women love to do dangerous things! —laughed Lord Henry—. It is one of the qualities I admire most in them. A woman can flirt with anyone as long as there are other people watching.
1395,['harry'],,"“You are talking scandal, Harry, and there is never any basis for scandal.”","“Anh đơm đặt rồi đấy, Harry, mà chẳng hề có cơ sở nào để đơm đặt chuyện gì.","“Sen skandaldan konuşuyorsun, Harry. Oysa skandal için ortada hiçbir dayanak yok.","—¡Eso es difamación, Harry, y nunca hay motivo alguno para la difamación!","""You're making things up, Harry, without any basis for it.""""","""You are talking about a scandal, Harry. However, there is no basis for a scandal.""","—That is defamation, Harry, and there is never any reason for defamation!"
1413,['gladys'],,"“All ways end at the same point, my dear Gladys.”","“Đường nào cũng kết thúc tại cùng một điểm, Gladys ơi.”","“Bütün yolların sonu aynı noktaya çıkar, biricik Gladys.","—Todos los caminos llevan al mismo sitio, mi querida Gladys.","""All roads end at the same point, Gladys.""","“All roads lead to the same point, my dear Gladys.”","—All roads lead to the same place, my dear Gladys."
1421,"['lord henry', 'henry']",,"“You would miss them,” said Lord Henry.","“Cô sẽ nhớ chúng,” huân tước Henry nói.","Lord Henry, “Yitirirsen ararsın,” dedi.",—Las echarías de menos —dijo lord Henry.,"“She will miss them,” Lord Henry said.","Lord Henry, ""You lose it, you search for it,"" he said.",—You would miss them —said Lord Henry.
1440,['dorian'],,"“Don’t know who he is?” said Dorian, listlessly. “What do you mean? Wasn’t he one of your men?”","“Không biết anh ta là ai?” Dorian hỏi, thờ ơ. “Ý anh muốn nói gì? Chẳng lẽ anh ta không phải là người của anh sao?”","Dorian sıkıntılı bir sesle, “Kim olduğunu bilmiyor musunuz?” diye sordu. “Ne demek yani? Senin adamlarından biri değil mi?",—¿No saben quién es? —preguntó Dorian distraídamente—. ¿Qué quiere decir? ¿No era uno de sus hombres?,"“Don't know who he is?” Dorian asked, indifferently. “What do you mean? Isn't he your man?”","Dorian asked in a troubled voice, ""Don't you know who he is?"" ""What do you mean? Isn't he one of your men?""",—Don't you know who he is? —asked Dorian distractedly—. What do you mean? Wasn't he one of your men?
1442,"['dorian', 'dorian gray']",,"The pen dropped from Dorian Gray’s hand, and he felt as if his heart had suddenly stopped beating. “A sailor?” he cried out. “Did you say a sailor?”","Cây bút rớt khỏi tay Dorian Gray, cậu cảm thấy như thể tim bất ngờ ngừng đập. “Thủy thủ?” cậu la lên. “Có phải anh nói một thủy thủ không?”",Kalem elinden düştü ve Dorian’ın yüreği birden duruvermiş gibi oldu. “Gemici mi?” diye bağırdı. “Gemici mi dedin?,"A Dorian Gray se le cayó la pluma de la mano, y tuvo la sensación de que el corazón dejaba de latirle. —¿Un marinero? —exclamó—. ¿Ha dicho un marinero?","The pen dropped from Dorian Gray's hand, he felt as if his heart had suddenly stopped beating. ""A sailor?"" he exclaimed. ""Did you say a sailor?""",The pen fell from his hand and it was as if Dorian's heart suddenly stopped. “A sailor?” he shouted. “Did you say a sailor?”,Dorian Gray dropped the pen from his hand and felt as if his heart had stopped beating. —A sailor? —he exclaimed—. Did you say a sailor?
1444,['dorian'],,"“Was there anything found on him?” said Dorian, leaning forward and looking at the man with startled eyes. “Anything that would tell his name?”","“Có tìm thấy gì trên người anh ta không?” Dorian nói, cúi về phía trước và nhìn người đó với đôi mắt thảng thốt. “Bất cứ thứ gì có thể cho biết tên anh ta?”",Dorian öne doğru eğilerek şaşırmış gözlerle korucunun yüzünü taradı. “Üzerinden bir şey çıktı mı? Adını sanını gösteren bir şey?,"—¿Llevaba algo encima? —preguntó Dorian, inclinándose hacia adelante y mirando al guardabosque con ojos llenos de sobresalto—. ¿Algo que nos permita saber su nombre?","“Did you find anything on him?” Dorian said, leaning forward and looking at the person with startled eyes. “Anything that could tell us his name?”","Dorian leaned forward and scanned the ranger's face with surprised eyes. ""Did anything come out of him? Something that shows his name or identity?""","—Did he have anything on him? —asked Dorian, leaning forward and looking at the gamekeeper with eyes full of shock—. Anything that would allow us to know his name?"
1446,['dorian'],,Dorian started to his feet. A terrible hope fluttered past him. He clutched at it madly. “Where is the body?” he exclaimed. “Quick! I must see it at once.”,Dorian đứng phắt dậy. Một hy vọng khủng khiếp dập dờn bay ngang qua cậu. Cậu điên cuồng chộp lấy nó. “Cái xác đâu rồi?” cậu la lên. “Nhanh! Tôi phải thấy nó ngay.”,Dorian yerinden fırlamıştı. Müthiş bir umut kanat çırparak yanından sıyırıp geçti. Dorian deli gibi sarıldı bu umuda. “Ceset nerede?” diye haykırdı. “Çabuk! Hemen görmek istiyorum.,Dorian se puso en pie. Una imposible esperanza le rozó con su ala y se agarró a ella con frenesí. —¿Dónde está el cadáver? —exclamó—. ¡Deprisa! He de verlo cuanto antes.,Dorian stood up abruptly. A terrible hope fluttered across him. He desperately grasped at it. “Where is the body?” he shouted. “Quick! I must see it immediately.”,Dorian jumped up from his seat. A tremendous hope fluttered past him. Dorian clung to this hope like a madman. “Where is the body?” he shouted. “Quick! I want to see it immediately.”,"Dorian stood up. An impossible hope brushed him with its wing, and he clung to it frantically. —Where is the corpse? —he exclaimed—. Quickly! I must see it as soon as possible."
1453,['dorian gray'],,"Dorian Gray shuddered. He felt that his could not be the hand to take the handkerchief away, and called out to one of the farm-servants to come to him.","Dorian Gray rùng mình. Cậu cảm thấy mình không thể tự tay lấy cái khăn tay ra, và lớn tiếng gọi một tá điền đến chỗ cậu.",Dorian Gray ürperdi. Kendisinin o mendili dünyada kaldıramayacağını anlayarak ırgatlardan birini yanına çağırdı.,"Dorian Gray se estremeció. Sintió que no podía ser su mano la que retirase el pañuelo, y pidió a uno de los gañanes que se acercara.","Dorian Gray shuddered. He felt that he could not take out the handkerchief himself, and loudly called a tenant over to him.","Dorian Gray shuddered. Realizing that he could not lift that handkerchief himself, he called one of the laborers over.","Dorian Gray shuddered. He felt that it could not be his hand that removed the handkerchief, and asked one of the laborers to come closer."
1458,"['lord henry', 'henry']",,"“There is no use your telling me that you are going to be good,” cried Lord Henry, dipping his white fingers into a red copper bowl filled with rose-water. “You are quite perfect. Pray, don’t change.”","""Cậu bảo tôi là cậu sẽ sống tử tế thì cũng chẳng ích gì,” huân tước Henry kêu lên, nhúng các ngón tay trắng vào một tô đồng đỏ đựng đầy nước hồng. “Cậu đã hoàn hảo lắm rồi. Xin đấy, đừng thay đổi.","Lord Henry, “İyi insan olacağım, deyip durmanın bir yararı yok,” diyerek o beyaz parmaklarını gülsuyu dolu bakır bir tasa batırdı. “Kusursuzsun sen. Kuzum, değişme.","—No me digas que vas a ser bueno —exclamó lord Henry, sumergiendo los dedos en un cuenco de cobre rojo lleno de agua de rosas—. Eres absolutamente perfecto. Haz el favor de no cambiar.","""You told me that you would live decently, but it doesn't help at all,"" Lord Henry exclaimed, dipping his white fingers into a red copper bowl filled with rose water. ""You are already perfect. Please, don't change.""","Lord Henry, ""There is no use in saying I will be a good person,"" he said, dipping his white fingers into a copper bowl filled with rose water. ""You are perfect. My dear, do not change.""","—Don't tell me you're going to be good —exclaimed Lord Henry, dipping his fingers into a red copper bowl filled with rose water—. You are absolutely perfect. Do me a favor and don't change."
1462,"['lord henry', 'henry']",,"“My dear boy,” said Lord Henry, smiling, “anybody can be good in the country. There are no temptations there. That is the reason why people who live out of town are so absolutely uncivilized. Civilization is not by any means an easy thing to attain to. There are only two ways by which man can reach it. One is by being cultured, the other by being corrupt. Country people have no opportunity of being either, so they stagnate.”","“Chàng trai của tôi,” huân tước Henry nói, mỉm cười, “ai cũng có thể tử tế ở quê. Nơi ấy không có cám dỗ. Đó là lý do tại sao mà những người sống ngoài thành phố lại hoàn toàn thiếu văn minh như vậy. Sự văn minh dẫu gì cũng không phải cái dễ đạt được. Chỉ có hai con đường để con người có thể tiếp cận nó. Một là được giáo hóa, hai là bị tha hóa. Người nhà quê không có cơ hội với cả hai, nên họ trì độn.""","Lord Henry, “Sevgili dostum,” dedi gülümseyerek. “Kent dışında herkes uslu oturur. Baştan çıkarıcı bir şey yok ki orada. Kent dışında yaşayan kimselerin uygarlıktan iyice uzak olmaları da bu yüzdendir ya. Uygarlık, ulaşılması hiç de kolay olan bir şey değildir. Kişi ancak iki yoldan ulaşabilir uygarlığa. Biri kültürlü olmak, öbürü de ahlaksız olmak. Kent dışında yaşayanlar bunların ikisine de fırsat bulamadıkları için durgun sular gibi yosun tutup giderler.","—Mi querido muchacho —dijo lord Henry sonriendo—, cualquiera puede ser bueno en el campo, donde no existen tentaciones. Ése es el motivo de que las personas que no habitan en ciudades vivan todavía en estado de barbarie. La civilización no es algo que se consiga fácilmente. Sólo hay dos maneras. O se es culto o se está corrompido. La gente del campo carece de ocasiones para ambas cosas, de manera que sólo conocen el estancamiento.","“My boy,” Lord Henry said, smiling, “anyone can be good in the countryside. There are no temptations there. That is why people who live outside the city are so completely uncivilized. Civilization is not something easily achieved. There are only two ways for a person to approach it. One is through education, the other is through corruption. Country folk have no opportunity for either, so they remain dull.""","Lord Henry, ""My dear friend,"" he said with a smile. ""Everyone behaves well outside the city. There is nothing seductive there. That is why those who live outside the city are quite far from civilization. Civilization is not something that is easy to attain. One can only reach civilization in two ways. One is by being cultured, the other by being immoral. Since those who live outside the city have no opportunity for either, they become stagnant waters covered with algae.""","—My dear boy —said Lord Henry, smiling—, anyone can be good in the countryside, where there are no temptations. That is why people who do not live in cities still live in a state of barbarism. Civilization is not something that is easily achieved. There are only two ways. Either one is cultured or one is corrupt. Country people lack opportunities for both, so they only know stagnation."
1470,['basil'],,“The people are still discussing poor Basil’s disappearance.”,“Mọi người vẫn còn bàn tán về sự biến mất của Basil tội nghiệp.,“Herkes hâlâ zavallı Basil’in ortadan yitişini konuşuyor.,—La gente sigue hablando de la desaparición del pobre Basil.,“Everyone is still talking about poor Basil's disappearance.”,“Everyone is still talking about poor Basil's disappearance.”,—People are still talking about the disappearance of poor Basil.
1471,['dorian'],,"“I should have thought they had got tired of that by this time,” said Dorian, pouring himself out some wine and frowning slightly.","“Tôi cứ tưởng là đến lúc này thì họ đã chán chuyện ấy rồi,” Dorian nói, rót cho mình ít rượu, và hơi nhăn mặt.","Dorian hafifçe yüzünü buruşturup bardağına biraz şarap alarak, “Şimdiye kadar bu konudan usanacaklarını sanmıştım,” dedi.","—Yo pensaba que ya se habrían cansado después de tanto tiempo —exclamó Dorian, sirviéndose un poco más de vino y frunciendo ligeramente el ceño.","""I thought they would be tired of that by now,"" Dorian said, pouring himself some wine, and slightly grimacing.","Dorian slightly grimaced and, pouring himself some wine, said, ""I thought they would have been tired of this topic by now.""","—I thought they would have gotten tired after so much time —exclaimed Dorian, pouring himself a bit more wine and slightly furrowing his brow."
