line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
10,,"['suzie chung', 'çello', 'suzie', 'taddy mac', 'suzie chun']","I walked up to them, and the half circle effortlessly expanded to include me. They were talking about my ex-girlfriend Suzie Chung, who played cello and was apparently creating quite a stir by dating a baseball player named Taddy Mac. Whether this was his given name, I did not know. But at any rate, Suzie had decided to go to prom with Taddy Mac. Another casualty.","Tôi đi đến chỗ chúng nó, vòng bán nguyệt lập tức giãn ra để thêm tôi vào. Chúng nó đang nói đến bạn gái cũ của tôi, Suzie Chung, cô nàng chơi cello và rõ là đã khuấy động dư luận khi cặp với một anh cầu thủ bóng chày tên là Taddy Mac. Tôi cũng chẳng biết đó có phải là tên thật của anh ta không nữa. Dù gì thì Suzie cũng đã quyết định đến dạ hội với Taddy Mac. Thêm một nạn nhân.",Onlara doğru yürüdüm ve yarım daire hiç çaba harcamadan beni de içine almak için genişledi. Çello çalan ve görünüşe göre Taddy Mac adındaki beyzbol oyuncusuyla çıkarak herkesin ilgisini çeken eski kız arkadaşım Suzie Chung hakkında konuşuyorlardı. Taddy Mac gerçek ismi miydi bilmiyordum. Ama her halükârda Suzie baloya Taddy Mac’le gitmeye karar vermişti. Başka bir kayıp daha.,"Me dirigí a ellos, y el semicírculo no tardó en abrirse para incluirme. Estaban hablando de mi exnovia, Suzie Chung, que tocaba el violonchelo y al parecer había creado un gran revuelo porque estaba saliendo con un jugador de béisbol llamado Taddy Mac. No sabía si era su nombre real. En cualquier caso, Suzie había decidido ir al baile de graduación con Taddy Mac. Otra víctima.","I went to where they were, and the semicircle immediately expanded to include me. They were talking about my ex-girlfriend, Suzie Chung, who played the cello and had clearly stirred up controversy by dating a baseball player named Taddy Mac. I don't even know if that's his real name. Anyway, Suzie had decided to go to the prom with Taddy Mac. Another victim.","I walked towards them, and the semicircle effortlessly expanded to include me. They were talking about my ex-girlfriend Suzie Chung, who was attracting everyone's attention by dating a baseball player named Taddy Mac, who apparently played the cello. I didn't know if Taddy Mac was his real name. But in any case, Suzie had decided to go to the ball with Taddy Mac. Another loss.","I approached them, and the semicircle soon opened up to include me. They were talking about my ex-girlfriend, Suzie Chung, who played the cello and had apparently caused quite a stir because she was dating a baseball player named Taddy Mac. I didn't know if that was his real name. In any case, Suzie had decided to go to the prom with Taddy Mac. Another victim."
11,,"['ben', 'bro']","“Bro,” said Ben, standing across from me. He nodded his head and turned around. I followed him out of the circle and through the door. A small, olive-skinned creature who had hit puberty but never hit it very hard, Ben had been my best friend since fifth grade, when we both finally owned up to the fact that neither of us was likely to attract anyone else as a best friend. Plus, he tried hard, and I liked that—most of the time.","“Êu ông ơi,” Ben đứng đối diện tôi và gọi. Nó gật đầu ra hiệu rồi đi. Tôi theo nó ra khỏi đám, đi vào phòng tập. Một gã nhỏ người da ngăm ngăm đã qua tuổi dậy thì nhưng chưa bao giờ kết thúc cái tuổi ấy một cách hoành tráng, Ben là thằng bạn chí cốt với tôi từ hồi lớp năm, khi cả hai rút cục đành thừa nhận rằng chẳng thằng nào đủ sức kiếm được đứa khác làm bạn thân. Cơ mà, nó đã rất cố gắng, và tôi khoái như vậy–phần lớn thời gian.","Karşımda duran Ben, “Dostum,” dedi. Başını salladı ve arkasını döndü. Çemberin dışına çıkarak kapıya doğru onu takip ettim. Ergenliğe ulaşmış ama tam anlamıyla girememiş buğday tenli küçük bir yaratık olan Ben beşinci sımftan, yani ikimiz de başka kimseyi en yakın arkadaş olarak cezbedemeyeceğimizi sonunda kabullendiğimizden bu yana en yakın arkadaşımdı. Bir de Ben çok uğraşıyordu ve bu hoşuma gidiyordu... çoğu zaman.","—Colega —me dijo Ben, que estaba delante de mí. Movió la cabeza, se dio media vuelta, se alejó del círculo y entró. Lo seguí. Ben, un chico bajito y de piel aceitunada que a duras penas parecía haber llegado a la pubertad, era mi mejor amigo desde quinto, cuando al final ambos admitimos la evidencia de que seguramente ninguno de los dos iba a encontrar otro mejor amigo. Además, le puso mucho empeño, y eso me gustaba… la mayoría de las veces.","""Hey man,"" Ben stood opposite me and called. He nodded as a signal and then left. I followed him out of the crowd, heading into the gym. A small, dark-skinned guy who had gone through puberty but never quite finished it in a grand way, Ben had been my best friend since fifth grade, when we both finally admitted that neither of us could find anyone else to be a close friend. However, he had tried very hard, and I liked that—most of the time.","Standing in front of me, Ben said, ""Buddy."" He nodded his head and turned around. I followed him towards the door, stepping out of the circle. Ben, a small creature with wheat-colored skin who had reached adolescence but hadn't fully entered it, had been my best friend since fifth grade, ever since we both finally accepted that we couldn't attract anyone else as a best friend. And Ben tried very hard, which I liked... most of the time.","—Colleague —Ben said to me, who was in front of me. He moved his head, turned halfway around, walked away from the circle, and went in. I followed him. Ben, a short boy with olive skin who barely seemed to have reached puberty, had been my best friend since fifth grade, when we both finally admitted the evidence that neither of us was likely to find a better friend. Besides, he put a lot of effort into it, and I liked that... most of the time."
12,,[],"“How ya doin’?” I asked. We were safely inside, everyone else’s conversations making ours inaudible.","“Sao thế ông?” tôi hỏi. Chúng tôi đã an toàn trong phòng nhạc, những người xung quanh đang nói đủ để lấp đi câu chuyện của bọn tôi.","“Nasılsın?” diye sordum, içeriye girmiştik, diğerlerinin konuşmaları bizimkinin duyulmasını engelliyordu.","—¿Qué tal? —le pregunté. Estábamos dentro, en un lugar seguro. Las demás conversaciones impedían que se oyera la nuestra.","“What's wrong, sir?” I asked. We were safe in the music room, the people around us talking enough to drown out our conversation.","""How are you?"" I asked. We had entered, and the conversations of the others were preventing ours from being heard.","—How are you? —I asked him. We were inside, in a safe place. The other conversations prevented ours from being heard."
13,,[],"“Radar is going to prom,” he said morosely. Radar was our other best friend. We called him Radar because he looked like a little bespectacled guy called Radar on this old TV show M*A*S*H, except 1. The TV Radar wasn’t black, and 2. At some point after the nicknaming, our Radar grew about six inches and started wearing contacts, so I suppose that 3. He actually didn’t look like the guy on M*A*S*H at all, but 4. With three and a half weeks left of high school, we weren’t very well going to renickname him.","“Radar sẽ đi dạ hội,” Ben nhấm nhẳng. Radar là chiến hữu oách của bọn tôi. Nó bị gọi là Radar vì trông nó y chang một thằng thấp bé nhẹ cân đeo đít chai tên là Radar trong xê-ri M*A*S*H trên truyền hình ngày xưa, ngoại trừ 1. Radar trên ti-vi da không đen, và 2. Vào một lúc nào đó sau khi đã bị gán tên, Radar của bọn tôi cao thêm khoảng mười lăm phân nữa và bắt đầu đeo kính sát tròng, nên tôi nghĩ rằng 3. Nó trông không còn giống chú em trong M*A*S*H nữa, nhưng 4. Còn ba tuần rưỡi nữa là tốt nghiệp, chúng tôi chẳng buồn đặt tên mới cho nó nữa.","Suratsızca, “Radar baloya gidiyor,” dedi. Radar diğer en yakın arkadaşımızdı. Ona Radar diyorduk çünkü şu eski televizyon dizisi 1 Argoda kalça, kıç anlamlarına gelmektedir, (ç. n. M*A*S*H'teki küçük gözlüklü adama benziyordu, tabii 1. Televizyondaki Radar zenci değildi ve 2. Ona bu lakabı takmamızdan bir süre sonra, bizim Radar on beş santimetre uzadı ve lens takmaya başladı, bu yüzden sanırım 3. Aslmda M*A*S*H'teki adama hiç de benzemiyordu ama 4. Liseye üç buçuk hafta kalmışken ona yeni bir lakap takmaya kalkışmayacaktık.","—Radar va a ir al baile de graduación —me dijo malhumorado. Radar era nuestro otro mejor amigo. Lo llamábamos Radar porque se parecía a un tipo bajito y con gafas de la vieja serie de televisión M*A*S*H al que llamaban así, salvo que: 1) El Radar de la tele no era negro, y 2) En algún momento después de haberle puesto el apodo, nuestro Radar creció unos quince centímetros y se puso lentillas, así que supongo que, 3) En realidad, no se parecía en nada al tipo de M*A*S*H, pero, 4) Como quedaban tres semanas y media para que se acabara el curso, no estábamos demasiado preocupados por la labor de buscarle otro apodo.","“Radar is going to the prom,” Ben grumbled. Radar is our awesome comrade. He is called Radar because he looks exactly like a scrawny guy with thick glasses named Radar from the old TV series M*A*S*H, except 1. TV Radar isn't black, and 2. At some point after being nicknamed, our Radar grew about fifteen centimeters taller and started wearing contact lenses, so I think that 3. He no longer looks like the guy from M*A*S*H, but 4. With only three and a half weeks until graduation, we couldn't be bothered to give him a new name.","Grumpily, ""Radar is going to the prom,"" he said. Radar was our other closest friend. We called him Radar because of that old TV show 1 Argoda kalça, kıç anlamlarına gelmektedir, (slang. n.) He looked like the guy with the small glasses in M*A*S*H, of course 1. The Radar on TV wasn't black and 2. A while after we gave him this nickname, our Radar grew fifteen centimeters and started wearing lenses, so I guess 3. Actually, he didn't look like the guy in M*A*S*H at all but 4. With three and a half weeks left until high school, we weren't going to try giving him a new nickname.","—Radar is going to the prom —he told me grumpily. Radar was our other best friend. We called him Radar because he looked like a short guy with glasses from the old TV series M*A*S*H who was called that, except that: 1) The TV Radar wasn't black, and 2) At some point after we gave him the nickname, our Radar grew about fifteen centimeters and got contact lenses, so I guess that, 3) In reality, he didn't look anything like the guy from M*A*S*H, but, 4) Since there were only three and a half weeks left until the end of the school year, we weren't too worried about the task of finding him another nickname."
14,,"['angela', 'radar']","“That girl Angela?” I asked. Radar never told us anything about his love life, but this did not dissuade us from frequent speculation.","“Con bé Angela ấy hả?” tôi hỏi. Radar chả bao giờ hé gì về chuyện tình êu tình báo của nó cả, nhưng như thế cũng chẳng ngăn được bọn tôi bàn ra tán vào.",“Şu Angela denen kızla mı?” diye sordum. Radar asla bize aşk hayatından bahsetmezdi ama bu durum bizim sık sık tahmin yürütmemizi engellemezdi.,"—¿Angela? —le pregunté. Radar nunca nos contaba nada de su vida amorosa, lo que no nos disuadía de especular cada dos por tres.","“That girl Angela?” I asked. Radar never reveals anything about his love life, but that doesn't stop us from gossiping about it.","“With that girl named Angela?” I asked. Radar never talked to us about his love life, but that didn't stop us from frequently speculating.","—Angela? —I asked her. Radar never told us anything about his love life, which did not deter us from speculating every now and then."
15,,"['ben', 'bloody ben']","Ben nodded, and then said, “You know my big plan to ask a freshbunny to prom because they’re the only girls who don’t know the Bloody Ben story?” I nodded.","Ben gật, rồi nói, “Ông biết kế hoạch vĩ đại của tôi chứ? Lôi một em thỏ non đến dạ hội vì chỉ có các em thỏ mới không hề hay biết sự tích về chàng Ben Bỉ Bựa.” Tôi gật gật.","Ben başıyla onayladı. “Hani sadece birinci sınıftakiler Kanlı Ben hikâyesini bilmiyor diye o çıtırlardan birini baloya davet etmeyi düşünüyorum ya,” dedi. Başımla onayladım.","Ben asintió. —¿Recuerdas que había pensado invitar al baile a una novata, porque son las únicas que no conocen la historia de Ben el Sangriento? Asentí.","Ben nodded, then said, ""You know my grand plan, right? Bringing a naive girl to the party because only the naive ones are unaware of the legend of Ben the Awkward."" I nodded.","I nodded in agreement. “You know, I'm thinking of inviting one of those freshmen to the ball just because they're the only ones who don't know the Bloody Ben story,” he said. I nodded in agreement.","Ben nodded. —Do you remember that I had thought about inviting a freshman to the dance, because they are the only ones who don't know the story of Bloody Ben? I nodded."
16,,"['ben', 'ben bỉ bựa', 'bloody ben']","“Well,” Ben said, “this morning some darling little ninth-grade honeybunny came up to me and asked me if I was Bloody Ben, and I began to explain that it was a kidney infection, and she giggled and ran away. So that’s out.”","“Chậc,” Ben nói tiếp, “thế mà sáng nay có một nhóc thỏ non xinh xinh lớp chín tìm tôi hỏi có phải tôi chính là Ben Bỉ Bựa không, tôi phải giải thích rõ ràng đó là chứng nhiễm trùng thận, con nhóc ấy khúc khích rúc rích cười rồi chạy đi luôn. Hết chuyện.","‘İşte,” dedi Ben, “bu sabah dokuzuncu sınıflardan küçük, sevimli bir tavşancık bana geldi ve Kanlı Ben olup olmadığımı sordu, ben de bunun bir böbrek enfeksiyonu olduğunu açıklamaya başladım, kız kıkır kıkır güldü ve kaçıp gitti. Yani her şey açığa çıktı.","—Bueno —siguió diciendo Ben—, pues esta mañana una novatilla muy mona se me ha acercado y me ha preguntado si era Ben el Sangriento. He empezado a explicarle que fue una infección de riñón, pero se ha reído y se ha largado. Así que se acabó.","“Tsk,” Ben continued, “this morning a cute little ninth-grade bunny came to ask if I was Ben Bỉ Bựa. I had to explain clearly that it was a kidney infection. The little girl giggled and ran away immediately. End of story.”","“So,” said Ben, “this morning a small, cute bunny from the ninth grade came to me and asked if I was Bloody Ben, and I started to explain that it was a kidney infection, the girl giggled and ran away. So everything is out in the open.”","—Well —Ben continued—, this morning a very cute freshman came up to me and asked if I was Bloody Ben. I started to explain to her that it was a kidney infection, but she laughed and walked away. So that's it."
17,,"['marg', 'ben', 'margo', 'becca arrington']","In tenth grade, Ben was hospitalized for a kidney infection, but Becca Arrington, Margo’s best friend, started a rumor that the real reason he had blood in his urine was due to chronic masturbation. Despite its medical implausibility, this story had haunted Ben ever since. “That sucks,” I said.","Hồi lớp mười, Ben từng phải nhập viện vì bị nhiễm trùng thận, nhưng Becca Arrington, bạn thân của Margo, đã châm ngòi tin đồn rằng nguyên nhân thực sự khiến Ben tiểu ra máu là do nó đã thủ dâm vô độ. Dù vô căn cứ về mặt y học nhưng từ đó những đồn đại cứ bám dính lấy Ben. “Khiếp quá,” tôi không biết nói gì hơn.","Ben, onuncu sınıfta böbrek enfeksiyonu nedeniyle hastaneye yatırılmıştı ama Margo’nun en yakın arkadaşı Becca Arrington, Ben’in idrarında kan olmasının gerçek nedeninin, kronik mastürbasyona bağlı olduğuyla ilgili bir dedikodu yaymıştı. Tıbbi açıdan inandırıcı olmamasına rağmen bu hikâye o zamandan beri Ben’in peşini bırakmamıştı. “Berbat,” dedim.","Dos años atrás habían tenido que ingresar a Ben en el hospital por una infección renal, pero Becca Arrington, la mejor amiga de Margo, se dedicó a extender el rumor de que la verdadera razón de que orinara sangre era que se pasaba el día masturbándose. Pese a que era clínicamente inverosímil, desde entonces Ben cargaba con esa historia. —Vaya mierda —le dije.","Back in tenth grade, Ben had to be hospitalized due to a kidney infection, but Becca Arrington, Margo's best friend, sparked a rumor that the real reason Ben was urinating blood was because he had been masturbating excessively. Although medically unfounded, the rumors stuck to Ben ever since. ""That's disgusting,"" I didn't know what else to say.","Ben was hospitalized in the tenth grade due to a kidney infection, but Margo's best friend, Becca Arrington, spread a rumor that the real reason for blood in Ben's urine was chronic masturbation. Although not medically plausible, this story has haunted Ben ever since. ""Terrible,"" I said.","Two years ago, they had to admit Ben to the hospital for a kidney infection, but Becca Arrington, Margo's best friend, spread the rumor that the real reason he was urinating blood was because he spent the day masturbating. Even though it was clinically implausible, Ben had been burdened with that story ever since. —What a piece of crap —I told him."
18,,"['marg', 'sonreí', 'ben', 'becca arrington', 'margo roth spiegelman', 'margo roth spiegelma', 'margo', 'jase']","Ben started outlining plans for finding a date, but I was only half listening, because through the thickening mass of humanity crowding the hallway, I could see Margo Roth Spiegelman. She was next to her locker, standing beside her boyfriend, Jase. She wore a white skirt to her knees and a blue print top. I could see her collarbone. She was laughing at something hysterical—her shoulders bent forward, her big eyes crinkling at their corners, her mouth open wide. But it didn’t seem to be anything Jase had said, because she was looking away from him, across the hallway to a bank of lockers. I followed her eyes and saw Becca Arrington draped all over some baseball player like she was an ornament and he a Christmas tree. I smiled at Margo, even though I knew she couldn’t see me.","Ben bắt đầu vạch kế hoạch để chăn được một em, nhưng tôi nghe tai nọ ra tai kia, vì phóng mắt qua những người là người mỗi lúc một đông đúc ở hành lang, tôi đã thấy Margo Roth Spiegelman. Cô ấy đứng bên ngăn tủ đựng đồ, cạnh bạn trai của cô ấy, Jase. Margo mặc váy trắng dài đến đầu gối, áo xanh dương có in hình. Tôi thấy được hai bên xương quai xanh của cô ấy. Margo đang cười như nắc nẻ về chuyện gì đó–hai vai so về trước, đôi mắt to anh ánh nước ở khóe, khuôn miệng mở rộng. Nhưng hình như không phải cười vì điều gì Jase nói, vì cô ấy không nhìn Jase mà đưa mắt qua hành lang nhìn một dãy tủ đựng đồ khác. Tôi theo ánh mắt ấy và thấy Becca Arrington đang bám nhằng lấy một anh chàng bóng chày, cứ như nàng là vật trang trí và chàng là cây thông Giáng Sinh vậy. Tôi mỉm cười nhìn Margo, dù tôi biết cô ấy không thấy tôi.","Ben, bir balo partneri ayarlayabilme planlarının ana hatlarını çizmeye başladı ama tam dinlemiyordum çünkü koridora üşüşen insan kalabalığının arasında Margo Roth Spiegelman’ı görebiliyordum. Dolabının hemen önünde, erkek arkadaşı Jase’in yanında duruyordu. Dizlerine gelen beyaz bir etek ve mavi baskılı bir üst giymişti. Köprücük kemiğini görebiliyordum. Kendini kaybetmiş halde bir şeye gülüyordu... omuzları öne doğru eğik, büyük gözlerinin kenarları kırışık, ağzı kocaman açık. Ama Jase’in söylediği bir şeymiş gibi görünmüyordu çünkü ondan uzağa, koridorun karşısındaki dolap sırasına doğru bakıyordu. Gözlerini takip ettim ve Becca Arrington’m bir beyzbol oyuncusunun her yerine asıldığını gördüm; kendisi bir süs eşyası, çocuk da bir Noel ağacıymış gibi. Beni göremeyeceğini bildiğim halde Margo’ya gülümsedim.","Ben empezó a contarme sus planes para encontrar a una chica, pero solo lo escuchaba a medias, porque entre la cada vez más densa masa de personas que llenaban el vestíbulo vi a Margo Roth Spiegelman. Estaba junto a su taquilla, al lado de su novio, Jase. Llevaba una falda blanca hasta las rodillas y un top estampado azul. Le veía la clavícula. Se reía como una histérica. Tenía los hombros inclinados hacia delante, las comisuras de sus grandes ojos arrugadas y la boca abierta. Pero no parecía reírse por algo que hubiera dicho Jase, ya que miraba hacia otra parte, hacia las taquillas del otro lado del vestíbulo. Seguí sus ojos y vi a Becca Arrington encima de un jugador de béisbol, como si el tipo fuese un árbol de Navidad y ella un adorno. Sonreí a Margo, aunque sabía que no podía verme.","Ben started planning to hook up with a girl, but I was only half-listening, as my eyes wandered over the increasingly crowded hallway, and I saw Margo Roth Spiegelman. She was standing by her locker, next to her boyfriend, Jase. Margo was wearing a knee-length white skirt and a blue shirt with a print on it. I could see her collarbones. Margo was laughing hard about something—her shoulders hunched forward, her big eyes glistening at the corners, her mouth wide open. But it didn't seem like she was laughing at something Jase said, because she wasn't looking at Jase; she was looking across the hallway at another row of lockers. I followed her gaze and saw Becca Arrington clinging to a baseball player like she was an ornament and he was a Christmas tree. I smiled at Margo, even though I knew she didn't see me.","Ben started outlining plans to arrange a prom date, but I wasn't really listening because I could see Margo Roth Spiegelman among the crowd of people swarming the hallway. She was standing right in front of her locker, next to her boyfriend Jase. She was wearing a white skirt that came down to her knees and a blue printed top. I could see her collarbone. She was laughing at something, completely lost in the moment... her shoulders hunched forward, the corners of her big eyes wrinkled, her mouth wide open. But it didn't seem like it was something Jase had said because she was looking away from him, towards the row of lockers on the opposite side of the hallway. I followed her gaze and I saw Becca Arrington clinging all over a baseball player; as if she were an ornament and the kid a Christmas tree. Even though I knew she couldn't see me, I smiled at Margo.","Ben started telling me his plans to find a girl, but I was only half-listening, because amidst the increasingly dense crowd of people filling the lobby, I saw Margo Roth Spiegelman. She was next to her locker, beside her boyfriend, Jase. She was wearing a white knee-length skirt and a blue patterned top. I could see her collarbone. She was laughing hysterically. Her shoulders were hunched forward, the corners of her large eyes wrinkled, and her mouth open. But she didn't seem to be laughing at something Jase had said, as she was looking elsewhere, towards the lockers on the other side of the lobby. I followed her gaze and saw Becca Arrington on top of a baseball player, as if the guy were a Christmas tree and she an ornament. I smiled at Margo, even though I knew she couldn't see me."
19,,"['ben', 'jase', 'margo']","“Bro, you should just hit that. Forget about Jase. God, that is one candy-coated honeybunny.” As we walked, I kept taking glances at her through the crowd, quick snapshots: a photographic series entitled Perfection Stands Still While Mortals Walk Past. As I got closer, I thought maybe she wasn’t laughing after all. Maybe she’d received a surprise or a gift or something. She couldn’t seem to close her mouth.","“Ông rồ ga lấn tới đi chứ. Mặc kệ thằng Jase. Trời ơi, đúng là một nàng thỏ bọc đường mà,” Ben lảm nhảm. Chân đi nhưng mắt tôi vẫn liếc nhìn cô ấy qua đám đông, chớp lại trong tâm tưởng những khoảnh khắc có thể làm thành một loạt ảnh với tiêu đề Cái đẹp hoàn hảo lắng đọng, chỉ những kẻ phàm bước qua. Đến gần hơn, tôi nghĩ có thể Margo chẳng hề cười. Có thể cô ấy đã ngạc nhiên hoặc nhận được một món quà hay thứ gì đó. Hình như cô ấy không khép miệng lại được.","“Dostum, şuna bir çakmaksın. Jase’i boş ver. Tanrım, bu kız şeker kaplı bir tavşancık.” Biz yürürken kalabalığın arasında Margo’ya ara sıra bakmaya devam ettim; hızlı, anlık fotoğraflar: Ölümlüler Geçip Giderken, Kusursuzluk Olduğu Gibi Duruyor başlıklı bir fotoğraf serisi. Yaklaştıkça, belki de her şeye rağmen gülmüyordu, diye düşündüm. Belki bir sürprizdi, belki bir hediye almıştı ya da öyle bir şey. Ağzını kapatabilecek gibi görünmüyordu.","—Deberías lanzarte, colega. Olvídate de Jase. Dios, la pava está para mojar pan. Mientras avanzábamos, seguí lanzándole miradas entre la multitud, rápidas instantáneas, una serie fotográfica titulada La perfección se queda inmóvil mientras los mortales pasan de largo. A medida que me acercaba, pensé que tal vez no estaba riéndose. Quizá le habían dado una sorpresa, un regalo o algo así. Parecía que no pudiera cerrar la boca.","""Step on the gas and go ahead."" ""Ignore that guy Jase."" ""Oh my God, she’s really a sugar-coated bunny,"" Ben mumbled. Walking, but my eyes still glanced at her through the crowd, capturing in my mind moments that could make a series of photos titled The Perfect Beauty in Stillness, only for mere mortals to pass by. Getting closer, I thought maybe Margo didn't smile at all. Maybe she was surprised or received a gift or something. It seemed like she couldn't close her mouth.","“Buddy, give it a light. Forget about Jase. My God, this girl is a sugar-coated bunny.” As we walked, I kept glancing at Margo through the crowd; quick, fleeting snapshots: a photo series titled Mortals Pass By, Perfection Stands Still. As we got closer, I thought, maybe she wasn’t smiling after all. Maybe it was a surprise, maybe she had received a gift or something like that. She didn’t seem like she could close her mouth.","—You should go for it, buddy. Forget about Jase. God, that chick is smoking hot. As we moved forward, I kept glancing at her through the crowd, quick snapshots, a photographic series titled Perfection Stays Still While Mortals Pass By. As I got closer, I thought that maybe she wasn't laughing. Maybe she had been surprised, given a gift or something like that. It seemed like she couldn't close her mouth."
20,,"['ben', 'margo']","“Yeah,” I said to Ben, still not listening, still trying to see as much of her as I could without being too obvious. It wasn’t even that she was so pretty. She was just so awesome, and in the literal sense. And then we were too far past her, too many people walking between her and me, and I never even got close enough to hear her speak or understand whatever the hilarious surprise had been. Ben shook his head, because he had seen me see her a thousand times, and he was used to it.","“Ừ,” tôi lơ đãng trả lời Ben, nhưng thực ra không để ý nghe nó nói vì tôi đang cố gắng nhìn Margo càng nhiều càng tốt mà không tỏ ra quá lộ liễu. Thật ra không phải vì Margo xinh. Cô ấy đẹp đến sững sờ luôn, theo nghĩa đen của từng từ. Và rồi bọn tôi đã ở quá xa chỗ cô ấy, có quá nhiều người đi đi lại lại giữa Margo và tôi, thậm chí tôi đã không đến đủ gần để nghe thấy tiếng cô ấy nói, hay để hiểu điều thú vị gì đã khiến cô ấy ngạc nhiên đến vậy. Ben gục gặc đầu vì nó đã thấy tôi nhìn Margo như vậy cả ngàn lần, đến mức nó đã quá quen rồi.","“Evet,” dedim Ben’e, hâlâ dinlemiyordum, hâlâ fazla belli etmeden, olabildiği kadar Margo’yu görmeye çahşıyordum. Mesele çok güzel olması filan değildi. Margo tek kelimeyle müthişti, kelimenin gerçek anlamıyla. Sonra ondan çok öteye geçtik, onunla benim aramda çok fazla insan yürüyordu ve ben, konuşmasını duyacak ya da bu kadar komik olan sürprizin ne olduğunu anlayacak kadar yaklaşamamıştım bile. Ben başını salladı çünkü benim Margo’yu görüşümü binlerce kez görmüştü ve buna alışıktı.","—Sí —le dije a Ben. Seguía sin prestarle atención, seguía intentando no perder a Margo de vista sin que se me notara demasiado. No es que fuera una belleza. Era sencillamente impresionante, y en sentido literal. Y entonces la dejamos atrás, entre ella y yo pasaba demasiada gente y en ningún momento me había acercado lo suficiente para escuchar lo que decía o entender cuál había sido la desternillante sorpresa. Ben movió la cabeza. Me había visto mirándola mil veces y estaba acostumbrado.","""Yeah,"" I absentmindedly answered Ben, but I wasn't really paying attention to what he was saying because I was trying to look at Margo as much as possible without being too obvious. It's not because Margo is pretty. She's stunningly beautiful, in the literal sense of the words. And then we were too far from her, with too many people walking back and forth between Margo and me, that I couldn't even get close enough to hear her voice, or to understand what interesting thing had surprised her so much. Ben nodded because he had seen me look at Margo like that a thousand times, to the point where he was too used to it.","“Yes,” I said to Ben, still not listening, still trying to see Margo as much as possible without making it too obvious. It wasn’t about her being very beautiful or anything. Margo was incredible, in the truest sense of the word. Then we went far beyond her, there were too many people walking between her and me, and I couldn’t even get close enough to hear her talk or understand what the surprise, which was so funny, was. Ben nodded because he had seen me looking at Margo thousands of times and was used to it.","—Yes —I said to Ben. I kept not paying attention to him, I kept trying not to lose sight of Margo without making it too obvious. It's not that she was a beauty. She was simply stunning, in the literal sense. And then we left her behind, too many people were passing between her and me, and at no point had I gotten close enough to hear what she was saying or understand what the hilarious surprise had been. Ben shook his head. He had seen me looking at her a thousand times and was used to it."
