Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['charon', 'caronte—']",hades,0,0.36,incorrect,hades,0,0.36,incorrect,hadese,0,0.33,incorrect,hadese,0,0.33,incorrect,hade,0,0.4,incorrect,hade,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hades,0,0.36,incorrect,azoko hades,0,0.3,incorrect,hadese,0,0.33,incorrect,hades,0,0.36,incorrect,hadese,0,0.33,incorrect,hade,0,0.4,incorrect,hester,0,0.33,incorrect,azoko hades,0,0.3,incorrect,hades,0,0.36,incorrect,hades's,0,0.31,incorrect,kivircik'in dosdogru [mask]'in kapisindan iceriye dalacagindan emindim ama ayakkabilari birden saga dondu ve onu ters yone dogru suruklemeye basladi.,0,0.09,incorrect,kivircik,0,0.14,incorrect,hades,0,0.36,incorrect,hades,0,0.36,incorrect,hades,0,0.36,incorrect,hades,0,0.36,incorrect,hades's,0,0.31,incorrect,kivircik,0,0.14,incorrect,hades,0,0.36,incorrect,hades,0,0.36,incorrect
"['barry', 'charon', 'barry manilow', 'manilow']",dr. daniel amen,0,0.43,incorrect,adhd,0,0.22,incorrect,mme,0,0.2,incorrect,jalo,0,0.55,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,chaayaadaar krait,0,0.35,incorrect,hester,0,0.33,incorrect,rehefa,0,0.33,incorrect,karolo,0,0.5,incorrect,adhd,0,0.22,incorrect,jalo,0,0.55,incorrect,hester,0,0.33,incorrect,chaayaadaar krait,0,0.35,incorrect,rehefa,0,0.33,incorrect,king,0,0.2,incorrect,fields,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,truong van giang,0,0.34,incorrect,hester,0,0.33,incorrect,[mask],0,0.31,incorrect,maria,0,0.5,incorrect,fields,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,maria,0,0.5,incorrect
"['grover', 'hades']",hester,0,0.55,incorrect,olympus,0,0.17,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.07,incorrect,olympus,0,0.17,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,ary,0,0.25,incorrect,hester,0,0.55,incorrect,olympus,0,0.17,incorrect,olympus,0,0.17,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,ary,0,0.25,incorrect,zeus,0,0.44,incorrect,helm's,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,olympia,0,0.17,incorrect,olympia,0,0.17,incorrect,zeus,0,0.44,incorrect,hester,0,0.55,incorrect,helm's,0,0.55,incorrect,hester,0,0.55,incorrect,olympia,0,0.17,incorrect,hester,0,0.55,incorrect
['hades'],the furies,0,0.4,incorrect,furies,0,0.36,incorrect,mme dikgabo,0,0.12,incorrect,dibetsa,0,0.5,incorrect,furies,0,0.36,incorrect,furies,0,0.36,incorrect,s. [mask],0,0.29,incorrect,hester,0,0.55,incorrect,solomon,0,0.17,incorrect,salomona,0,0.15,incorrect,hester,0,0.55,incorrect,furies,0,0.36,incorrect,dibetsa,0,0.5,incorrect,furies,0,0.36,incorrect,hester,0,0.55,incorrect,salomona,0,0.15,incorrect,arachne,0,0.33,incorrect,hester,0,0.55,incorrect,kral,0,0.22,incorrect,furia,0,0.2,incorrect,hades,1,1.0,correct,hades,1,1.0,correct,medusa,0,0.36,incorrect,dolor,0,0.2,incorrect,hester,0,0.55,incorrect,furia,0,0.2,incorrect,hades,1,1.0,correct,dolor,0,0.2,incorrect
"['olimpos', 'hades—', 'hades']",hester,0,0.55,incorrect,elomiran,0,0.27,incorrect,fa,0,0.29,incorrect,somebody,0,0.4,incorrect,hester,0,0.55,incorrect,aita,0,0.22,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,ary,0,0.25,incorrect,hester,0,0.55,incorrect,elomiran,0,0.27,incorrect,somebody,0,0.4,incorrect,aita,0,0.22,incorrect,hester,0,0.55,incorrect,ary,0,0.25,incorrect,[mask],0,0.36,incorrect,john,0,0.22,incorrect,kahraman,0,0.31,incorrect,hester,0,0.55,incorrect,nguyen,0,0.18,incorrect,hester,0,0.55,incorrect,[mask],0,0.36,incorrect,juan,0,0.22,incorrect,john,0,0.22,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,juan,0,0.22,incorrect
"['bayan', 'dodds', 'señora', 'señora dodds', 'bayan dodds']",attention deficit hyperactivity disorder (adhd),0,0.34,incorrect,dr. smith,0,0.29,incorrect,jaanong,0,0.5,incorrect,jaanong,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,adhd,0,0.44,incorrect,adhd,0,0.44,incorrect,adhd,0,0.44,incorrect,niasa,0,0.4,incorrect,hester,0,0.5,incorrect,dr. smith,0,0.29,incorrect,jaanong,0,0.5,incorrect,hester,0,0.5,incorrect,adhd,0,0.44,incorrect,niasa,0,0.4,incorrect,adhd,0,0.44,incorrect,adhd,0,0.44,incorrect,annabeth,0,0.31,incorrect,annabeth,0,0.31,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,john,0,0.22,incorrect,thda,0,0.22,incorrect,adhd,0,0.44,incorrect,annabeth,0,0.31,incorrect,hester,0,0.5,incorrect,thda,0,0.22,incorrect
"['zeus', 'dớt']",ogun,0,0.29,incorrect,sora,0,0.29,incorrect,motsoaledi,0,0.31,incorrect,motsoaledi,0,0.31,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,goddard,0,0.2,incorrect,bishop,0,0.22,incorrect,rainier,0,0.18,incorrect,tandremo,0,0.36,incorrect,morena,0,0.22,incorrect,sora,0,0.29,incorrect,motsoaledi,0,0.31,incorrect,hester,0,0.4,incorrect,bishop,0,0.22,incorrect,tandremo,0,0.36,incorrect,godling,0,0.2,incorrect,godling,0,0.2,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,nguyen,0,0.2,incorrect,nhai,0,0.0,incorrect,alejandro,0,0.33,incorrect,alejandro,0,0.33,incorrect,godling,0,0.2,incorrect,hester,0,0.4,incorrect,nhai,0,0.0,incorrect,alejandro,0,0.33,incorrect
"['dehb', 'annabeth']",hester,0,0.29,incorrect,nigeria,0,0.27,incorrect,tsamaya,0,0.27,incorrect,hero,0,0.25,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,aoka nisalasala,0,0.26,incorrect,hero,0,0.25,incorrect,nigeria,0,0.27,incorrect,hero,0,0.25,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,aoka nisalasala,0,0.26,incorrect,gandalf,0,0.4,incorrect,become,0,0.29,incorrect,furia,0,0.15,incorrect,furia,0,0.15,incorrect,hester,0,0.29,incorrect,ba phai gioi song,0,0.16,incorrect,hermione,0,0.25,incorrect,hester,0,0.29,incorrect,become,0,0.29,incorrect,furia,0,0.15,incorrect,ba phai gioi song,0,0.16,incorrect,hester,0,0.29,incorrect
"['percy jackso', 'jackson', 'perseus jackson', 'perseus', 'jackso', 'percy']",hester,0,0.46,incorrect,gege,0,0.36,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.15,incorrect,mme rona tshwanetse,0,0.38,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,efa,0,0.27,incorrect,hoa,0,0.22,incorrect,gege,0,0.36,incorrect,mme rona tshwanetse,0,0.38,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,efa,0,0.27,incorrect,john,0,0.55,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,john,0,0.55,incorrect,juan,0,0.55,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,juan,0,0.55,incorrect
"['percy jackso', 'jackson', 'percy jackson', 'jackso', 'percy']",john,0,0.55,incorrect,louis,0,0.18,incorrect,louis arch,0,0.27,incorrect,louis,0,0.18,incorrect,hester,0,0.36,incorrect,denver,0,0.36,incorrect,[mask],0,0.33,incorrect,jersey,0,0.55,incorrect,denver,0,0.36,incorrect,louis,0,0.18,incorrect,mapolesa,0,0.31,incorrect,louis,0,0.18,incorrect,louis,0,0.18,incorrect,denver,0,0.36,incorrect,jersey,0,0.55,incorrect,louis,0,0.18,incorrect,john,0,0.55,incorrect,john,0,0.55,incorrect,hester,0,0.36,incorrect,louis,0,0.18,incorrect,baby,0,0.22,incorrect,monica,0,0.31,incorrect,john,0,0.55,incorrect,luis,0,0.2,incorrect,john,0,0.55,incorrect,louis,0,0.18,incorrect,monica,0,0.31,incorrect,luis,0,0.2,incorrect
"['chiron', 'kheiron', 'quirón']",hester,0,0.46,incorrect,mo,0,0.25,incorrect,hester,0,0.46,incorrect,mme,0,0.2,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,nofaritako,0,0.25,incorrect,motsotsoana,0,0.24,incorrect,mo,0,0.25,incorrect,mme,0,0.2,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,nofaritako,0,0.25,incorrect,god,0,0.22,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,tristram,0,0.29,incorrect,hester,0,0.46,incorrect,john,0,0.4,incorrect,juan,0,0.4,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,juan,0,0.4,incorrect
"['jackson', 'percy jackson', 'percy']",hester,0,0.36,incorrect,olympus,0,0.2,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.11,incorrect,ga,0,0.22,incorrect,jupiter,0,0.5,incorrect,olympus,0,0.2,incorrect,zeus,0,0.24,incorrect,hester,0,0.36,incorrect,olympus,0,0.2,incorrect,olympus,0,0.2,incorrect,ha,0,0.22,incorrect,olympus,0,0.2,incorrect,ga,0,0.22,incorrect,olympus,0,0.2,incorrect,hester,0,0.36,incorrect,olympus,0,0.2,incorrect,zeus,0,0.24,incorrect,hester,0,0.36,incorrect,zeus,0,0.24,incorrect,zeus,0,0.24,incorrect,olympia,0,0.2,incorrect,olympia,0,0.2,incorrect,zeus,0,0.24,incorrect,olimpo,0,0.21,incorrect,hester,0,0.36,incorrect,zeus,0,0.24,incorrect,olympia,0,0.2,incorrect,olimpo,0,0.21,incorrect
['ares'],ogun,0,0.0,incorrect,musa,0,0.25,incorrect,hester,0,0.4,incorrect,mafoko,0,0.2,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,jimm bag,0,0.17,incorrect,hester,0,0.4,incorrect,tonga,0,0.22,incorrect,nipitika,0,0.17,incorrect,hempe,0,0.22,incorrect,musa,0,0.25,incorrect,mafoko,0,0.2,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,nipitika,0,0.17,incorrect,kyle,0,0.25,incorrect,he,0,0.33,incorrect,kilic savascisi,0,0.21,incorrect,hester,0,0.4,incorrect,tay,0,0.29,incorrect,hester,0,0.4,incorrect,[mask],0,0.4,incorrect,miguel,0,0.2,incorrect,he,0,0.33,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,miguel,0,0.2,incorrect
"['perscus', 'jackson', 'perseus jackson', 'percy jackson', 'perseus', 'jackso', 'percy', 'perscus jackso']",mary,0,0.44,incorrect,irun,0,0.36,incorrect,sefatlhego,0,0.32,incorrect,sefatlhego,0,0.32,incorrect,hester,0,0.46,incorrect,feruri,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,razafindrakoto,0,0.3,incorrect,toa,0,0.22,incorrect,sefahleho,0,0.33,incorrect,irun,0,0.36,incorrect,sefatlhego,0,0.32,incorrect,feruri,0,0.46,incorrect,hester,0,0.46,incorrect,toa,0,0.22,incorrect,john,0,0.55,incorrect,john,0,0.55,incorrect,hester,0,0.46,incorrect,adam,0,0.2,incorrect,trai,0,0.24,incorrect,toi,0,0.22,incorrect,john,0,0.55,incorrect,juan,0,0.55,incorrect,john,0,0.55,incorrect,adam,0,0.2,incorrect,toi,0,0.22,incorrect,juan,0,0.55,incorrect
['luke'],oba,0,0.0,incorrect,oba,0,0.0,incorrect,mme,0,0.29,incorrect,bophirima,0,0.0,incorrect,hina,0,0.0,incorrect,tooa,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,tsy,0,0.0,incorrect,bophirimela,0,0.13,incorrect,oba,0,0.0,incorrect,bophirima,0,0.0,incorrect,tooa,0,0.0,incorrect,hester,0,0.2,incorrect,tsy,0,0.0,incorrect,hitler,0,0.4,incorrect,name,0,0.25,incorrect,napoleon,0,0.33,incorrect,hester,0,0.2,incorrect,trump,0,0.22,incorrect,toi,0,0.0,incorrect,john,0,0.0,incorrect,juan,0,0.25,incorrect,name,0,0.25,incorrect,hester,0,0.2,incorrect,toi,0,0.0,incorrect,juan,0,0.25,incorrect
