en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"“Just in case you've forgotten,” said [MASK], “I've already got a house my godfather left me one. So why would I want this one? All the happy memories?”",Lord Voldemort,"""Unutmuşsundur diye söylüyorum,"" dedi [MASK], ""Benim zaten bir evim var, vaftiz babam bıraktı. Bu durumda bu evi neden isteyeyim? Mutlu anılar yüzünden mi?",Mustafa Kemal Atatürk,"“Nếu dượng quên rồi thì con nhắc,” [MASK] nói, “con đã có nhà rồi, cha đỡ đầu đã để lại cho con một căn. Vậy thì con chiếm căn nhà này để làm gì? Để giữ tất cả những kỷ niệm hạnh phúc à?”",Phạm Duy,"—Por si no te acuerdas —dijo [MASK], yo ya tengo una casa: la que me dejó mi padrino. ¿Para qué iba a querer ésta? ¿Por los recuerdos felices?",Don Jaime,"“I've I said one. got happy want would godfather “Just the my house you've forgotten,” already [MASK], a one? case in this left All memories?” me why So",Don Corleone,"Mutlu durumda [MASK], isteyeyim? evim bıraktı. mi? bu babam neden vaftiz bir zaten evi yüzünden anılar var, dedi söylüyorum,"" diye ""Unutmuşsundur Bu ""Benim",Ali,"thì này rồi, đỡ tất [MASK] “con có hạnh đã phúc rồi nói, chiếm dượng nhắc,” làm con để kỷ lại nhà gì? đã niệm “Nếu Để nhà cha cho căn giữ quên con những cả thì căn. một Vậy đầu à?” con để",Thiện Phương,"los no ¿Para qué acuerdas que me [MASK], ya —Por una iba felices? querer dejó casa: recuerdos ¿Por si tengo —dijo a yo ésta? la mi padrino. te",Padrino
Uncle [MASK] said nothing but continued to pace up and down. Outside the sun hung low over the privet hedges. The next door neighbor's lawn mower stalled again.,Arthur,"[MASK] Enişte bir şey demedi, ama volta atmaya devam etti. Dışarıda güneş alçalmaya başladı. Yan komşunun çim biçme makinesi tekrardan durdu.",Enis,Dượng [MASK] không nói gì nhưng vẫn tiếp tục bước tới bước lui. Bên ngoài mặt trời đã xuống thấp tới mấy hàng giậu thủy lạp. Cái máy cắt cỏ của nhà bên cạnh lại chết máy.,Phạm Văn Đồng,"Su tío no dijo nada y siguió dando vueltas por el salón. [MASK], el sol estaba a punto de ocultarse detrás de los setos de alheña y el cortacésped del vecino volvió a calarse.",el sol,[MASK] the mower continued next said hung to over Outside sun Uncle nothing stalled hedges. lawn and privet neighbor's pace door down. up again. the but low The,Uncle,"[MASK] çim devam atmaya biçme Yan güneş Dışarıda başladı. makinesi Enişte alçalmaya etti. şey demedi, durdu. tekrardan komşunun ama bir volta",Volvo,máy bước tục Bên máy. nói tiếp [MASK] đã mấy xuống lạp. lại trời thấp ngoài không giậu nhà Dượng của cạnh thủy hàng bên chết cỏ gì nhưng bước mặt tới lui. tới Cái vẫn cắt,Dương Văn Nhut,"de los a por no de a cortacésped el siguió estaba punto alheña el vueltas y calarse. volvió dando de [MASK], setos vecino ocultarse nada dijo detrás y tío del Su salón. el sol",Tío del Su
"“More?” laughed [MASK]. “More than the two that attacked us, you mean? Of course there are hundreds, maybe thousands by this time, seeing as they feed off fear and despair—”",Dracula,"""Daha fazla?"" diye güldü [MASK]. ""Bize saldıran o ikisinden fazla demek istiyorsun? Tabii ki yüzlerce var, belki bu kez binlerce, korku ve umutsuzlukla beslendiklerine göre -""",Rebecca,"“Còn nhiều nữa?” [MASK] bật cười. “Ý mày nói nhiều hơn hai tên đã tấn công tụi mình à? Dĩ nhiên là còn nhiều nữa, hàng trăm, có thể bây giờ lên tới hàng ngàn, căn cứ vào nỗi sợ hãi và tuyệt vọng mà chúng mớm cho người ta.”",Phạm Công Minh,"—¿Más qué? —rió [MASK]. ¿Quieres decir más dementores, aparte de los dos que nos atacaron? Pues claro que hay más, cientos de ellos, quizá miles a estas alturas, porque se alimentan del miedo y la desesperanza.",Remus Lupin,"thousands us, mean? off and fear laughed seeing are time, [MASK]. course maybe feed than they by Of two that the “More?” you there despair—” “More hundreds, as this attacked",God,"ikisinden belki umutsuzlukla o saldıran demek var, diye korku güldü ve bu Tabii fazla ki ""Daha ""Bize [MASK]. yüzlerce binlerce, kez fazla?"" -"" beslendiklerine göre istiyorsun?",Adam,"thể ta.” nữa, mình bật đã nói nữa?” nỗi hãi căn vào “Ý cho tụi công nhiều là trăm, hàng ngàn, chúng lên nhiên hàng cứ [MASK] cười. sợ nhiều còn tấn người tới mày bây hai và “Còn tên mà nhiều à? hơn tuyệt có mớm Dĩ giờ vọng",thiên địa,"—¿Más más, del ellos, dos porque alimentan y desesperanza. a Pues estas atacaron? ¿Quieres de —rió que decir se alturas, cientos miles [MASK]. claro los que de aparte nos más dementores, miedo qué? quizá la hay",los moros
"He swung his right arm upward to shake [MASK]'s hand, but at the last moment seemed unable to face it, and merely closed his fist and began swinging it backward and forward like a metronome.",Mr. Wilcox,"Sağ kolunu [MASK] tokalaşmak için uzattı, ama son anda bunu yapamayacakmış gibi göründü, yalnızca yumruğunu sıktı ve bir metronom gibi ileri geri sallamaya başladı.",Yuri Gagarin,"Dượng đung đưa cánh tay lên toan định bắt tay [MASK], nhưng sau rốt dường như không thể chịu đựng nổi việc đó, dượng chỉ nắm bàn tay lại và bắt đầu đung đưa tới lui cánh tay giống như một cái máy nhịp.",Trần Quốc Toàn,"[MASK] levantó el brazo derecho para estrecharle la mano, pero en el último momento debió de sentirse incapaz de ello, porque cerró la mano y balanceó el brazo adelante y atrás como si fuera un metrónomo.",Elvis,"arm to [MASK]'s his unable swung it, like merely face forward fist but backward metronome. shake it a last the swinging closed upward to and right began hand, He and moment and his at seemed",his,"geri bir gibi yalnızca Sağ kolunu bunu yapamayacakmış son sallamaya anda sıktı gibi tokalaşmak için yumruğunu [MASK] göründü, metronom uzattı, ileri ama başladı. ve",Metronom,"nhịp. nổi đung thể chịu đưa giống đó, sau và việc tay Dượng bắt một chỉ dường lên bắt nhưng cánh nắm đung tay lui cái tới toan cánh tay đầu không như như rốt đựng máy lại bàn tay [MASK], định đưa dượng",Phạm Duy Khiêm,"[MASK] y levantó un en si metrónomo. la mano la último brazo balanceó debió ello, sentirse y de el momento brazo para estrecharle derecho como adelante de incapaz atrás el mano, cerró pero fuera el porque",El rey
"It seemed that [MASK] was struggling with concepts too difficult to put into words. After several moments of apparently painful internal struggle he said, “But where's he going to go?”",Asperger,"Öyle görünüyorduki [MASK], söylemek istediği şeyleri kelimelere dökmekte zorlanıyordu. Birkaç dakikalık acı verici bir iç mücadeleden sonra, ""Ama nereye gidecek?"" dedi .",İsmet İnönü,"Dường như [MASK] đang đấu tranh dữ dội với những khái niệm quá khó phát biểu thành lời. Sau nhiều đợt đấu tranh nội tâm có vẻ đau đớn, nó nói, “Nhưng nó sẽ đi đâu?”",Philip,"Al parecer, [MASK] lidiaba con conceptos demasiado di-fíciles para expresarlos con palabras. Tras unos momentos de dolorosa lucha interna, cuestionó: —Pero ¿adonde va a ir?",James,"go?” concepts to put [MASK] several seemed was moments to struggling difficult too It internal painful apparently that struggle he said, where's After into words. of “But he with going",Struggling,"bir mücadeleden ""Ama . [MASK], iç acı kelimelere söylemek Birkaç görünüyorduki nereye sonra, zorlanıyordu. dakikalık istediği Öyle verici dökmekte dedi şeyleri gidecek?""",Edith,"quá vẻ lời. nói, dữ phát đấu “Nhưng đi đâu?” Sau nó có như khó nó nội đợt [MASK] Dường với nhiều khái những sẽ đang thành biểu niệm dội tranh tranh tâm đau đấu đớn,",Trần Hưng Đạo,"¿adonde va conceptos expresarlos a parecer, con palabras. de momentos di-fíciles —Pero con para Tras cuestionó: lidiaba demasiado lucha dolorosa ir? interna, [MASK] Al unos",Don Quijote
"The darkness seemed to be rippling, the air itself quivering. Then, one by one, figures began to pop into sight as their Disillusionment Charms lifted. Dominating the scene was [MASK], wearing a helmet and goggles and sitting astride an enormous motorbike with a black sidecar attached. All around him other people were dismounting from brooms and, in two cases, skeletal, black winged horses.",Bode,"Karanlık dalgalanıyor gibi görünüyordu, havada titreşim vardı. Sonra birer birer, [MASK] büyüleri kalktıkça şekiller görüş alanında belirdi. Kask ve gözlük takan, yan tarafında siyah bir sepetin takılı olduğu kocaman bir motosiklette oturan Hagrid, dışarıdaki görüntünün büyük bir kısmını kaplıyordu. Her tarafında diğer insanlar süpürgelerinden, iki kişi ise iskeletimsi, siyah kanatlı atlardan iniyorlardı.",Hagrid,"Bóng tối dường như xao động, chính không khí cũng rung rinh. Thế rồi, những bóng người hiện ra, từng người một, sau khi giải bùa Ảo Ảnh. Nổi bật trên toàn cảnh là bác [MASK], đội nón cối đeo kiếng lồi và đang cỡi trên một chiếc xe gắn máy khổng lồ có gắn một cái thùng xe khách đen thùi. Quanh bác những người khác đang nhảy khỏi chổi, trừ hai người trèo xuống từ hai bộ xương con ngựa có cánh đen hù.",Phạm Văn Đồnh,"Observó unas ondulaciones que recorrían la oscuridad, como si el aire temblara. Entonces empezaron a aparecer figuras, una a una, a medida que se desactivaban sus encantamientos desilusionadores. [MASK], con casco y gafas de motorista, destacaba en medio de la escena, sentado a horcajadas en una enorme motocicleta con sidecar negro. Alrededor de él, otros desmontaban de sus escobas, y dos de rllos de sendos caballos alados, negros y esqueléticos.",El Capitán Marvel,"two dismounting the a sidecar him began Then, was and figures people motorbike All quivering. and, to astride around winged one skeletal, the lifted. darkness sight an their sitting other into rippling, Dominating wearing to brooms as Disillusionment Charms one, from a attached. in were with black black [MASK], helmet goggles by seemed and enormous The air be itself scene pop cases, horses.",Disillusionment Charms,"titreşim gibi havada takılı tarafında sepetin tarafında belirdi. ve siyah kişi görüş süpürgelerinden, diğer Sonra oturan dalgalanıyor dışarıdaki kanatlı atlardan motosiklette bir gözlük [MASK] kaplıyordu. görüntünün kocaman ise takan, insanlar vardı. büyük Hagrid, olduğu iniyorlardı. bir şekiller kısmını birer Kask görünüyordu, birer, bir Karanlık kalktıkça iskeletimsi, iki alanında yan siyah Her büyüleri",Harry,"khỏi từ xuống khí bộ đội [MASK], thùng hai khi bóng một, thùi. đen cái hù. chính động, cũng hai nhảy xao bùa rinh. không rung đang cánh xe trên đang bác giải ngựa người khách trên những và khác nón lồ cối ra, chổi, sau dường hiện chiếc có Nổi Quanh kiếng từng Thế có khổng gắn toàn xương cỡi người máy Ảo tối một xe như bật người lồi đen Ảnh. bác con một cảnh trừ là trèo Bóng những rồi, gắn đeo người",Real Madrid,"desmontaban una, el si gafas empezaron medida aire desilusionadores. figuras, alados, sus con a dos de otros motocicleta temblara. desactivaban medio de sus de como recorrían sidecar de ondulaciones con escobas, unas Entonces Alrededor negro. de que la que y y motorista, aparecer a sentado la en de encantamientos esqueléticos. él, una Observó rllos sendos y a una casco caballos destacaba negros se horcajadas enorme escena, en oscuridad, a [MASK],",El Motorista
"“We can’t wait for the Trace to break, because the moment you turn seventeen you’ll lose all the protection your mother gave you. In short, [MASK] thinks he’s got you cornered good and proper.”",Drake,"""Takip‘in üstünden kalkmasını bekleyemeyiz, çünkü on yedi yaşına bastığın an annenin sana sağladığı tüm korumaları da kaybedeceksin. Kısaca, [MASK] seni iyi ve uygun bir şekilde köşeye sıkıştırdığını düşünüyor.",Anne,"“Chúng ta không thể chờ đến khi Dấu Hiện hết linh, bởi vì đúng thời điểm con đủ mười bảy tuổi con sẽ mất hết sự bảo vệ mà mẹ con đã phù hộ con. Ngắn gọn lại, [MASK] nghĩ là hắn đã cho con vô rọ gọn gàng ngon ơ.”",Nguyễn Minh Triết,"»Pero no podemos esperar a que se desactive el Detector, porque en cuanto cumplas los años perderás toda la protección que te proporcionó tu madre. Resumiendo: [MASK] cree que te tiene totalmente acorralado.",El Doctor,"[MASK] moment for the mother you got because “We lose the Trace your In can’t short, gave proper.” the you cornered you’ll turn you. he’s and to seventeen thinks all protection good wait break,",Chris,"bir çünkü kaybedeceksin. ve üstünden annenin düşünüyor. sıkıştırdığını Kısaca, iyi [MASK] korumaları sana seni yedi ""Takip‘in uygun köşeye kalkmasını on an yaşına sağladığı tüm bastığın bekleyemeyiz, da şekilde",Anna,"hết khi gọn rọ bởi đến thời đủ gọn vì mười ngon lại, Ngắn con linh, sự ơ.” “Chúng đã vô bảy đã hắn con Hiện con Dấu ta con. là hết mẹ [MASK] tuổi vệ mất cho hộ không bảo gàng mà chờ phù con đúng sẽ thể nghĩ điểm",Phan Thiết,"protección que proporcionó el »Pero tiene podemos tu en cumplas [MASK] que no cuanto perderás que te a los te Resumiendo: desactive cree porque Detector, se años la totalmente acorralado. madre. esperar toda",Detector
"“Now, your mother’s charm will only break under two conditions: when you come of age, or” – [MASK] gestured around the pristine kitchen – “you no longer call this place home. You and your aunt and uncle are going your separate ways tonight, in the full understanding that you’re never going to live together again, correct?”",Martha,"""Şimdi, annenin büyüsü sadece iki durumda bozulacak: Reşidine varınca, ya da"" -[MASK] elleriyle tertemiz mutfağı gösterdi- ""Bu yeri bir daha evin yerine koymayacağın zaman. Sen, teyzen ve enişten bu gece yollarınızı ayırıyorsunuz, yani tam manasıyla bir daha asla birlikte yaşamayacaksınız, doğru mu?",İsmet İnönü,"“Bây giờ bùa của mẹ con chỉ có thể hết linh với hai điều kiện: khi con đến tuổi trưởng thành, hoặc…” thầy [MASK] khoát tay chỉ quanh cái bếp sạch bong như mới gỡ nhãn, “… khi con không còn coi nơi đây là nhà của mình nữa. Đêm nay con và dì dượng con sẽ đi những ngả đường khác nhau, hiểu cho rốt ráo thì con và họ sẽ không bao giờ chung sống với nhau nữa, đúng không?”",Phòn Kiến,"—Veamos. El encantamiento de tu madre sólo puede romperse si se dan dos circunstancias: que alcances la mayoría de edad, o... —[MASK] abarcó con un gesto del brazo toda la inmaculada cocina— que ya no llames hogar a esta casa.",Merlina,"never – and uncle come understanding will or” you’re of your break kitchen in this call “Now, around and going – charm your live pristine the your again, “you mother’s when gestured age, are ways aunt two place longer correct?” [MASK] home. You to only conditions: under no the you that going tonight, together full separate",Martha,"enişten yaşamayacaksınız, da"" doğru bir yollarınızı koymayacağın asla Sen, teyzen yani yerine annenin evin bu bozulacak: ya -[MASK] ayırıyorsunuz, ""Bu birlikte bir ""Şimdi, yeri ve iki daha daha mutfağı zaman. sadece gösterdi- mu? tam büyüsü elleriyle gece tertemiz Reşidine manasıyla durumda varınca,",Şimdi,"thành, sống con “Bây quanh hoặc…” nhãn, với con giờ tuổi khi còn hết [MASK] thầy họ sạch dì chung coi ngả bùa hai thì đây con không đến những nhau, là chỉ dượng giờ khoát mới gỡ nơi hiểu đúng Đêm như mẹ đường mình cái “… và ráo chỉ sẽ của điều của rốt nữa, nhau thể đi tay bếp khác không?” nay con có không với trưởng khi sẽ linh nhà con bong nữa. bao kiện: cho con và",Thầy,"puede de cocina— madre alcances la inmaculada la a ya sólo casa. dos toda —Veamos. que mayoría brazo gesto edad, o... romperse no esta hogar circunstancias: que tu si llames abarcó se de dan El un con —[MASK] del encantamiento",Merlín
"[MASK] dropped the hair into the mudlike liquid. The moment it made contact with its surface, the potion began to froth and smoke, then, all at once, it turned a clear, bright gold.",Zenobia,"[MASK] saçını çamura benzeyen sıvıya bıraktı. Saçı sıvının yüzeyine temas ettiği anda, iksir köpürmeye ve duman çıkarmaya başladı, sonra, birden, temiz, parlak, altın sarısı bir renge döndü .",Merlin,"[MASK] thả nhúm tóc vô trong chất lỏng giống như sình đó. Ngay khi nhúm tóc vừa chạm vào bề mặt chất lỏng, thuốc bắt đầu sủi bọt và bốc khói, rồi ngay tức thì, nó chuyển sang một màu vàng rực trong veo.",Van Gogh,"[MASK] lo hizo. En cuanto entraron en contacto con aquella poción semejante al barro, ésta produjo espuma y humo, y de repente se tornó de un color dorado, limpio y brillante.",El Rey,"turned began bright clear, mudlike moment then, liquid. to into [MASK] at The all gold. its the made hair dropped and once, it a smoke, contact froth the potion with surface, it the",Gold,"birden, . yüzeyine temas [MASK] temiz, bir ve sarısı ettiği sıvının parlak, renge bıraktı. köpürmeye çıkarmaya altın duman saçını sıvıya çamura anda, başladı, sonra, benzeyen döndü iksir Saçı",Al-Kimya,"khói, chuyển rồi vàng veo. chạm chất bắt lỏng, lỏng đầu thì, tức thuốc chất thả rực giống sang sình bề bốc nó trong một như nhúm mặt nhúm vô ngay đó. vào bọt tóc sủi vừa trong tóc và Ngay [MASK] khi màu",Ngay đó,"tornó color lo y al un contacto brillante. hizo. de aquella En en dorado, humo, semejante entraron espuma y repente de ésta con cuanto y [MASK] limpio produjo barro, poción se",limpio
"“Good luck, everyone,” shouted [MASK]. “See you all in about an hour at the Burrow. On the count of three. One … two .. THREE.”",Harry Potter,"""Herkese iyi şanslar,"" diye bağırdı [MASK], ""Yaklaşık bir saat içinde hepinizle Kovuk‘ta görüşürüz. Üç deyince. Bir... İki... ÜÇ.",İsmet İnönü,"“Chúc mọi người may mắn,” thầy [MASK] la lớn. “Hẹn gặp lại tất cả trong vòng một giờ nữa ở trang trại Hang Sóc. Xuất phát khi đếm đến tiếng thứ ba. Một… hai… BA.”",Nguyễn Văn Toàn,—¡Buena suerte a todos! —gritó [MASK]. Nos veremos dentro de una hora en La Madriguera. ¡Contaré hasta tres! ¡Uno... dos... TRES!,Manuel,"three. .. luck, two all shouted the One count Burrow. you On in the “Good about of at everyone,” THREE.” an hour … [MASK]. “See",Oliver Wood,"diye görüşürüz. iyi Kovuk‘ta ""Herkese ""Yaklaşık hepinizle şanslar,"" deyince. [MASK], ÜÇ. bağırdı bir İki... içinde Bir... Üç saat",Ümit Özkan,"vòng Một… “Hẹn lại tiếng ở đếm may la người đến gặp Hang hai… mắn,” nữa phát Sóc. thứ giờ thầy [MASK] tất trang khi mọi lớn. ba. trại một cả trong Xuất BA.” “Chúc",Trần Hưng Đạo,todos! una TRES! La —gritó ¡Contaré Madriguera. —¡Buena hora [MASK]. Nos en tres! ¡Uno... a veremos de dos... dentro hasta suerte,La Capitana
"With an unmistakable bellowing roar, dragon fire burst from the exhaust, white-hot and blue, and the motorbike shot forward like a bullet with a sound of wrenching metal. [MASK] saw the Death Eaters swerve out of sight to avoid the deadly trail of flame, and at the same time felt the sidecar sway ominously: Its metal connections to the bike had splintered with the force of acceleration.",Harry,"Apaçık bir şekilde bağıran bir kükremeyle, egzozdan akkor ve mavi renkte ejder ateşi püskürdü ve motosiklet sıkıştırılmış metal sesiyle bir mermi gibi ileri fırladı. [MASK], Ölüm Yiyenler‘in alevlerin ölümcül izlerinden sakınmak için yön değiştirdiklerini gördü ve aynı anda sepet kaygı verici bir şekilde sallandı: Sepetin motosiklete olan metal bağlantıları ani hızlanmanın gücüyle parçalara ayrılmıştı.",Death-Eaters,"Cùng một tiếng rống kinh thiên động địa không thể nhầm lẫn được, lửa rồng phun ra từ ống bô, nóng đến trắng xanh, và chiếc xe gắn máy vọt tới trước như một viên đạn trong tiếng kim loại kêu răng rắc. [MASK] thấy một tên Tử Thần Thực Tử lạng ra khỏi tầm nhìn để tránh luồng lửa kinh hoàng, và cùng lúc đó nó cảm thấy cái thùng xe lắc lư một cách đáng ái ngại: mối hàn kim loại giữa cái thùng xe đã bị vỡ banh vì sức mạnh của tăng tốc.",Đặc Vụ,"Con un inconfundible fragor, un chorro de fuego de dragón —blanco y azul— brotó del tubo de escape. El vehículo salió despedido hacia delante como una bala y produjo un ruido de metal desgarrándose. [MASK] vio cómo los mortífagos se alejaban virando para esquivar la letal estela de llamas, y al mismo tiempo notó que el sidecar oscilaba amenazadoramente: la pieza que lo sujetaba a la motocicleta se había rajado debido a la fuerza de la aceleración.",Snape,"at white-hot the blue, trail With deadly like the sight dragon roar, forward saw time metal. Its of same unmistakable a the from Death a flame, acceleration. wrenching and force sound connections and with felt of splintered Eaters burst the shot of sidecar avoid out with fire metal bellowing to bullet the the [MASK] swerve the sway ominously: to the bike and exhaust, of had an motorbike",Death,"yön için değiştirdiklerini alevlerin ateşi bir bir ve sesiyle mermi gördü sıkıştırılmış gücüyle sepet akkor ayrılmıştı. ölümcül motosiklet metal [MASK], şekilde gibi bir renkte ve kükremeyle, Apaçık sallandı: Ölüm ejder verici parçalara aynı bir bağıran olan bağlantıları ileri motosiklete Sepetin egzozdan Yiyenler‘in kaygı fırladı. ve şekilde sakınmak metal anda püskürdü izlerinden hızlanmanın ani mavi",Harley-Davidson,"nóng loại ái cảm một banh thể trong cái tăng cùng tránh tiếng ngại: lúc nhầm nó cái đáng viên răng lẫn Tử ống Thực hoàng, đó kinh xanh, sức lắc gắn thấy thùng lạng rống một [MASK] thấy mạnh ra rắc. tầm thùng rồng khỏi nhìn tới đến cách lửa phun không Cùng lư được, của Tử chiếc địa ra để xe Thần tiếng động và giữa luồng thiên bô, xe bị kim như hàn kêu và xe kim một loại kinh vọt đã vỡ một trắng tốc. máy lửa mối trước vì đạn tên từ",Ngọc Hoàng,"notó dragón despedido estela había fragor, tiempo chorro Con la de escape. se El que de y un rajado debido oscilaba un para mismo azul— letal el inconfundible vehículo fuego virando alejaban a [MASK] a brotó sidecar como lo de la bala de delante desgarrándose. pieza esquivar fuerza ruido y tubo la la llamas, —blanco metal un aceleración. mortífagos motocicleta los de cómo se sujetaba del al hacia produjo una que de y vio amenazadoramente: salió la",Yuriko
