en,es,tr,vi
"That time passed, and her little Lucie lay on her bosom. Then, among the advancing echoes, there was the tread of her tiny feet and the sound of her prattling words. Let greater echoes resound as they would, the young mother at the cradle side could always hear those coming. They came, and the shady house was sunny with a child’s laugh, and the Divine friend of children, to whom in her trouble she had confided hers, seemed to take her child in his arms, as He took the child of old, and made it a sacred joy to her.","Pasaron esos tiempos. En sus brazos jugueteaba ya un ángel, llamado Lucía, como ella; y entonces, dominando a todos los ecos de los pasos que avanzaban, destacábanse siempre los de unos piececitos diminutos mezclados a sonidos de plata emitidos por una lengua que comienza a balbucear. Ya podían ensordecer al mundo los ecos más estruendosos: la joven madre, sentada junto a la cuna, sólo oía la música arrulladora de las medias palabras de su hijita. ¡El amigo divino de los niños, a quien todas las madres suelen confiar el cuidado de sus hijos, había tomado al de Lucía en sus brazos y convertídolo en manantial inagotable de dicha para ella!","Aradan zaman geçti ve küçük kızı Lucie dünyaya geldi. Sonra yaklaşan bu yankıların arasına kızının minik adımları ve bıcır bıcır sesleri karıştı. Gene de beşiğin yanındaki genç anne yaklaşan büyük yankıları daima duydu. Sesler yaklaşadursun, loş ev çocuğun kahkahalarıyla aydınlanmıştı ve genç annenin sıkıntılı günlerinde sığındığı, çocuklatın ilahî dostu sanki yavrusunu kollarına almış ve onu kutsal bir neşe kaynağı yapmıştı.","Thời gian trôi đi, trên tay cô giờ đã có bé Lucie. Rồi trong những tiếng vọng đang đi tới lại vẳng tiếng bước chân bé bỏng và tiếng bi bô trẻ thơ. Mặc kệ những tiếng dội lớn ầm vang, người mẹ trẻ bên vành nôi chỉ nghe toàn những âm ba hạnh phúc đó. Rồi những tiếng dội chờ mong cũng đến, ngôi nhà rợp mát này bừng sáng tiếng cười con trẻ; và Thiên Chúa, bạn của trẻ thơ, đấng tối cao cô đã phó thác ưu tư, dường như đã bế lấy con cô - như Người đã đón nhận Chúa Hài đồng - và biến nó thành niềm vui sướng thiêng liêng cho người mẹ trẻ."
"Thus, the rustling of an Angel’s wings got blended with the other echoes, and they were not wholly of earth, but had in them that breath of Heaven. Sighs of the winds that blew over a little garden-tomb were mingled with them also, and both were audible to Lucie, in a hushed murmur—like the breathing of a summer sea asleep upon a sandy shore—as the little Lucie, comically studious at the task of the morning, or dressing a doll at her mother’s footstool, chattered in the tongues of the Two Cities that were blended in her life.","Al suave aletear de un ángel se unieron los ecos nacidos en la tierra, de lo que resultó un rumor que no era del todo terreno, puesto que lo animaba un soplo de los cielos. También se mezclaban a aquellos débiles suspiros del viento que besan las flores del cementerio, suspiros que recogía el oído de Lucía, creyendo que eran el alentar de un mar de verano que duerme sobre plana playa de arena mientras su hijita, estudiando con cómica gravedad las lecciones de la mañana, o embebida en la tarea de vestir sus muñecas, charlaba mezclando palabras de las dos ciudades que se habían combinado en su vida.","Böylece diğer yankılara bir de bir meleğin kanat çırpışları karışmıştı ve bunlar dünyevi değil, cennetin soluğunu taşıyan yankılardı. Sonra bahçedeki küçük mezarın üzerinde esen rüzgârların iç çekişleri de katıldı bunlara ve ikisi de yazın bir kumsalda uyuyakalmış denizin esintisi gibi, sakin bir mırıltı eşliğinde geldi Lucie'nin kulağına –bu sırada küçük Lucie büyük bir hevesle sabah faaliyetlerini yapıyor ya da annesinin dizinin dibinde, hayatına karışmış İki Şehrin diliyle bıcır bıcır konuşarak bebeğini giydiriyor olurdu.","Vậy đó, tiếng xào xạc của đôi cánh Thiên thần đã hòa lẫn với những hồi vọng khác, những âm ba không hoàn toàn trần thế mà chứa chất hơi thở Thiên Đàng. Thì thào khẽ khàng bên tai người mẹ, tiếng thở dài của gió thổi qua bia mộ nhỏ trong vườn cũng cuốn theo tiếng bé gái Lucie đang chăm chỉ đến buồn cười làm nhiệm vụ buổi sáng, hay đang thay đồ cho búp bê trên chiếc ghế kê chân của mẹ, vừa làm vừa bi bô bằng ngôn ngữ của cả hai kinh thành đều là nơi chốn quê hương."
"“A bad look, you say, my dear Darnay? Yes, but we don’t know what reason there is in it. People are so unreasonable! Some of us at Tellson’s are getting old, and we really can’t be troubled out of the ordinary course without due occasion.”","—¿Mal síntoma, mi querido Darnay? Quizá, si obedeciera a razones justificadas; ¡pero es tan poco racional el mundo! Lo único que hasta ahora hay de positivo es que nos echan encima un trabajo abrumador, seguramente sin motivo, sin consideración a que en el Banco Tellson estamos muchos que somos ya viejos.","""Hiç hoş değil mi diyorsunuz sevgili Darnay? Evet ama bunun nedenini bilmiyoruz. İnsanlar mantıksız davranıyorlar! Tellson'daki bazı kişiler benim gibi yaşlandı artık, yani durduk yere bankanın işleyişini değiştiremeyiz ya biz.","− Cháu nói đáng ngại phải không, cháu Darnay? Đúng đấy, nhưng ta không biết vì sao. Thiên hạ thật vô lý! Bọn ta ở Tellson nhiều người đã già cả rồi, và bọn ta thật sự không thể bận tâm tới những chuyện bất bình thường nếu không có lý do chính đáng."
"“I don’t think I do like, if I may speak my mind. I am not fit to be pitted against you to-night. Is the teaboard still there, Lucie? I can’t see.”","—Prefiero no jugar, que esta noche no estoy para contender con usted. ¿Está aquí el tablero, Lucía? Tienen ustedes esta habitación a obscuras y, como no soy gato, nada veo.","""Doğruyu söylemek gerekirse, pek istemiyorum galiba. Bu gece sizinle kapışacak gücüm yok. Çay tepsisi hâlâ burada mı Lucie? Göremedim de.","− Tôi nghĩ là tôi không thích đâu, xin được nói thẳng. Tối nay tôi không thể đấu với ông được. Trà nước còn đó không, Lucie? Ta không thấy đâu cả."
"Of all these cries, and ten thousand incoherences, “The Prisoners!” was the cry most taken up by the sea that rushed in, as if there were an eternity of people, as well as of time and space. When the foremost billows rolled past, bearing the prison officers with them, and threatening them all with instant death if any secret nook remained undisclosed, Defarge laid his strong hand on the breast of one of these men—a man with a grey head, who had a lighted torch in his hand—separated him from the rest, and got him between himself and the wall.","De todos estos gritos, y de diez mil incoherencias por el estilo, el que más repetía aquel mar embravecido era el de «¡Los prisioneros!». Cuando penetraron las primeras olas, arrastrando por delante a los oficiales de la fortaleza y amenazándoles con una muerte inmediata si dejaban un solo escondrijo sin revelar, Defarge agarró con su poderosa zarpa a uno de aquellos, hombre de cabellos grises que llevaba en la mano una antorcha encendida, le separó de los demás, y le dijo:","Bütün bu çığlıkların ve on binlerce bağdaşmazlığın arasında, zaman ve mekan kadar sonsuz bir insan seliymiş gibi içeri akan denizde en fazla duyulan çığlık ""Mahkûmlar!"" idi. En baştaki dalgalar önlerine gelen gardiyanları sürükleyip açılmadık hiçbir kuytu köşe kalmaması için onları ölümle tehdit ettiğinde, Defarge elini bu adamlardan birinin –kır saçlı, elinde meşale olan bir adam– göğsüne dayayıp onu diğerlerinden ayırdı ve duvarla kendisi arasına sıkıştırdı.","Tù nhân! Trong số những hò hét ấy và hàng vạn tiếng la ó huyên náo không nghe rõ, “Tù nhân!” là tiếng gầm lớn nhất được biển người cuốn theo, hồi vọng, tiếp nối tưởng chừng vô cùng vô tận. Khi những đợt sóng người đầu tiên tràn qua, lôi theo đám quan giám ngục, đe dọa giết họ tức khắc nếu không tiết lộ bất cứ ngóc ngách bí mật nào, Defarge đưa bàn tay mạnh mẽ nắm cổ một viên cai tù - một người tóc xám tay cầm cây đuốc cháy sáng - kéo người này ra đẩy sát tường rồi đứng chặn trước mặt."
"Seven prisoners released, seven gory heads on pikes, the keys of the accursed fortress of the eight strong towers, some discovered letters and other memorials of prisoners of old time, long dead of broken hearts,—such, and such—like, the loudly echoing footsteps of Saint Antoine escort through the Paris streets in mid-July, one thousand seven hundred and eighty-nine. Now, Heaven defeat the fancy of Lucie Darnay, and keep these feet far out of her life! For, they are headlong, mad, and dangerous; and in the years so long after the breaking of the cask at Defarge’s wine-shop door, they are not easily purified when once stained red.","Siete prisioneros libertados, siete cabezas sangrientas llevadas como horribles trofeos en los hierros de las picas, las llaves de la maldecida fortaleza de las ocho fuertes torres, algunas cartas, unos cuantos memoriales de prisioneros antiguos muertos de dolor largos años antes... y algo más por el estilo, recorrían las calles de París en medio de numerosísima escolta, un día de mediados de julio del año de mil setecientos ochenta y nueve. ¡Quiera el Cielo alejar de la vida de Lucía Darnay el eco de los pasos de la escolta en cuestión! Porque son ecos de pasos precipitados, de pasos duros, de pasos peligrosos que penetran violentamente en el centro vital de alguien, ecos producidos por pies que años antes se tiñeron de rojo a raíz de haberse roto una barrica cerca de la puerta de la taberna de Defarge, y cuando de rojo se tiñen esos pies, difícilmente se limpian.","Serbest bırakılan yedi mahkûm, mızrakların tepesindeki yedi kanlı kafa, sekiz sağlam kulesi olan lanetli kalenin anahtarları, eski mahkumlardan kalan bazı mektuplar ve eşyalar, yıllar önce ölmüş olan kırık kalpler –ve benzeri bir dolu şey– St Antoine'ın gümbür gümbür yankılanan adımları eşliğinde 1789 senesinin Temmuz ayı ortalarında Paris sokaklarında dolaştı. Lucie Darnay'in tahminleri gerçekleşmez ve uzaktan duyulan bu adımlar onlardan uzak olur umarım! Kalabalığın gözü hiçbir şeyi görmüyor çünkü, çıldırmış gibiler, tehlikeliler ve şarap fıçısının Defarge'ın dükkânının önünde kırılmasından yıllar sonra tekrar kırmızıya boyanan sokakları temizlemek hiç de kolay değil.","Bảy tù nhân được tự do, bảy thủ cấp bêu trên cọc nhọn, các chìa khóa của pháo đài tám ngọn tháp đáng nguyền rủa đó, mấy bức thư tìm thấy và nhiều hồi ức khác của số tù nhân đã chết từ lâu vì đau khổ - biết bao nhiêu điều như thế - hết thảy đều ầm vang trong tiếng bước chân của đoàn dân chúng Saint Antoine diễu khắp phố phường Paris giữa tháng Bảy năm 1789. Lúc này đây, cầu mong cho trí tưởng tượng của Lucie Darnay bế tắc để những bước chân ấy tránh xa cuộc đời cô! Bởi đó là những bước chân xông tới, điên cuồng, nguy hiểm; vì rất nhiều năm sau cái ngày vỡ thùng rượu trước cửa tửu quán Defarge, những bước chân ấy không dễ rửa sạch một khi đã nhuộm máu."
"The people immediately behind Madame Defarge, explaining the cause of her satisfaction to those behind them, and those again explaining to others, and those to others, the neighbouring streets resounded with the clapping of hands. Similarly, during two or three hours of drawl, and the winnowing of many bushels of words, Madame Defarge’s frequent expressions of impatience were taken up, with marvellous quickness, at a distance: the more readily, because certain men who had by some wonderful exercise of agility climbed up the external architecture to look in from the windows, knew Madame Defarge well, and acted as a telegraph between her and the crowd outside the building.","Como las gentes que estaban colocadas de espaldas de la señora Defarge se apresuraron a explicar a los que les seguían la causa de la satisfacción de aquélla, y la explicación cundió de oído en oído como reguero de pólvora, pronto sonaron aplausos ensordecedores en la sala, en la calle y en las plazas inmediatas. De la misma manera, todas las expresiones de impaciencia pronunciadas por la señora Defarge durante dos o tres horas, fueron transmitidas con rapidez pasmosa a gran distancia. No es de admirar: hombres dotados de agilidad excepcional treparon por la fachada del edificio, aprovechando los adornos arquitectónicos que la cubrían, hasta encaramarse a los alféizares de las ventanas, desde donde veían y oían perfectamente a la señora Defarge y hacían oficio de telégrafo entre aquélla y el pueblo que rugía fuera.","Madam Defarge'ın hemen arkasında duran insanlar kendi arkalarındakilere kadının neden bu kadar sevindiğini anlattılar, sonra onlar kendi arkalarındakilere, onlar da kendi arkalarındakilere anlattı, derken civardaki bütün sokaklar alkışlarla inledi. Böylece, iki-üç saat süren sorgu boyunca ve adamın ağzından dökülen kelimelerin ayıklandığı sırada, Madam Defarge'ın sabırsız yüzünde beliren her türlü ifadeden ta ötedeki insanların bile anında haberi oldu. Bunun bu kadar çabuk olmasının bir sebebi de Madam Defarge'ı iyi bilen bazı çevik adamların binanın dışına tırmanarak pencereden içeriye bakması ve madamla dışarıdaki kalabalık arasında telgraf görevi üstlenmesiydi.","Những người đứng ngay sau lưng chị Defarge giải thích nguyên nhân sự thỏa mãn của chị ta cho ai đứng sau mình biết, và những người này sẽ giải thích cho người khác, rồi người người lại nối tiếp lời; thế là những con đường lân cận cũng vang rền tiếng vỗ tay. Cứ thế suốt hai hay ba giờ liền, cùng với những lời truyền tai, nét mặt thường xuyên tỏ ra nôn nóng của chị Defarge cũng được nhanh chóng rập khuôn và lan tỏa - thậm chí hình ảnh còn đi nhanh hơn lời - vì có nhiều người khỏe mạnh dẻo dai đã trèo lên các cột kèo bên ngoài nhìn vào cửa sổ, họ biết rõ chị Defarge, và đảm trách việc truyền đi phản ứng của chị ta cho đám đông bên ngoài biết."
"A faint murmur arose about the house from the few people who were left there, and there was a saddling of a horse and riding away. There was spurring and splashing through the darkness, and bridle was drawn in the space by the village fountain, and the horse in a foam stood at Monsieur Gabelle’s door. “Help, Gabelle! Help, every one!” The tocsin rang impatiently, but other help (if that were any) there was none. The mender of roads, and two hundred and fifty particular friends, stood with folded arms at the fountain, looking at the pillar of fire in the sky. “It must be forty feet high,” said they, grimly; and never moved.","En la casa aneja al castillo ensillan a toda prisa un caballo, que parte a galope tendido hendiendo las tinieblas de la noche y no tarda en llegar, cubierto de espuma, a la plaza de la aldea, haciendo alto frente a la puerta de la casa del señor Gabelle. —¡Auxilio, Gabelle... auxilio, todos!—grita el asustado jinete. Toca a rebato la campana de alarma, pero fuera de este auxilio, dado caso que lo fuera, el jinete no recibe ninguno. Cruzados de brazos junto a la fuente contemplando la inmensa hoguera proyectada contra el cielo está el peón caminero entre un grupo de unos doscientos cincuenta amigos particulares suyos. —Se elevan a unos cuarenta pies de altura—es el único comentario que hacen, pero nadie se mueve.","Şatoda kalan birkaç kişiden belli belirsiz sesler yükseldi ve bir at eyerlenerek dörtnala gitti. Karanlıkta mahmuz, sıçrayan su sesleri duyuldu ve köyün çeşmesine gelince dizginler çekildi; at köpükler içinde Mösyö Gabelle'in kapısının önünde durdu. ""Yardım et Gabelle! Yardım edin!"" Çan sabırsızca çalıyordu, ama bunun dışında yardım eden kimse yoktu. Yol işçisi ve iki yüz elli arkadaşı, kollarını kavuşturmuş halde çeşmenin önünde dikilerek göğe yükselen alevlere bakıyorlardı. ""Yüksekliği on iki metre vardır herhalde,"" dediler, suratsızca, ama yerlerinden hiç kımıldamadılar.","Quanh lâu đài vẳng tiếng lao xao của vài người còn sống ở đó, và có tiếng ngựa thắng yên cương rồi cất vó phi nhanh. Tiếng đinh thúc ngựa và roi quất băng qua màn đêm, rồi tiếng cương kéo giật ở khoảng đất trống bên đài phun nước dưới làng, và con ngựa sùi bọt mép dừng trước cửa nhà ông Gabelle. “Cứu với, Gabelle! Cứu với, mọi người ơi!” Chuông báo động gấp gáp vang lên nhưng không hề có ai trợ giúp. Gã phu lục lộ cùng hai trăm năm mươi bạn bè cứ đứng khoanh tay ở đài nước, nhìn cột lửa bốc cháy trên nền trời. “Lửa phải cao đến mười lăm mét,” họ tàn nhẫn bảo nhau, và cứ đứng yên một chỗ."
"As the rider rattled down the hill again and through the street, the village was illuminating. The mender of roads, and the two hundred and fifty particular friends, inspired as one man and woman by the idea of lighting up, had darted into their houses, and were putting candles in every dull little pane of glass. The general scarcity of everything, occasioned candles to be borrowed in a rather peremptory manner of Monsieur Gabelle; and in a moment of reluctance and hesitation on that functionary’s part, the mender of roads, once so submissive to authority, had remarked that carriages were good to make bonfires with, and that post-horses would roast.","Desciende nuevamente el jinete, atraviesa la calle de la aldea, y ve con asombro que todas las casas están iluminadas. ¿Cómo se hizo el milagro? De la manera más sencilla. El peón caminero y los doscientos cincuenta amigos particulares suyos tuvieron el capricho de iluminar sus casas. Como carecen de antorchas, las piden en forma bastante perentoria al señor Gabelle. El funcionario muestra vacilaciones, resistencias, y en su vista, el caminero, tan sumiso en otro tiempo a la autoridad de aquél, insinúa a sus doscientos cincuenta amigos particulares que los coches, convenientemente hechos astillas, proporcionan excelentes antorchas, y que los caballos de las sillas de posta están pidiendo a gritos que los tuesten.","Atlı tepeden inip tekrar köyü geçerken köy aydınlanmaya başlamıştı. Yol işçisi ve iki yüz elli arkadaşı, etrafı aydınlatma fikriyle harekete geçmiş tek bir kadın ve erkek gibi evlerine koştular ve her soluk pencere camının önüne birer mum koydular. Her şey gibi mum da az olduğundan, buyurgan bir tavırla Mösyö Gabelle'den ödünç mum istediler ve bu mühim şahıs isteksiz ve tereddütlü davranınca, bir zamanlar otoriteye o kadar itaatkâr olan yol işçisi bile, arabaların şenlik ateşleri yakmak için pek uygun olduğunu ve bunların üzerinde posta arabasının atlarını pişirmenin iyi olacağını söyledi.","Lâu đài cháy rồi; đến kịp thì còn cứu được nhiều vật quý khỏi cháy! Cứu, cứu với!” Đám sĩ quan nhìn về phía đám binh lính đang xem đám cháy, không hề ra mệnh lệnh nào; họ chỉ nhún vai, cắn môi đáp: “Nó phải cháy thôi.” Lúc người cưỡi ngựa lại lóc cóc xuống đồi và băng qua đường, cả làng đang sáng rực. Gã phu lục lộ cùng hai trăm năm mươi bè bạn hứng lên vì đám cháy, đã đồng lòng phóng về nhà đốt nến cắm ở mọi ô cửa kính mờ đục. Thiếu thốn đủ thứ là tình trạng chung nên dân làng phải bắt ép ông Gabelle cho mượn tạm một số nến; và trong lúc viên chức này còn miễn cưỡng, ngần ngừ thì gã phu lục lộ, thường ngày khúm núm trước uy quyền, giờ lại lên tiếng bảo mấy cỗ xe của Gabelle mà đốt thì cháy phừng phừng và đòi thui chín luôn bầy ngựa dịch trạm."
"In such risings of fire and risings of sea—the firm earth shaken by the rushes of an angry ocean which had now no ebb, but was always on the flow, higher and higher, to the terror and wonder of the beholders on the shore—three years of tempest were consumed. Three more birthdays of little Lucie had been woven by the golden thread into the peaceful tissue of the life of her home.","Tres años duraron las tempestades, tres años durante los cuales bramaron sin cesar los océanos y rugieron las llamas por doquier, tres años de continuos terrores para los que desde la playa contemplaban la furia siempre creciente de los mares. Tres cumpleaños más vió la pequeña Lucía, en cuya existencia pacífica no cesó su amante madre de tejer nuevos hilos de oro.","Yükselen yangınlar ve kabaran denizler eşliğinde –azgın okyanusun saldırısından sabit duran kara bile yerinden oynamıştı, deniz suyunun çekilmesi söz konusu bile değildi artık, kıyıda bekleyen endişeli ve meraklı gözlerin önünde yükseldikçe yükseliyordu sürekli– üç fırtınalı yıl geride kalmıştı. Küçük Lucie'nin evinde de üç doğum günü altın ipliklerle evin huzurlu dokusuna dokunmuştu.","Đã ba năm bão táp hủy diệt trôi qua lớp lớp lửa bừng sóng dữ ấy mặt đất cứng rung chuyển dưới bước tiến hối hả của một đại dương thịnh nộ không biết nguôi ngoai mà chỉ luôn dâng tràn, càng lúc càng hung tợn, trước nỗi kinh hoàng và sững sờ của người chứng kiến trên bờ. Đã thêm ba lần sinh nhật của bé Lucie được sợi tơ vàng dệt thêu vào tấm vải bình an của mái ấm."
“Indeed! You are a pretty fellow to object and advise!” exclaimed Mr. Lorry. “You wish you were going yourself? And you a Frenchman born? You are a wise counsellor.”,"—¡Hombre!—exclamó Lorry. —¡Voy viendo que es usted un asesor de primera fuerza y un consejero que no tiene rival! ¿Conque usted mismo, eh? Y nacido en Francia, ¿eh? ¡Buen consejo, amigo, buen consejo!","""Aman aman! Bana itiraz edip tavsiyelerde bulunan şu tatlı adama bakın!"" diye bağırdı mr Lorry. ""Keşke ben gitseydim mi dediniz? Hem de Fransız'sınız. Akıllı adamsınız.",− Hay thật! Cậu mà lại muốn can ngăn mới lạ! - Ông Lorry thốt lên. - Cậu muốn chính mình đi? Và cậu lại là người Pháp? Ý kiến mới khôn ngoan làm sao! −
"“No,” said Mr. Lorry, in reply to the House; “I have referred it, I think, to everybody now here, and no one can tell me where this gentleman is to be found.”","—No—contestó Lorry a la Casa. —He preguntado a cuantas personas han venido a esta casa, pero nadie ha sabido decirme dónde se encuentra ese caballero.","""Yok,"" diye karşılık verdi mr Lorry müdüre, ""buraya gelen herkese sordum ama bu beyin nerede olduğunu hiç kimse bilmiyor.","− Không, - ông Lorry trả lời ông chủ, - tôi nghĩ là tôi đã hỏi hết mọi người hiện có ở đây, và không ai hay biết gì về tung tích quý ông này."
"“Then I tell you again, Mr. Darnay, I am sorry for it. I am sorry to hear you putting any such extraordinary questions. Here is a fellow, who, infected by the most pestilent and blasphemous code of devilry that ever was known, abandoned his property to the vilest scum of the earth that ever did murder by wholesale, and you ask me why I am sorry that a man who instructs youth knows him? Well, but I’ll answer you. I am sorry because I believe there is contamination in such a scoundrel. That’s why.”","—En ese caso, repetiré a usted, señor Darnay, que siento que usted conozca a ese hombre indigno, y que lamento que no se le alcance a usted por qué lo siento. Me aflige sobremanera oir las preguntas inconcebibles que usted hace. Nos hablan aquí de un sujeto corrompido por la más pestilente e impía de las podredumbres, de un individuo el más vil que jamás ha existido en el mundo, que abandona sus bienes a la hez de a tierra, a los canallas cuyo credo es el asesinato y el robo, ¿y me pregunta usted por qué lamento que un hombre que se dedica a enseñar a la juventud le conozca? ¿Se empeña en saberlo? ¡Vaya, se lo diré! Lo siento porque creo que miserables como el que nos ocupa contagian a quien los conoce. Y lo sabe usted.","""O zaman yine söyleyeyim mr Darnay, bu adamı tanıdığınıza üzüldüm. Bana böyle tuhaf sorular sorduğunuz için de üzgünüm. Gelmiş geçmiş en sefil ve en çirkef şeytanlıklara uymuş bu adam, malını mülkünü toplu katliam yapan dünyanın en alçak pisliklerine bırakıp gitmiş ve sizin gibi gençlere örnek bir bey bana neden üzgün olduğumu soruyor. Ama gene de anlatacağım. Üzgünüm çünkü bu tür alçakça fikirler bulaşıcıdır. Böyle işte.","Vậy thì tôi nói lại lần nữa, anh Darnay, tôi lấy làm tiếc cho anh. Tôi lấy làm tiếc vì nghe anh nêu ra những câu hỏi lạ lùng như thế. Đây là một kẻ đã bị tiêm nhiễm những quy tắc quỷ quái độc hại và phạm thượng nhất xưa nay, đã từ bỏ tài sản cho cái đám cặn bã đê hèn nhất trần đời chỉ biết giết người hàng loạt, vậy mà anh còn hỏi tại sao tôi lấy làm tiếc vì một thầy giáo dạy con nít như anh lại quen biết cái hạng người đó? Được, tôi sẽ nói cho anh biết. Tôi lấy làm tiếc vì tôi tin rằng cái hạng vô lại đó cũng lây nhiễm tràn lan. Đó là lý do."
"The latent uneasiness in Darnay’s mind was roused to vigourous life by this letter. The peril of an old servant and a good one, whose only crime was fidelity to himself and his family, stared him so reproachfully in the face, that, as he walked to and fro in the Temple considering what to do, he almost hid his face from the passersby.","La lectura de la carta que queda copiada infiltró en la intranquilidad latente de Darnay un torrente vigoroso de vida. El peligro que se cernía sobre la cabeza de un servidor antiguo, por cierto de los mejores, que no había cometido más crimen que el de serle leal a él y a su familia, fué para Darnay a manera de latigazo recibido en pleno rostro. La vergüenza se le subió a la cara con fuerza tal, que mientras caminaba al azar sin saber qué resolución adoptar, ni a mirar a los transeuntes se atrevía.","Zaten huzursuz olan Darnay'in endişesi bu mektupla iyice artmıştı. Tek suçu kendisine ve ailesine sadık olmak olan bu eski ve iyi uşak içine düştüğü tehlikeyle Darnay'in yüzüne öyle sitemli bir şekilde bakmıştı ki, Darnay ne yapacağını bilemeden Temple'da bir o yana bir bu yana yürümüş, gelip geçenlerden neredeyse yüzünü saklamıştı.","Đau khổ kính thư, GABELLE Bức thư khiến nỗi khó chịu âm ỉ trong tâm trí Darnay trỗi dậy mạnh mẽ. Một gia nhân già tử tế đang gặp nguy khốn chỉ vì cái tội là trung thành với chính anh và dòng họ anh, điều đó như đang trách móc gay gắt đến mức Darnay gần như muốn giấu mặt với người qua lại cho khỏi xấu hổ trong lúc anh lui tới trong khu Temple cân nhắc việc phải làm."
"He knew very well, that in his horror of the deed which had culminated the bad deeds and bad reputation of the old family house, in his resentful suspicions of his uncle, and in the aversion with which his conscience regarded the crumbling fabric that he was supposed to uphold, he had acted imperfectly. He knew very well, that in his love for Lucie, his renunciation of his social place, though by no means new to his own mind, had been hurried and incomplete. He knew that he ought to have systematically worked it out and supervised it, and that he had meant to do it, and that it had never been done.","Sabía muy bien que, arrastrado por el horror de la hazaña que puso digno remate a las malas acciones y a la pésima reputación de su rancia familia, impulsado por las sospechas que su tío le inspirara y por la aversión con que su conciencia miraba la fábrica ruinosa que, según los de su casta, estaba en el deber de sostener y robustecer, había obrado de una manera imperfecta. Sabía muy bien que al ceder al amor que profesaba a Lucía, al renunciar el puesto que en sociedad le correspondía ocupar, se había precipitado, había procedido con reprensible ligereza. Sabía muy bien que su resolución debió llevarla a la práctica personalmente, como sabía que tuvo intención de hacerlo así, y que, sin embargo, no lo hizo.","Eski ailesinin yaptığı kötülüklerin ve sahip oldukları kötü itibarın onda yarattığı korku, amcasına beslediği incitici şüpheler ve toplaması gereken dağılmış parçaların vicdanında uyandırdığı hoşnutsuzluğun etkisiyle gerektiği gibi davranamadığının farkındaydı. Lucie'ye olan aşkıyla sosyal konumundan vazgeçmesinin, zihninde yeni bir şey olmasa da, aceleye geldiğinin ve eksik olduğunun da gayet farkındaydı. Bu işi sistemli bir biçimde yapıp idare etmesi gerektiğini biliyordu, ama olmamıştı.","Anh biết rất rõ anh đã hành động thiếu sót trong nỗi kinh hoàng vì những sự việc đã đẩy tai tiếng và hành động xấu xa của dòng họ lâu đời này lên tới cực điểm, trong nỗi ngờ vực oán giận người chú, trong tâm trạng chán ghét anh dành cho những rường mối đang sụp đổ của cái xã hội mà lẽ ra anh phải chống đỡ. Anh biết rất rõ là vì yêu Lucie mà anh đã từ bỏ địa vị xã hội của mình một cách hấp tấp và thiếu chu đáo, mặc dù ý định này đã ấp ủ trong lòng từ lâu. Anh biết lẽ ra anh phải giải quyết đúng tuần tự và giám sát việc đó, anh có điều kiện để thực hiện như thế nhưng không hề làm theo."
"A very few French leagues of his journey were accomplished, when Charles Darnay began to perceive that for him along these country roads there was no hope of return until he should have been declared a good citizen at Paris. Whatever might befall now, he must on to his journey’s end. Not a mean village closed upon him, not a common barrier dropped across the road behind him, but he knew it to be another iron door in the series that was barred between him and England. The universal watchfulness so encompassed him, that if he had been taken in a net, or were being forwarded to his destination in a cage, he could not have felt his freedom more completely gone.","Muy pocas leguas de terreno francés había recorrido Carlos Darnay, cuando comenzó a darse cuenta de la imposibilidad en que se encontraría de volver a pisar aquellos caminos eternos, si antes no era declarado buen ciudadano de París. Pero ya no podía retroceder; fuese la que fuese la suerte que el destino le tuviera deparada, no tenía más remedio que continuar el viaje hasta el final. A sus espaldas dejaba un camino abierto, libre de barreras y de fosos, pero esto no obstante, sabía que entre Inglaterra y su persona se alzaban obstáculos mil veces más infranqueables que las más sólidas puertas de hierro. De tal suerte le rodeaba la vigilancia universal, que si hubiera viajado metido dentro de las mallas de espesa red de acero, o bien acondicionado en el interior de una jaula, no hubiese considerado su libertad más perdida.","Charles Darnay, Fransa topraklarına vardıktan çok kısa bir süre sonra, Paris'te iyi bir vatandaş olarak ilan edilene kadar bu yollardan geri dönüşünün mümkün olmadığını anladı. Başına ne gelirse gelsin yolun sonuna kadar gitmeliydi. Hiçbir köy onu geri çevirmemiş, yoluna hiçbir set çekilmemişti daha, ama kendisiyle İngiltere arasında uzanan sımsıkı sürgülü demir bir kapı varmış gibi geliyordu ona. Öyle büyük bir tedirginlik içindeydi ki, bir ağın içine düşürülmüş olsa ya da gideceği yere bir kafes içinde götürülüyor olsa, gene de özgürlüğünün bu kadar elinden alındığı hissine kapılamazdı.","Chỉ được vài dặm hành trình trên đất Pháp là Charles Darnay bắt đầu nhận ra không hề có hy vọng trở về chừng nào anh còn chưa được công nhận là Công dân tốt ở Paris. Bây giờ có xảy ra việc gì đi nữa anh cũng phải đi đến cuối hành trình. Chưa một ngôi làng tang thương nào đóng sập cổng với anh, chưa một rào chắn công cộng nào chặn đứng con đường sau lưng, nhưng anh biết lại thêm một ngưỡng cửa gian khó nữa trong chuỗi dài chướng ngại chắn giữa mình và Anh quốc. Đi tới đâu anh cũng bị theo dõi sát chẳng khác gì anh đã sa vào lưới, hay đang bị nhốt trong lồng chuyển tới đích đến, anh không thể nào ngờ rằng mình lại mất tự do hoàn toàn như thế."
